日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
2023-08-08,マイジャグラーV,131,5680,288,25,8,172.1,227.2,710.0,5.7387066824258826,1,8,-1438.0,2775.0,462.5,462.5
2023-08-08,マイジャグラーV,132,3033,-1862,4,6,303.3,758.2,505.5,5.663075716360932,0,8,662.0,7166.0,255.9,265.4
2023-08-08,マイジャグラーV,133,7105,-938,25,18,165.2,284.2,394.7,6.0819637817879775,1,8,3300.0,7825.0,205.9,237.1
2023-08-08,マイジャグラーV,134,9082,3516,45,33,116.4,201.8,275.2,5.771491577861788,4,8,3516.0,7985.0,177.4,363.0
2023-08-08,マイジャグラーV,135,8231,2868,42,25,122.9,196.0,329.2,5.844302123569796,3,8,1038.0,4016.0,236.2,251.0
2023-08-08,マイジャグラーV,136,5770,-762,19,17,160.3,303.7,339.4,6.014992054959096,1,8,662.0,3167.0,211.1,395.9
2023-08-08,マイジャグラーV,137,3141,-812,11,2,241.6,285.5,1570.5,5.824561198715278,0,8,-812.0,4948.0,309.2,449.8
2023-08-08,マイジャグラーV,138,6671,-888,23,20,155.1,290.0,333.6,6.216123050993163,1,8,-738.0,2781.0,347.6,463.5
2023-08-08,マイジャグラーV,139,4170,-988,14,9,181.3,297.9,463.3,6.2267150302243,1,8,-712.0,7164.0,325.6,311.5
2023-08-08,マイジャグラーV,140,6547,-1162,22,14,181.9,297.6,467.6,5.946155880553975,1,8,-1062.0,4702.0,361.7,361.7
2023-08-08,マイジャグラーV,141,4608,-1908,12,9,219.4,384.0,512.0,6.119082849872007,1,8,488.0,7795.0,243.6,371.2
2023-08-08,マイジャグラーV,142,8731,5284,50,29,110.5,174.6,301.1,5.520137749470614,3,8,562.0,1646.0,182.9,548.7
2023-08-08,マイジャグラーV,143,8440,2436,36,35,118.9,234.4,241.1,5.699370111557742,5,8,288.0,6175.0,247.0,363.2
2023-08-08,マイジャグラーV,144,8913,1884,40,25,137.1,222.8,356.5,5.710092268321012,2,8,-838.0,4391.0,399.2,337.8
2023-08-08,マイジャグラーV,145,8140,2012,39,20,138.0,208.7,407.0,5.724953841240946,1,8,1362.0,4435.0,211.2,295.7
2023-08-08,マイジャグラーV,146,3613,-1788,6,10,225.8,602.2,361.3,5.819435359378493,0,8,1062.0,6702.0,257.8,248.2
2023-08-08,マイジャグラーV,147,7279,638,28,25,137.3,260.0,291.2,5.836344691386421,3,8,288.0,1569.0,224.1,392.2
2023-08-08,マイジャグラーV,148,6092,-1038,21,12,184.6,290.1,507.7,5.935641289359449,1,8,1212.0,3036.0,168.7,506.0
2023-08-08,マイジャグラーV,149,5011,-788,18,8,192.7,278.4,626.4,5.874572573665499,1,8,-712.0,3227.0,358.6,537.8
2023-08-08,マイジャグラーV,150,6066,-2844,11,17,216.6,551.5,356.8,5.878480171282399,2,8,662.0,6924.0,230.8,364.4
2023-08-08,マイジャグラーV,1097,5170,588,22,14,143.6,235.0,369.3,5.846894955965995,2,8,-562.0,4698.0,261.0,587.2
2023-08-08,マイジャグラーV,1098,6256,-25,25,15,156.4,250.2,417.1,5.9609368450746985,1,8,-100.0,2375.0,263.9,593.8
2023-08-08,マイジャグラーV,1099,2913,-312,11,3,208.1,264.8,971.0,5.626357305282824,0,8,512.0,7142.0,297.6,238.1
