日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
2023-08-27,マイジャグラーV,339,1340,-790,2,2,335.0,670.0,670.0,5.548912159581744,0,7,-61.0,2401.0,266.8,400.2
2023-08-27,マイジャグラーV,340,1029,-474,2,3,205.8,514.5,343.0,6.027830961255171,0,7,-487.0,4770.0,340.7,265.0
2023-08-27,マイジャグラーV,341,3400,42,13,8,161.9,261.5,425.0,5.698062993762297,0,7,-226.0,1061.0,265.2,1061.0
2023-08-27,マイジャグラーV,342,1673,-158,7,2,185.9,239.0,836.5,6.055213494255006,0,7,-111.0,2320.0,331.4,290.0
2023-08-27,マイジャグラーV,343,1211,-312,3,5,151.4,403.7,242.2,6.216345918809453,0,7,-323.0,2762.0,276.2,460.3
2023-08-27,マイジャグラーV,344,2350,-676,7,5,195.8,335.7,470.0,6.026132580365931,0,7,511.0,3461.0,216.3,432.6
2023-08-27,マイジャグラーV,345,3640,-308,12,8,182.0,303.3,455.0,5.5254812348813,0,7,-853.0,4585.0,352.7,352.7
2023-08-27,ファンキージャグラー2,382,4454,-646,14,13,165.0,318.1,342.6,5.910022952424681,3,7,836.0,4492.0,195.3,561.5
2023-08-27,ファンキージャグラー2,383,3335,885,18,7,133.4,185.3,476.4,6.140441423629583,0,7,-826.0,4675.0,311.7,425.0
2023-08-27,ファンキージャグラー2,384,1166,-334,4,0,291.5,291.5,0.0,5.627874194809155,0,7,-320.0,2337.0,292.1,467.4
2023-08-27,ハッピージャグラーVIII,380,4285,-895,14,12,164.8,306.1,357.1,6.55589035177764,1,7,-898.0,2395.0,598.8,217.7
2023-08-27,ハッピージャグラーVIII,381,1441,-965,1,5,240.2,1441.0,288.2,6.096528115026805,0,7,-849.0,3101.0,443.0,281.9
2023-08-26,アイムジャグラーEX-TP,329,2224,-782,6,2,278.0,370.7,1112.0,5.660862992454354,0,6,3294.0,5159.0,156.3,368.5
2023-08-26,アイムジャグラーEX-TP,330,4259,979,20,13,129.1,212.9,327.6,6.213136309076965,3,6,-1667.0,4505.0,450.5,281.6
2023-08-26,アイムジャグラーEX-TP,331,5572,2788,34,11,123.8,163.9,506.5,6.118413280215872,1,6,9.0,2205.0,220.5,551.2
2023-08-26,アイムジャグラーEX-TP,332,666,-274,2,0,333.0,333.0,0.0,5.871973002325689,0,6,1503.0,3366.0,187.0,420.8
2023-08-26,アイムジャグラーEX-TP,333,4450,274,18,12,148.3,247.2,370.8,6.075578835413935,2,6,-793.0,1948.0,389.6,487.0
2023-08-26,アイムジャグラーEX-TP,334,832,-309,2,2,208.0,416.0,416.0,6.042327667295495,0,6,2105.0,5189.0,185.3,305.2
2023-08-26,アイムジャグラーEX-TP,335,4735,2026,26,15,115.5,182.1,315.7,6.275320371008601,3,6,-656.0,2043.0,408.6,510.8
2023-08-26,アイムジャグラーEX-TP,336,1044,-450,3,2,208.8,348.0,522.0,6.706731033297185,0,6,467.0,5762.0,274.4,250.5
2023-08-26,アイムジャグラーEX-TP,337,4107,1678,21,13,120.8,195.6,315.9,5.922870468481315,3,6,-21.0,1630.0,271.7,407.5
2023-08-26,アイムジャグラーEX-TP,338,2934,1255,15,11,112.8,195.6,266.7,6.086204300726864,0,6,-28.0,2123.0,265.4,303.3
2023-08-26,マイジャグラーV,339,2401,-61,9,6,160.1,266.8,400.2,5.838204656264256,0,6,1242.0,8057.0,217.8,366.2
2023-08-26,マイジャグラーV,340,4770,-487,14,18,149.1,340.7,265.0,5.853094595993903,4,6,1845.0,2205.0,147.0,245.0
2023-08-26,マイジャグラーV,341,1061,-226,4,1,212.2,265.2,1061.0,6.034227620606298,0,6,-634.0,1222.0,611.0,407.3
2023-08-26,マイジャグラーV,342,2320,-111,7,8,154.7,331.4,290.0,5.585180686011855,0,6,-47.0,2068.0,295.4,206.8
2023-08-26,マイジャグラーV,343,2762,-323,10,6,172.6,276.2,460.3,5.968143478404398,0,6,-184.0,2216.0,277.0,443.2
2023-08-26,マイジャグラーV,344,3461,511,16,8,144.2,216.3,432.6,5.917295920231124,0,6,-1393.0,2086.0,2086.0,347.7
