日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率
2022-08-18,アイムジャグラーEX-TP,327,1490,-630,3,3,1/248.3,1/496.7,1/496.7,5.6824227409795345
2022-08-18,アイムジャグラーEX-TP,328,2820,290,12,7,1/148.4,1/235.0,1/402.9,6.035131527880221
2022-08-18,アイムジャグラーEX-TP,329,3990,1620,21,13,1/117.4,1/190.0,1/306.9,6.146148005713606
2022-08-18,アイムジャグラーEX-TP,330,650,-410,1,1,1/325.0,1/650.0,1/650.0,5.863065842229409
2022-08-18,アイムジャグラーEX-TP,331,3230,950,16,8,1/134.6,1/201.9,1/403.8,5.961508220975206
2022-08-18,アイムジャグラーEX-TP,332,2200,-480,6,7,1/169.2,1/366.7,1/314.3,6.052157215787602
2022-08-18,アイムジャグラーEX-TP,333,3900,240,14,13,1/144.4,1/278.6,1/300.0,5.837560887443967
2022-08-18,マイジャグラーV,334,1100,-500,3,1,1/275.0,1/366.7,1/1100.0,5.9840213031158385
2022-08-18,マイジャグラーV,335,6820,3510,34,33,1/101.8,1/200.6,1/206.7,5.748928245304239
