ì˙ït,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,1097,1098,1099,1100,1101,1102,1103,1118,1119,1120,1121,1122,1123,1124,çáåv
2023-05-18 00:00:00,,,,,,,,,,,,,,,,-863.0,3437.0,5128.0,4044.0,-1477.0,-745.0,-95.0,-1005.0,-556.0,-3882.0,249.0,-2371.0,-106.0,-414.0,-1455.0,3538.0,249.0,746.0,584.0,-698.0,-508.0,-1147.0,107.0,-556.0,2095.0,-1005.0,1953.0,604.0,-1597.0,557.0,-508.0,1338.0,154.0,-1692.0,4103.0
2023-05-17 00:00:00,,,,,,,,,,,,,,,,3492.0,-47.0,-1360.0,-603.0,3950.0,746.0,-248.0,-461.0,-106.0,-1313.0,-698.0,604.0,4239.0,5496.0,-461.0,249.0,-414.0,1645.0,202.0,-2073.0,-295.0,202.0,-508.0,651.0,-201.0,1148.0,-508.0,296.0,-106.0,-95.0,1006.0,-295.0,-95.0,-958.0,13081.0
2023-05-16 00:00:00,,,,,,,,,,,,,,,,-556.0,-508.0,-1100.0,-958.0,959.0,3332.0,2347.0,-295.0,-863.0,604.0,-295.0,-603.0,-343.0,699.0,-863.0,344.0,-295.0,-343.0,-343.0,6093.0,-1313.0,-698.0,-1147.0,-792.0,2393.0,202.0,-295.0,-792.0,-1313.0,-603.0,557.0,-745.0,-106.0,-1360.0,1001.0
2023-05-08 00:00:00,-650.0,-556.0,1503.0,-603.0,-603.0,154.0,-863.0,0.0,-106.0,-958.0,-863.0,-414.0,1042.0,-792.0,-911.0,,,,,,,,,,,,,,,,,,,,,-863.0,-153.0,-343.0,-958.0,-1242.0,-295.0,-792.0,-745.0,-201.0,959.0,3790.0,-1195.0,-1180.0,604.0,-7234.0
2023-05-07 00:00:00,-556.0,-106.0,-343.0,-248.0,-508.0,-95.0,-106.0,-745.0,0.0,-603.0,-248.0,604.0,0.0,-1455.0,-1147.0,,,,,,,,,,,,,,,,,,,,,-414.0,-248.0,2599.0,-47.0,-248.0,604.0,344.0,249.0,-95.0,-95.0,-1147.0,-603.0,-1005.0,154.0,-5508.0
2023-05-06 00:00:00,-47.0,-603.0,-556.0,2530.0,-556.0,1889.0,-698.0,651.0,888.0,-201.0,4131.0,249.0,-508.0,-201.0,-603.0,,,,,,,,,,,,,,,,,,,,,-1005.0,3492.0,2439.0,-863.0,-153.0,438.0,746.0,-1242.0,-414.0,2049.0,-1775.0,0.0,-343.0,391.0,10125.0
2023-04-28 00:00:00,-95.0,-414.0,-343.0,2301.0,-1313.0,793.0,-1913.0,604.0,-343.0,2530.0,-414.0,344.0,-461.0,-603.0,-603.0,,,,,,,,,,,,,,,,,,,,,-1100.0,107.0,202.0,746.0,-863.0,1101.0,-1053.0,1101.0,-153.0,202.0,-1242.0,-1195.0,438.0,-1913.0,-3552.0
2023-04-27 00:00:00,-745.0,-343.0,-863.0,1503.0,0.0,-698.0,-508.0,2232.0,-650.0,249.0,-295.0,0.0,-556.0,-556.0,-1053.0,,,,,,,,,,,,,,,,,,,,,-461.0,-248.0,557.0,1503.0,-650.0,888.0,154.0,1409.0,-295.0,2645.0,-863.0,-603.0,0.0,-863.0,890.0
2023-04-26 00:00:00,-1005.0,107.0,-106.0,-911.0,438.0,-1455.0,-461.0,-556.0,-461.0,-343.0,2232.0,-1408.0,296.0,2141.0,-1053.0,,,,,,,,,,,,,,,,,,,,,438.0,-863.0,2690.0,1248.0,651.0,344.0,-295.0,-1360.0,-1408.0,-650.0,-95.0,-556.0,-461.0,-508.0,-3370.0
2023-04-18 00:00:00,-863.0,1101.0,-508.0,3103.0,-863.0,2942.0,3584.0,3149.0,-792.0,-2119.0,-1100.0,-295.0,-1147.0,-2325.0,-1313.0,,,,,,,,,,,,,,,,,,,,,-1147.0,-2073.0,-863.0,-792.0,-1242.0,-414.0,-1313.0,-508.0,-1692.0,-1408.0,-1597.0,-603.0,-1857.0,-201.0,-13156.0
2023-04-17 00:00:00,-698.0,-1408.0,-508.0,1196.0,-745.0,-1692.0,0.0,-958.0,-343.0,746.0,2095.0,793.0,2187.0,2484.0,1503.0,,,,,,,,,,,,,,,,,,,,,2232.0,-556.0,-556.0,699.0,-295.0,-414.0,344.0,-958.0,841.0,2851.0,154.0,557.0,-343.0,1148.0,10356.0
2023-04-16 00:00:00,1598.0,154.0,841.0,296.0,-153.0,-106.0,1409.0,-47.0,1503.0,1456.0,604.0,-911.0,841.0,509.0,-911.0,,,,,,,,,,,,,,,,,,,,,-698.0,-1857.0,-958.0,0.0,-47.0,-295.0,1787.0,-958.0,0.0,2530.0,746.0,-201.0,391.0,-1502.0,6021.0
