,日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
4891,2023-07-12,マイジャグラーV,636,2217,258,9,7,138.6,246.3,316.7,5.818544459018909,0,2,-575.0,1404.0,351.0,1404.0
4892,2023-07-12,マイジャグラーV,637,5871,361,23,20,136.5,255.3,293.6,6.013834870140571,1,2,1106.0,5965.0,259.3,238.6
4893,2023-07-12,マイジャグラーV,638,769,-158,3,0,256.3,256.3,0.0,5.74831014678495,0,2,436.0,4715.0,214.3,428.6
4894,2023-07-12,マイジャグラーV,650,1810,-719,4,3,258.6,452.5,603.3,5.529863880949363,0,2,-81.0,989.0,329.7,329.7
4895,2023-07-12,マイジャグラーV,651,2923,-886,7,8,194.9,417.6,365.4,5.73982868128327,0,2,-169.0,2290.0,286.2,327.1
4896,2023-07-12,マイジャグラーV,652,2136,-608,7,5,178.0,305.1,427.2,6.457532307841327,0,2,-769.0,1028.0,1028.0,514.0
4897,2023-07-12,マイジャグラーV,653,2273,142,11,0,206.6,206.6,0.0,5.574246922811998,0,2,-569.0,389.0,0.0,0.0
4898,2023-07-12,マイジャグラーV,655,1059,-208,3,3,176.5,353.0,353.0,5.769815145324801,0,2,2122.0,5237.0,187.0,349.1
4899,2023-07-12,マイジャグラーV,656,5752,72,21,17,151.4,273.9,338.4,5.763448687376064,2,2,-62.0,726.0,242.0,0.0
4900,2023-07-12,マイジャグラーV,657,2220,47,7,9,138.8,317.1,246.7,5.669092395544578,0,2,-986.0,4767.0,317.8,397.2
4901,2023-07-12,マイジャグラーV,658,5023,639,23,11,147.7,218.4,456.6,5.909974785406726,1,2,2722.0,7954.0,227.3,233.9
4902,2023-07-12,マイジャグラーV,660,5224,-183,18,18,145.1,290.2,290.2,5.95710458215946,1,2,1206.0,3107.0,182.8,443.9
4903,2023-07-12,マイジャグラーV,661,1225,169,6,1,175.0,204.2,1225.0,5.638180955979471,0,2,-764.0,5266.0,309.8,309.8
4904,2023-07-12,マイジャグラーV,662,2870,-547,8,8,179.4,358.8,358.8,5.683701374864093,0,2,-358.0,677.0,677.0,338.5
4905,2023-07-12,マイジャグラーV,663,1455,97,6,3,161.7,242.5,485.0,5.656880595327393,0,2,-19.0,4799.0,299.9,282.3
4906,2023-07-12,マイジャグラーV,665,5424,617,22,15,146.6,246.5,361.6,5.671901278717804,2,2,-519.0,4377.0,273.6,336.7
4907,2023-07-12,マイジャグラーV,666,6192,1383,26,22,129.0,238.2,281.5,5.670302565037189,4,2,-536.0,1408.0,352.0,704.0
4908,2023-07-12,マイジャグラーV,668,1593,-292,6,2,199.1,265.5,796.5,6.030851924701861,0,2,1406.0,7074.0,228.2,272.1
4909,2023-07-12,マイジャグラーV,670,5666,-658,19,16,161.9,298.2,354.1,5.956190844501583,1,2,397.0,1322.0,165.2,661.0
4910,2023-07-12,マイジャグラーV,671,581,-286,1,2,193.7,581.0,290.5,6.160469657877761,0,2,-1272.0,4095.0,409.5,372.3
4911,2023-07-12,マイジャグラーV,672,2485,-736,6,6,207.1,414.2,414.2,5.607317865719997,0,2,-972.0,1205.0,1205.0,401.7
4912,2023-07-12,マイジャグラーV,673,566,-442,1,2,188.7,566.0,283.0,8.078069258668377,0,2,2589.0,4319.0,180.0,269.9
4913,2023-07-12,マイジャグラーV,675,4765,994,24,7,153.7,198.5,680.7,5.738176475705789,1,2,869.0,2830.0,202.1,283.0
4914,2023-07-12,マイジャグラーV,676,1381,-597,3,4,197.3,460.3,345.2,6.141490206249284,0,2,-664.0,2186.0,437.2,273.2
4915,2023-07-12,マイジャグラーV,677,3276,-1272,10,4,234.0,327.6,819.0,6.174555183941949,0,2,617.0,5894.0,226.7,421.0
4970,2023-07-11,マイジャグラーV,628,5320,-97,18,19,143.8,295.6,280.0,5.871017281758728,4,1,-219.0,6293.0,286.0,314.6
4971,2023-07-11,マイジャグラーV,630,2257,-742,6,3,250.8,376.2,752.3,5.558845952177897,0,1,436.0,2489.0,207.4,497.8
4972,2023-07-11,マイジャグラーV,631,4742,231,17,17,139.5,278.9,278.9,5.796823954750324,4,1,-942.0,4417.0,294.5,631.0
4973,2023-07-11,マイジャグラーV,632,632,-147,2,3,126.4,316.0,210.7,7.3483570027168,0,1,-825.0,1001.0,1001.0,1001.0
4974,2023-07-11,マイジャグラーV,633,4988,-703,16,15,160.9,311.8,332.5,5.989313098612737,1,1,-519.0,2352.0,392.0,261.3
4975,2023-07-11,マイジャグラーV,635,2693,275,12,6,149.6,224.4,448.8,5.906969145784019,0,1,-617.0,5123.0,256.1,853.8
4976,2023-07-11,マイジャグラーV,636,1404,-575,4,1,280.8,351.0,1404.0,5.832944349203255,0,1,-347.0,1727.0,345.4,287.8
4977,2023-07-11,マイジャグラーV,637,5965,1106,23,25,124.3,259.3,238.6,5.737913847111374,5,1,-881.0,3114.0,346.0,389.2
4978,2023-07-11,マイジャグラーV,638,4715,436,22,11,142.9,214.3,428.6,6.228329074295025,1,1,-469.0,444.0,0.0,0.0
4979,2023-07-11,マイジャグラーV,650,989,-81,3,3,164.8,329.7,329.7,5.578925768676655,0,1,17.0,6047.0,241.9,465.2
4980,2023-07-11,マイジャグラーV,651,2290,-169,8,7,152.7,286.2,327.1,6.016096934296176,0,1,-269.0,488.0,488.0,0.0
4981,2023-07-11,マイジャグラーV,652,1028,-769,1,2,342.7,1028.0,514.0,5.863250908554361,0,1,53.0,2742.0,210.9,1371.0
4982,2023-07-11,マイジャグラーV,653,389,-569,0,0,0.0,0.0,0.0,7.492004175396003,0,1,225.0,457.0,152.3,457.0
4983,2023-07-11,マイジャグラーV,655,5237,2122,28,15,121.8,187.0,349.1,5.781441520556874,2,1,-475.0,6264.0,348.0,250.6
4984,2023-07-11,マイジャグラーV,656,726,-62,3,0,242.0,242.0,0.0,5.492641213129251,0,1,639.0,1495.0,149.5,1495.0
4985,2023-07-11,マイジャグラーV,657,4767,-986,15,12,176.6,317.8,397.2,6.010130502365605,1,1,-69.0,3995.0,307.3,249.7
4986,2023-07-11,マイジャグラーV,658,7954,2722,35,34,115.3,227.3,233.9,5.662426267680797,5,1,-714.0,2747.0,457.8,305.2
4987,2023-07-11,マイジャグラーV,660,3107,1206,17,7,129.5,182.8,443.9,5.734645684018933,0,1,-1094.0,1456.0,1456.0,291.2
4988,2023-07-11,マイジャグラーV,661,5266,-764,17,17,154.9,309.8,309.8,6.12746757510349,1,1,-269.0,1100.0,366.7,366.7
4989,2023-07-11,マイジャグラーV,662,677,-358,1,2,225.7,677.0,338.5,5.852485319592757,0,1,158.0,6199.0,281.8,269.5
4990,2023-07-11,マイジャグラーV,663,4799,-19,16,17,145.4,299.9,282.3,5.749230288325861,4,1,142.0,757.0,189.2,757.0
4991,2023-07-11,マイジャグラーV,665,4377,-519,16,13,150.9,273.6,336.7,6.377120099447233,1,1,-275.0,1127.0,281.8,1127.0
4992,2023-07-11,マイジャグラーV,666,1408,-536,4,2,234.7,352.0,704.0,5.993127143085655,0,1,-408.0,1770.0,354.0,295.0
4993,2023-07-11,マイジャグラーV,668,7074,1406,31,26,124.1,228.2,272.1,6.011651577600379,1,1,-569.0,2744.0,343.0,343.0
4994,2023-07-11,マイジャグラーV,670,1322,397,8,2,132.2,165.2,661.0,6.457203752607381,0,1,-542.0,2785.0,348.1,348.1
4995,2023-07-11,マイジャグラーV,671,4095,-1272,10,11,195.0,409.5,372.3,5.797952659026307,2,1,-703.0,892.0,892.0,446.0
4996,2023-07-11,マイジャグラーV,672,1205,-972,1,3,301.2,1205.0,401.7,6.210185199769386,0,1,-961.0,2799.0,399.9,399.9
4997,2023-07-11,マイジャグラーV,673,4319,2589,24,16,108.0,180.0,269.9,5.526234116301321,4,1,-303.0,2485.0,355.0,310.6
4998,2023-07-11,マイジャグラーV,675,2830,869,14,10,117.9,202.1,283.0,6.072310000866591,0,1,-14.0,5249.0,262.4,328.1
4999,2023-07-11,マイジャグラーV,676,2186,-664,5,8,168.2,437.2,273.2,6.0106783440270455,0,1,2011.0,4859.0,194.4,255.7
5000,2023-07-11,マイジャグラーV,677,5894,617,26,14,147.3,226.7,421.0,5.910294815788762,1,1,-31.0,4745.0,263.6,431.4
6415,2023-06-23,マイジャグラーV,628,6422,-303,25,15,160.6,256.9,428.1,6.017289404937511,1,3,-803.0,5197.0,288.7,433.1
6416,2023-06-23,マイジャグラーV,630,4346,-172,19,7,167.2,228.7,620.9,6.193989692886179,1,3,647.0,4394.0,219.7,439.4
6417,2023-06-23,マイジャグラーV,631,5923,961,25,18,137.7,236.9,329.1,5.741024458505256,3,3,-1128.0,2594.0,432.3,370.6
6418,2023-06-23,マイジャグラーV,632,8405,2056,38,32,120.1,221.2,262.7,6.011297744194812,1,3,-1194.0,2560.0,512.0,320.0
6419,2023-06-23,マイジャグラーV,633,7561,206,29,21,151.2,260.7,360.0,5.815685610766109,2,3,-2056.0,4790.0,435.5,399.2
6420,2023-06-23,マイジャグラーV,635,2524,-883,8,3,229.5,315.5,841.3,6.110811011269859,0,3,-569.0,2560.0,365.7,320.0
6421,2023-06-23,マイジャグラーV,636,7362,-469,23,26,150.2,320.1,283.2,5.784602602230824,4,3,-117.0,7279.0,291.2,280.0
6422,2023-06-23,マイジャグラーV,637,3471,-1250,9,10,182.7,385.7,347.1,6.271399799539702,0,3,-175.0,137.0,0.0,0.0
6423,2023-06-23,マイジャグラーV,638,7759,1572,32,34,117.6,242.5,228.2,6.019463602739522,1,3,-719.0,4546.0,349.7,303.1
6424,2023-06-23,マイジャグラーV,650,3256,-1550,8,6,232.6,407.0,542.7,6.196142821168148,0,3,-636.0,1657.0,414.2,552.3
6425,2023-06-23,マイジャグラーV,651,5701,803,26,11,154.1,219.3,518.3,5.728711546490064,1,3,-672.0,5091.0,282.8,424.2
6426,2023-06-23,マイジャグラーV,652,3831,-1639,7,9,239.4,547.3,425.7,5.548695494139713,0,3,203.0,2674.0,243.1,382.0
6427,2023-06-23,マイジャグラーV,653,5537,775,25,15,138.4,221.5,369.1,6.00497961334772,1,3,-975.0,1299.0,0.0,216.5
6428,2023-06-23,マイジャグラーV,655,7565,1650,35,22,132.7,216.1,343.9,5.861950040155374,2,3,-331.0,4813.0,300.8,300.8
6429,2023-06-23,マイジャグラーV,656,6946,-383,18,35,131.1,385.9,198.5,5.816317466380627,5,3,-231.0,2782.0,347.8,278.2
6430,2023-06-23,マイジャグラーV,657,4792,-839,13,13,184.3,368.6,368.6,5.5248748091845785,2,3,-1106.0,5493.0,392.4,249.7
6431,2023-06-23,マイジャグラーV,658,2952,-1750,5,7,246.0,590.4,421.7,6.122695710920987,0,3,2300.0,8168.0,199.2,340.3
6432,2023-06-23,マイジャグラーV,660,6560,-403,25,15,164.0,262.4,437.3,5.9722711818979,1,3,-564.0,514.0,0.0,514.0
6433,2023-06-23,マイジャグラーV,661,4053,-1128,10,11,193.0,405.3,368.5,5.700433876963339,2,3,-369.0,3972.0,264.8,567.4
6434,2023-06-23,マイジャグラーV,662,6017,1739,28,19,128.0,214.9,316.7,5.692223762370916,3,3,-269.0,804.0,402.0,804.0
6435,2023-06-23,マイジャグラーV,663,8468,1117,34,27,138.8,249.1,313.6,5.721970526506868,3,3,-272.0,4489.0,320.6,280.6
6436,2023-06-23,マイジャグラーV,665,6594,-1139,19,23,157.0,347.1,286.7,5.9871874596951296,1,3,-142.0,3324.0,255.7,554.0
6437,2023-06-23,マイジャグラーV,666,6919,2189,32,29,113.4,216.2,238.6,5.96498487281151,1,3,53.0,4345.0,241.4,482.8
6438,2023-06-23,マイジャグラーV,668,7713,1567,34,27,126.4,226.9,285.7,5.945237282832357,1,3,-328.0,2409.0,240.9,803.0
6439,2023-06-23,マイジャグラーV,670,4218,-242,15,10,168.7,281.2,421.8,5.728521126147261,1,3,-647.0,5141.0,302.4,428.4
6440,2023-06-23,マイジャグラーV,671,7550,1906,30,32,121.8,251.7,235.9,5.599850880792108,5,3,-872.0,4051.0,450.1,289.4
6441,2023-06-23,マイジャグラーV,672,6941,161,29,15,157.8,239.3,462.7,5.933487369705855,1,3,-525.0,661.0,661.0,661.0
6442,2023-06-23,マイジャグラーV,673,5419,-1483,15,11,208.4,361.3,492.6,5.709136857878208,1,3,-981.0,1836.0,367.2,918.0
6443,2023-06-23,マイジャグラーV,675,6390,-453,24,17,155.9,266.2,375.9,6.117879254389929,1,3,-1194.0,2170.0,542.5,361.7
6444,2023-06-23,マイジャグラーV,676,3811,-1394,9,10,200.6,423.4,381.1,5.926790110525518,0,3,-508.0,4339.0,228.4,867.8
6445,2023-06-23,マイジャグラーV,677,7731,483,30,29,131.0,257.7,266.6,6.119458000174838,1,3,-1506.0,2795.0,465.8,559.0
6500,2023-06-22,マイジャグラーV,628,5197,-803,18,12,173.2,288.7,433.1,6.02667379206521,1,2,-875.0,6522.0,310.6,326.1
6501,2023-06-22,マイジャグラーV,630,4394,647,20,10,146.5,219.7,439.4,5.830825621055167,1,2,-486.0,1381.0,345.2,460.3
6502,2023-06-22,マイジャグラーV,631,2594,-1128,6,7,199.5,432.3,370.6,6.224458148050571,0,2,894.0,7038.0,242.7,335.1
6503,2023-06-22,マイジャグラーV,632,2560,-1194,5,8,196.9,512.0,320.0,6.157719151961803,0,2,-553.0,448.0,0.0,0.0
6504,2023-06-22,マイジャグラーV,633,4790,-2056,11,12,208.3,435.5,399.2,6.091736560944779,1,2,253.0,3297.0,219.8,471.0
6505,2023-06-22,マイジャグラーV,635,2560,-569,7,8,170.7,365.7,320.0,5.897926475665236,0,2,714.0,4351.0,229.0,271.9
6506,2023-06-22,マイジャグラーV,636,7279,-117,25,26,142.7,291.2,280.0,5.91489394582052,1,2,125.0,4270.0,251.2,355.8
6507,2023-06-22,マイジャグラーV,637,137,-175,0,0,0.0,0.0,0.0,6.383873124948415,0,2,125.0,1827.0,228.4,609.0
6508,2023-06-22,マイジャグラーV,638,4546,-719,13,15,162.4,349.7,303.1,5.822802817599975,3,2,1006.0,6387.0,228.1,354.8
6509,2023-06-22,マイジャグラーV,650,1657,-636,4,3,236.7,414.2,552.3,5.727771309622028,0,2,203.0,2952.0,210.9,738.0
6510,2023-06-22,マイジャグラーV,651,5091,-672,18,12,169.7,282.8,424.2,6.023579429460275,1,2,1061.0,6455.0,248.3,248.3
6511,2023-06-22,マイジャグラーV,652,2674,203,11,7,148.6,243.1,382.0,5.827077201979392,0,2,-797.0,1129.0,1129.0,376.3
6512,2023-06-22,マイジャグラーV,653,1299,-975,0,6,216.5,0.0,216.5,5.9701545013594775,0,2,119.0,3666.0,229.1,733.2
6513,2023-06-22,マイジャグラーV,655,4813,-331,16,16,150.4,300.8,300.8,5.926937634308253,1,2,-1372.0,7205.0,300.2,400.3
6514,2023-06-22,マイジャグラーV,656,2782,-231,8,10,154.6,347.8,278.2,5.645242863466651,0,2,-819.0,890.0,0.0,890.0
6515,2023-06-22,マイジャグラーV,657,5493,-1106,14,22,152.6,392.4,249.7,5.979425282553391,1,2,-272.0,5801.0,290.1,276.2
6516,2023-06-22,マイジャグラーV,658,8168,2300,41,24,125.7,199.2,340.3,6.009130464696476,1,2,-436.0,894.0,894.0,298.0
6517,2023-06-22,マイジャグラーV,660,514,-564,0,1,514.0,0.0,514.0,6.410552018059549,0,2,1828.0,7406.0,224.4,264.5
6518,2023-06-22,マイジャグラーV,661,3972,-369,15,7,180.5,264.8,567.4,5.855421980338652,0,2,-192.0,1985.0,248.1,992.5
6519,2023-06-22,マイジャグラーV,662,804,-269,2,1,268.0,402.0,804.0,5.396896240944298,0,2,3211.0,6053.0,178.0,242.1
6520,2023-06-22,マイジャグラーV,663,4489,-272,14,16,149.6,320.6,280.6,5.779162510231633,4,2,42.0,2707.0,208.2,1353.5
6521,2023-06-22,マイジャグラーV,665,3324,-142,13,6,174.9,255.7,554.0,5.796328474063431,0,2,-1906.0,4436.0,443.6,443.6
6522,2023-06-22,マイジャグラーV,666,4345,53,18,9,160.9,241.4,482.8,5.907141452764405,1,2,-239.0,6023.0,273.8,354.3
6523,2023-06-22,マイジャグラーV,668,2409,-328,10,3,185.3,240.9,803.0,6.237303432743248,0,2,672.0,5709.0,248.2,248.2
6524,2023-06-22,マイジャグラーV,670,5141,-647,17,12,177.3,302.4,428.4,5.75039467585263,1,2,772.0,5992.0,239.7,285.3
6525,2023-06-22,マイジャグラーV,671,4051,-872,9,14,176.1,450.1,289.4,5.499940828287186,4,2,-692.0,831.0,831.0,831.0
6526,2023-06-22,マイジャグラーV,672,661,-525,1,1,330.5,661.0,661.0,6.502862655322714,0,2,2233.0,7174.0,217.4,275.9
6527,2023-06-22,マイジャグラーV,673,1836,-981,5,2,262.3,367.2,918.0,6.446903455882612,0,2,4517.0,5255.0,138.3,404.2
6528,2023-06-22,マイジャグラーV,675,2170,-1194,4,6,217.0,542.5,361.7,6.26997720018141,0,2,158.0,2985.0,213.2,597.0
6529,2023-06-22,マイジャグラーV,676,4339,-508,19,5,180.8,228.4,867.8,6.369209757455402,1,2,-617.0,2381.0,340.1,340.1
6530,2023-06-22,マイジャグラーV,677,2795,-1506,6,5,254.1,465.8,559.0,6.117510900270386,0,2,972.0,5583.0,214.7,507.5
6585,2023-06-21,マイジャグラーV,628,6522,-875,21,20,159.1,310.6,326.1,5.99733329705998,1,1,-531.0,5263.0,263.1,375.9
6586,2023-06-21,マイジャグラーV,630,1381,-486,4,3,197.3,345.2,460.3,6.256257637944605,0,1,-408.0,793.0,793.0,396.5
6587,2023-06-21,マイジャグラーV,631,7038,894,29,21,140.8,242.7,335.1,5.76568007078122,3,1,-514.0,1657.0,331.4,414.2
6588,2023-06-21,マイジャグラーV,632,448,-553,0,0,0.0,0.0,0.0,6.172101330473594,0,1,1744.0,6968.0,199.1,366.7
6589,2023-06-21,マイジャグラーV,633,3297,253,15,7,149.9,219.8,471.0,6.076498905266058,0,1,-297.0,1129.0,376.3,376.3
6590,2023-06-21,マイジャグラーV,635,4351,714,19,16,124.3,229.0,271.9,6.155711455326466,1,1,592.0,2931.0,209.4,418.7
6591,2023-06-21,マイジャグラーV,636,4270,125,17,12,147.2,251.2,355.8,5.971909891082398,1,1,-247.0,578.0,289.0,0.0
6592,2023-06-21,マイジャグラーV,637,1827,125,8,3,166.1,228.4,609.0,5.735074608608134,0,1,761.0,6157.0,228.0,342.1
6593,2023-06-21,マイジャグラーV,638,6387,1006,28,18,138.8,228.1,354.8,5.836211140956308,2,1,-1250.0,1762.0,881.0,293.7
6594,2023-06-21,マイジャグラーV,650,2952,203,14,4,164.0,210.9,738.0,5.989918553137608,0,1,-961.0,4321.0,332.4,392.8
6595,2023-06-21,マイジャグラーV,651,6455,1061,26,26,124.1,248.3,248.3,5.9366071863423215,1,1,64.0,791.0,197.8,791.0
6596,2023-06-21,マイジャグラーV,652,1129,-797,1,3,282.2,1129.0,376.3,5.88416033615077,0,1,700.0,7222.0,240.7,380.1
6597,2023-06-21,マイジャグラーV,653,3666,119,16,5,174.6,229.1,733.2,5.759992857985942,0,1,-858.0,5615.0,350.9,280.8
6598,2023-06-21,マイジャグラーV,655,7205,-1372,24,18,171.5,300.2,400.3,6.129327111272324,1,1,-836.0,4452.0,342.5,296.8
6599,2023-06-21,マイジャグラーV,656,890,-819,0,1,890.0,0.0,890.0,5.321686612901189,0,1,-314.0,1287.0,257.4,1287.0
6600,2023-06-21,マイジャグラーV,657,5801,-272,20,21,141.5,290.1,276.2,6.088407435963228,1,1,-392.0,4492.0,264.2,561.5
6601,2023-06-21,マイジャグラーV,658,894,-436,1,3,223.5,894.0,298.0,5.4960685204821775,0,1,1589.0,6242.0,201.4,445.9
6602,2023-06-21,マイジャグラーV,660,7406,1828,33,28,121.4,224.4,264.5,5.920741225316703,1,1,-803.0,784.0,0.0,784.0
6603,2023-06-21,マイジャグラーV,661,1985,-192,8,2,198.5,248.1,992.5,5.824098899947647,0,1,175.0,5658.0,282.9,353.6
6604,2023-06-21,マイジャグラーV,662,6053,3211,34,25,102.6,178.0,242.1,6.043520669839749,1,1,-408.0,669.0,669.0,334.5
6605,2023-06-21,マイジャグラーV,663,2707,42,13,2,180.5,208.2,1353.5,6.0299693430244,0,1,-919.0,2525.0,360.7,505.0
6606,2023-06-21,マイジャグラーV,665,4436,-1906,10,10,221.8,443.6,443.6,5.939979811433359,1,1,1550.0,4474.0,194.5,372.8
6607,2023-06-21,マイジャグラーV,666,6023,-239,22,17,154.4,273.8,354.3,5.934258950712397,1,1,81.0,2572.0,214.3,857.3
6608,2023-06-21,マイジャグラーV,668,5709,672,23,23,124.1,248.2,248.2,6.150866095398648,1,1,839.0,5496.0,239.0,274.8
6609,2023-06-21,マイジャグラーV,670,5992,772,25,21,130.3,239.7,285.3,6.027080804635807,1,1,675.0,2938.0,195.9,419.7
6610,2023-06-21,マイジャグラーV,671,831,-692,1,1,415.5,831.0,831.0,6.176312368596005,0,1,-569.0,6852.0,297.9,342.6
6611,2023-06-21,マイジャグラーV,672,7174,2233,33,26,121.6,217.4,275.9,5.730448333235619,4,1,-1572.0,2581.0,516.2,516.2
6612,2023-06-21,マイジャグラーV,673,5255,4517,38,13,103.0,138.3,404.2,5.616427537533925,1,1,47.0,656.0,218.7,656.0
6613,2023-06-21,マイジャグラーV,675,2985,158,14,5,157.1,213.2,597.0,6.145322913236648,0,1,650.0,6240.0,260.0,271.3
6614,2023-06-21,マイジャグラーV,676,2381,-617,7,7,170.1,340.1,340.1,6.211253179252342,0,1,406.0,5286.0,240.3,406.6
6615,2023-06-21,マイジャグラーV,677,5583,972,26,11,150.9,214.7,507.5,5.702977100758056,1,1,-1283.0,2494.0,498.8,498.8
7265,2023-06-13,マイジャグラーV,628,4788,-928,15,11,184.2,319.2,435.3,5.84644149250298,1,3,1083.0,5053.0,210.5,421.1
7266,2023-06-13,マイジャグラーV,630,5908,294,23,15,155.5,256.9,393.9,5.685640813558421,1,3,-350.0,5616.0,295.6,312.0
7267,2023-06-13,マイジャグラーV,631,5918,-75,17,31,123.3,348.1,190.9,6.007606042412191,1,3,-269.0,2393.0,341.9,265.9
7268,2023-06-13,マイジャグラーV,632,4373,-1928,9,8,257.2,485.9,546.6,5.6219447619211405,1,3,-917.0,7229.0,314.3,401.6
7269,2023-06-13,マイジャグラーV,633,4994,1744,26,13,128.1,192.1,384.2,5.77114462989113,2,3,-536.0,1495.0,299.0,1495.0
7270,2023-06-13,マイジャグラーV,635,3762,-1194,8,14,171.0,470.2,268.7,5.926329836337951,0,3,1539.0,4259.0,212.9,304.2
7271,2023-06-13,マイジャグラーV,636,8371,2144,38,29,124.9,220.3,288.7,5.836847544579618,4,3,-386.0,3165.0,287.7,395.6
7272,2023-06-13,マイジャグラーV,637,3009,-50,13,4,177.0,231.5,752.2,5.9099734132952015,0,3,-408.0,1574.0,393.5,314.8
7273,2023-06-13,マイジャグラーV,638,3119,-1050,8,7,207.9,389.9,445.6,5.854565383258041,0,3,-1361.0,3183.0,318.3,1061.0
7274,2023-06-13,マイジャグラーV,650,6321,1372,29,18,134.5,218.0,351.2,5.802589322407394,2,3,-158.0,2602.0,236.5,650.5
7275,2023-06-13,マイジャグラーV,651,2197,-1228,5,3,274.6,439.4,732.3,6.16793860104885,0,3,83.0,4119.0,242.3,411.9
7276,2023-06-13,マイジャグラーV,652,8294,-181,27,30,145.5,307.2,276.5,5.774777840026681,4,3,-358.0,1692.0,282.0,846.0
7277,2023-06-13,マイジャグラーV,653,2992,-917,8,4,249.3,374.0,748.0,5.490732168948214,0,3,-469.0,959.0,959.0,319.7
7278,2023-06-13,マイジャグラーV,655,3642,-169,14,9,158.3,260.1,404.7,6.019287179468257,0,3,2122.0,6615.0,220.5,254.4
7279,2023-06-13,マイジャグラーV,656,6717,1483,30,24,124.4,223.9,279.9,5.959363733497285,1,3,131.0,645.0,215.0,0.0
7280,2023-06-13,マイジャグラーV,657,6454,486,27,18,143.4,239.0,358.6,5.973305262685782,1,3,1017.0,5592.0,215.1,328.9
7281,2023-06-13,マイジャグラーV,658,6446,1661,30,18,134.3,214.9,358.1,5.678797083654022,2,3,-208.0,5946.0,258.5,371.6
7282,2023-06-13,マイジャグラーV,660,4940,-325,16,19,141.1,308.8,260.0,6.044598922966268,1,3,-308.0,1140.0,380.0,380.0
7283,2023-06-13,マイジャグラーV,661,3643,-139,16,5,173.5,227.7,728.6,6.102853787950822,0,3,194.0,7294.0,260.5,291.8
7284,2023-06-13,マイジャグラーV,662,6908,1494,29,25,127.9,238.2,276.3,5.723635779221124,4,3,-314.0,498.0,498.0,498.0
7285,2023-06-13,マイジャグラーV,663,5407,442,23,17,135.2,235.1,318.1,6.1771556340659695,1,3,1283.0,5533.0,212.8,307.4
7286,2023-06-13,マイジャグラーV,665,6372,2367,33,21,118.0,193.1,303.4,5.9301744572728206,1,3,-114.0,3537.0,294.8,442.1
7287,2023-06-13,マイジャグラーV,666,2976,-1717,6,7,228.9,496.0,425.1,6.414471737969001,0,3,-519.0,2871.0,319.0,574.2
7288,2023-06-13,マイジャグラーV,668,6777,372,29,16,150.6,233.7,423.6,5.9846662399622605,1,3,-919.0,2435.0,347.9,608.8
7289,2023-06-13,マイジャグラーV,670,5650,347,21,21,134.5,269.0,269.0,5.931762811639824,1,3,-147.0,2289.0,228.9,1144.5
7290,2023-06-13,マイジャグラーV,671,5939,-708,18,20,156.3,329.9,296.9,5.858939300869687,3,3,-2233.0,4977.0,497.7,311.1
7291,2023-06-13,マイジャグラーV,672,2567,36,13,3,160.4,197.5,855.7,6.548739794743629,0,3,253.0,2979.0,248.2,372.4
7292,2023-06-13,マイジャグラーV,673,8565,1789,35,31,129.8,244.7,276.3,5.645784168666665,4,3,-275.0,2454.0,272.7,409.0
7293,2023-06-13,マイジャグラーV,675,3960,-314,14,10,165.0,282.9,396.0,5.861349337382597,0,3,-539.0,3986.0,332.2,284.7
7294,2023-06-13,マイジャグラーV,676,4390,-1183,14,4,243.9,313.6,1097.5,5.668606028281663,1,3,-1850.0,3091.0,618.2,386.4
7295,2023-06-13,マイジャグラーV,677,5211,-308,22,11,157.9,236.9,473.7,6.347773738465505,1,3,-617.0,3939.0,262.6,562.7
7350,2023-06-12,マイジャグラーV,628,5053,1083,24,12,140.4,210.5,421.1,5.78745056086751,1,2,-1083.0,5537.0,325.7,395.5
7351,2023-06-12,マイジャグラーV,630,5616,-350,19,18,151.8,295.6,312.0,5.910640648719753,1,2,-831.0,6207.0,326.7,344.8
7352,2023-06-12,マイジャグラーV,631,2393,-269,7,9,149.6,341.9,265.9,5.882211438283996,0,2,47.0,4795.0,239.8,479.5
7353,2023-06-12,マイジャグラーV,632,7229,-917,23,18,176.3,314.3,401.6,5.692713538405293,1,2,-1283.0,1413.0,1413.0,706.5
7354,2023-06-12,マイジャグラーV,633,1495,-536,5,1,249.2,299.0,1495.0,6.1156376573661335,0,2,461.0,7357.0,294.3,253.7
7355,2023-06-12,マイジャグラーV,635,4259,1539,20,14,125.3,212.9,304.2,5.497232992974553,3,2,-725.0,2248.0,321.1,749.3
7356,2023-06-12,マイジャグラーV,636,3165,-386,11,8,166.6,287.7,395.6,5.986696694569079,0,2,1900.0,7321.0,203.4,332.8
7357,2023-06-12,マイジャグラーV,637,1574,-408,4,5,174.9,393.5,314.8,5.879155472016017,0,2,-269.0,2671.0,267.1,445.2
7358,2023-06-12,マイジャグラーV,638,3183,-1361,10,3,244.8,318.3,1061.0,6.341542272693645,0,2,-892.0,2076.0,692.0,230.7
7359,2023-06-12,マイジャグラーV,650,2602,-158,11,4,173.5,236.5,650.5,6.097802006606894,0,2,1739.0,6609.0,200.3,314.7
7360,2023-06-12,マイジャグラーV,651,4119,83,17,10,152.6,242.3,411.9,6.00601140281509,1,2,-547.0,2017.0,403.4,336.2
