日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,year,month,day,weekday,day_end,day_end_2,day_zoro,machine_end,machine_end_2,machine_zoro,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
2023-09-10,アイムジャグラーEX-TP,339,955,-420,2,2,238.8,477.5,477.5,5.869944164845243,0,2023,9,10,6,0,1,0,9,3,0,-821.0,1828.0,457.0,365.6
2023-09-10,アイムジャグラーEX-TP,340,1353,147,6,2,169.1,225.5,676.5,5.788801915669863,0,2023,9,10,6,0,1,0,0,4,0,-286.0,5647.0,282.4,313.7
2023-09-10,アイムジャグラーEX-TP,341,705,-774,0,1,705.0,0.0,705.0,6.175978596949067,0,2023,9,10,6,0,1,0,1,4,0,476.0,5722.0,238.4,572.2
2023-09-10,マイジャグラーV,309,2581,-522,8,5,198.5,322.6,516.2,5.705367930841414,0,2023,9,10,6,0,1,0,9,0,0,-1514.0,6455.0,403.4,358.6
2023-09-10,マイジャグラーV,310,4551,84,20,11,146.8,227.6,413.7,6.312403611466751,1,2023,9,10,6,0,1,0,0,1,0,-612.0,2845.0,284.5,711.2
2023-09-10,マイジャグラーV,311,1052,-511,3,1,263.0,350.7,1052.0,6.289432447176016,0,2023,9,10,6,0,1,0,1,1,1,-233.0,6143.0,323.3,256.0
2023-09-10,マイジャグラーV,312,1627,-256,5,4,180.8,325.4,406.8,5.698967930305826,0,2023,9,10,6,0,1,0,2,1,0,-1276.0,4426.0,368.8,442.6
2023-09-10,マイジャグラーV,333,1395,167,7,3,139.5,199.3,465.0,6.426389750691492,0,2023,9,10,6,0,1,0,3,3,1,445.0,9476.0,249.4,394.8
2023-09-10,マイジャグラーV,334,962,-248,4,0,240.5,240.5,0.0,6.260117683379678,0,2023,9,10,6,0,1,0,4,3,0,-441.0,6817.0,296.4,296.4
2023-09-10,マイジャグラーV,335,560,-491,1,1,280.0,560.0,560.0,7.572725207438579,0,2023,9,10,6,0,1,0,5,3,0,207.0,6202.0,269.7,344.6
2023-09-10,マイジャグラーV,336,5759,2082,28,19,122.5,205.7,303.1,5.655384678739247,3,2023,9,10,6,0,1,0,6,3,0,867.0,8131.0,290.4,214.0
2023-09-10,ファンキージャグラー2,316,2733,-1131,7,6,210.2,390.4,455.5,6.187305038977559,0,2023,9,10,6,0,1,0,6,1,0,-838.0,2082.0,416.4,416.4
2023-09-10,ファンキージャグラー2,317,1274,-724,2,3,254.8,637.0,424.7,5.880066263823665,0,2023,9,10,6,0,1,0,7,1,0,1002.0,6570.0,243.3,345.8
