日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率
2022-08-21,アイムジャグラーEX-TP,26,1760,-170,7,3,1/176.0,1/251.4,1/586.7,6.29880905983475
2022-08-21,アイムジャグラーEX-TP,27,2220,-50,11,1,1/185.0,1/201.8,1/2220.0,6.568362152268837
2022-08-21,アイムジャグラーEX-TP,28,1800,10,8,2,1/180.0,1/225.0,1/900.0,6.1004644825874115
2022-08-21,アイムジャグラーEX-TP,30,2820,1610,18,5,1/122.6,1/156.7,1/564.0,6.0302919527357695
2022-08-21,アイムジャグラーEX-TP,31,1420,-200,4,3,1/202.9,1/355.0,1/473.3,5.410903847667053
2022-08-21,マイジャグラーV,32,3820,-550,14,8,1/173.6,1/272.9,1/477.5,6.105742102803995
2022-08-21,マイジャグラーV,33,3010,230,14,5,1/158.4,1/215.0,1/602.0,5.9883436691531635
