,日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
212,2023-09-07,マイジャグラーV,674,8493,1588,32,36,124.9,265.4,235.9,5.664458710227379,5,7,-912.0,5139.0,321.2,428.2
213,2023-09-07,マイジャグラーV,675,7117,112,26,25,139.5,273.7,284.7,5.980652159592895,1,7,-100.0,6412.0,278.8,337.5
214,2023-09-07,マイジャグラーV,676,8822,1712,35,37,122.5,252.1,238.4,5.814306176469667,5,7,-1212.0,5780.0,289.0,525.5
215,2023-09-07,マイジャグラーV,677,2096,-1288,4,2,349.3,524.0,1048.0,5.845582468785816,0,7,-912.0,5825.0,306.6,416.1
216,2023-09-07,マイジャグラーV,678,4807,-2868,7,13,240.3,686.7,369.8,6.024510014652064,1,7,138.0,6682.0,238.6,371.2
217,2023-09-07,マイジャグラーV,679,5253,-338,18,16,154.5,291.8,328.3,5.898623439634681,3,7,-112.0,6661.0,277.5,277.5
218,2023-09-07,マイジャグラーV,680,8070,1288,33,28,132.3,244.5,288.2,5.791626795033134,4,7,338.0,6399.0,246.1,399.9
219,2023-09-07,マイジャグラーV,681,6967,1312,32,18,139.3,217.7,387.1,5.822997522308078,1,7,-388.0,4505.0,300.3,346.5
220,2023-09-07,マイジャグラーV,682,6666,112,26,17,155.0,256.4,392.1,5.834086291995725,1,7,-1662.0,3986.0,442.9,498.2
221,2023-09-07,マイジャグラーV,683,6493,1238,28,22,129.9,231.9,295.1,5.853352059747814,3,7,2844.0,8996.0,230.7,224.9
222,2023-09-07,マイジャグラーV,684,3304,-912,10,8,183.6,330.4,413.0,6.155033941267749,0,7,1512.0,5955.0,248.1,248.1
223,2023-09-07,マイジャグラーV,685,6307,738,27,15,150.2,233.6,420.5,5.727419048497866,1,7,1538.0,5247.0,218.6,249.9
541,2023-08-27,マイジャグラーV,627,8591,2118,40,26,130.2,214.8,330.4,5.818842767687994,3,7,638.0,3787.0,222.8,344.3
542,2023-08-27,マイジャグラーV,628,5924,-573,21,13,174.2,282.1,455.7,5.811147714769349,1,7,588.0,4482.0,224.1,407.5
543,2023-08-27,マイジャグラーV,629,5826,-2049,13,18,187.9,448.2,323.7,5.922900292388303,1,7,-512.0,2662.0,332.8,532.4
