,日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
2202,2023-05-27,マイジャグラーV,133,1618,-603,3,5,202.2,539.3,323.6,5.634201210122303,0,7,202.0,3352.0,257.8,335.2
2203,2023-05-27,マイジャグラーV,134,7338,5106,47,26,100.5,156.1,282.2,5.89765948935853,4,7,1338.0,7208.0,248.6,313.4
2204,2023-05-27,マイジャグラーV,135,944,-295,3,1,236.0,314.7,944.0,5.89622125920051,0,7,2461.0,7053.0,220.4,235.1
2205,2023-05-27,マイジャグラーV,136,1946,415,9,7,121.6,216.2,278.0,6.179221116322814,0,7,107.0,1324.0,264.8,441.3
2206,2023-05-27,マイジャグラーV,137,2173,-224,8,4,181.1,271.6,543.2,5.833866966268266,0,7,1267.0,5623.0,224.9,351.4
2207,2023-05-27,マイジャグラーV,138,2938,-674,7,11,163.2,419.7,267.1,5.820419158634737,0,7,-272.0,1025.0,341.7,512.5
2208,2023-05-27,マイジャグラーV,139,1248,-390,3,4,178.3,416.0,312.0,5.980765799680862,0,7,171.0,6986.0,279.4,332.7
2209,2023-05-27,マイジャグラーV,140,4978,-863,17,8,199.1,292.8,622.2,5.767641830207037,1,7,-153.0,4169.0,297.8,320.7
2210,2023-05-27,マイジャグラーV,141,4254,-1431,11,12,185.0,386.7,354.5,6.121827144792448,1,7,-343.0,4501.0,264.8,409.2
2211,2023-05-27,マイジャグラーV,142,1659,-485,5,1,276.5,331.8,1659.0,5.480562426779499,0,7,-319.0,1650.0,330.0,330.0
2212,2023-05-27,マイジャグラーV,143,7515,1622,35,20,136.6,214.7,375.8,5.802986326607293,2,7,-1029.0,3648.0,405.3,280.6
2213,2023-05-27,マイジャグラーV,144,2564,-71,10,8,142.4,256.4,320.5,6.286665600990214,0,7,-721.0,2342.0,390.3,390.3
2214,2023-05-27,マイジャグラーV,145,5551,-1384,17,13,185.0,326.5,427.0,6.035768782936168,1,7,60.0,4020.0,309.2,365.5
2215,2023-05-27,マイジャグラーV,146,909,-414,1,3,227.2,909.0,303.0,5.342141814074555,0,7,-224.0,4655.0,290.9,310.3
2216,2023-05-27,マイジャグラーV,147,1300,-153,6,0,216.7,216.7,0.0,6.113371295017778,0,7,-698.0,2299.0,328.4,383.2
2217,2023-05-27,マイジャグラーV,148,1787,-224,6,3,198.6,297.8,595.7,5.547951161932334,0,7,-390.0,4213.0,351.1,234.1
2218,2023-05-27,マイジャグラーV,149,1956,438,10,4,139.7,195.6,489.0,5.985731833062896,0,7,-437.0,4265.0,284.3,328.1
2219,2023-05-27,マイジャグラーV,150,3073,-1029,8,6,219.5,384.1,512.2,5.768429346298634,0,7,60.0,6211.0,248.4,365.4
2220,2023-05-27,マイジャグラーV,1097,3810,-1644,9,7,238.1,423.3,544.3,5.887216575574159,0,7,-1076.0,4123.0,317.2,515.4
2221,2023-05-27,マイジャグラーV,1098,2857,-769,8,6,204.1,357.1,476.2,5.749612799827458,0,7,-177.0,925.0,308.3,925.0
2222,2023-05-27,マイジャグラーV,1099,3226,-1171,7,6,248.2,460.9,537.7,5.437567673835476,0,7,604.0,4204.0,221.3,467.1
2223,2023-05-27,マイジャグラーV,1100,4330,-1289,12,11,188.3,360.8,393.6,6.024929467538684,1,7,-24.0,1706.0,243.7,1706.0
2224,2023-05-27,マイジャグラーV,1101,2829,-721,8,7,188.6,353.6,404.1,5.867591284840116,0,7,-1597.0,5933.0,395.5,269.7
2225,2023-05-27,マイジャグラーV,1102,5944,1480,26,21,126.5,228.6,283.0,5.728659461688742,4,7,249.0,5559.0,264.7,347.4
2226,2023-05-27,マイジャグラーV,1103,4951,107,21,12,150.0,235.8,412.6,6.12330333978844,1,7,-461.0,1031.0,343.7,0.0
2227,2023-05-27,マイジャグラーV,1118,4587,-2004,10,14,191.1,458.7,327.6,6.243427193995416,1,7,-674.0,2417.0,302.1,604.2
2228,2023-05-27,マイジャグラーV,1119,1603,-1100,3,0,534.3,534.3,0.0,5.728351110972915,0,7,-934.0,1373.0,457.7,0.0
2229,2023-05-27,マイジャグラーV,1120,4953,-1065,17,9,190.5,291.4,550.3,6.054813213665323,1,7,-390.0,2834.0,283.4,472.3
2230,2023-05-27,マイジャグラーV,1121,2210,-248,7,8,147.3,315.7,276.2,6.080362653738513,0,7,651.0,1673.0,167.3,836.5
2231,2023-05-27,マイジャグラーV,1122,4965,-579,20,8,177.3,248.2,620.6,6.169539840164649,1,7,-603.0,6022.0,273.7,430.1
2232,2023-05-27,マイジャグラーV,1123,4027,391,17,9,154.9,236.9,447.4,5.69494734870388,1,7,0.0,3119.0,239.9,623.8
2233,2023-05-27,マイジャグラーV,1124,4193,-1834,9,12,199.7,465.9,349.4,6.120874918926554,1,7,-816.0,4332.0,361.0,309.4
2294,2023-05-26,マイジャグラーV,131,7423,2530,37,23,123.7,200.6,322.7,5.781645601930941,3,6,-153.0,3396.0,226.4,1132.0
2295,2023-05-26,マイジャグラーV,132,4306,-272,14,10,179.4,307.6,430.6,5.448510251112328,1,6,-201.0,2747.0,249.7,686.8
2296,2023-05-26,マイジャグラーV,133,3352,202,13,10,145.7,257.8,335.2,5.8023364166958284,0,6,-792.0,1728.0,432.0,432.0
2297,2023-05-26,マイジャグラーV,134,7208,1338,29,23,138.6,248.6,313.4,5.518582406028888,3,6,2347.0,5966.0,192.5,331.4
2298,2023-05-26,マイジャグラーV,135,7053,2461,32,30,113.8,220.4,235.1,5.760297100982556,5,6,-106.0,782.0,260.7,782.0
2299,2023-05-26,マイジャグラーV,136,1324,107,5,3,165.5,264.8,441.3,5.361893054410681,0,6,1361.0,4454.0,185.6,556.8
2300,2023-05-26,マイジャグラーV,137,5623,1267,25,16,137.1,224.9,351.4,5.629389223070191,2,6,-863.0,2923.0,365.4,584.6
2301,2023-05-26,マイジャグラーV,138,1025,-272,3,2,205.0,341.7,512.5,5.801025189713863,0,6,1669.0,3323.0,174.9,369.2
2302,2023-05-26,マイジャグラーV,139,6986,171,25,21,151.9,279.4,332.7,5.663683765517257,3,6,-437.0,3782.0,270.1,540.3
2303,2023-05-26,マイジャグラーV,140,4169,-153,14,13,154.4,297.8,320.7,5.741406477295656,3,6,604.0,4920.0,246.0,273.3
2304,2023-05-26,マイジャグラーV,141,4501,-343,17,11,160.8,264.8,409.2,6.070214556814499,1,6,-674.0,5282.0,330.1,377.3
2305,2023-05-26,マイジャグラーV,142,1650,-319,5,5,165.0,330.0,330.0,6.044303369996765,0,6,-1076.0,2751.0,550.2,250.1
2306,2023-05-26,マイジャグラーV,143,3648,-1029,9,13,165.8,405.3,280.6,6.06625810551358,0,6,2347.0,6209.0,207.0,270.0
2307,2023-05-26,マイジャグラーV,144,2342,-721,6,6,195.2,390.3,390.3,5.857743510784172,0,6,-461.0,2096.0,349.3,299.4
2308,2023-05-26,マイジャグラーV,145,4020,60,13,11,167.5,309.2,365.5,5.294061929264813,2,6,2851.0,6830.0,195.1,297.0
2309,2023-05-26,マイジャグラーV,146,4655,-224,16,15,150.2,290.9,310.3,5.912174223264893,1,6,-650.0,1144.0,572.0,572.0
2310,2023-05-26,マイジャグラーV,147,2299,-698,7,6,176.8,328.4,383.2,6.4006938697385785,0,6,1267.0,3783.0,210.2,343.9
2311,2023-05-26,マイジャグラーV,148,4213,-390,12,18,140.4,351.1,234.1,5.927934485292604,1,6,533.0,4466.0,235.1,372.2
2312,2023-05-26,マイジャグラーV,149,4265,-437,15,13,152.3,284.3,328.1,6.17142104086858,1,6,1764.0,7213.0,225.4,313.6
2313,2023-05-26,マイジャグラーV,150,6211,60,25,17,147.9,248.4,365.4,6.076837235849025,1,6,154.0,2532.0,230.2,633.0
2314,2023-05-26,マイジャグラーV,1097,4123,-1076,13,8,196.3,317.2,515.4,6.013354090829785,1,6,722.0,5049.0,210.4,631.1
2315,2023-05-26,マイジャグラーV,1098,925,-177,3,1,231.2,308.3,925.0,5.4784774496799065,0,6,202.0,1150.0,230.0,287.5
2316,2023-05-26,マイジャグラーV,1099,4204,604,19,9,150.1,221.3,467.1,5.759547009161701,1,6,107.0,6378.0,289.9,354.3
2317,2023-05-26,マイジャグラーV,1100,1706,-24,7,1,213.2,243.7,1706.0,5.4092527344846655,0,6,-579.0,981.0,981.0,981.0
2318,2023-05-26,マイジャグラーV,1101,5933,-1597,15,22,160.4,395.5,269.7,6.13833935203085,1,6,-579.0,2886.0,320.7,360.8
2319,2023-05-26,マイジャグラーV,1102,5559,249,21,16,150.2,264.7,347.4,5.725050605813199,2,6,1752.0,5682.0,270.6,183.3
2320,2023-05-26,マイジャグラーV,1103,1031,-461,3,0,343.7,343.7,0.0,5.766919018550091,0,6,-82.0,2855.0,356.9,356.9
2321,2023-05-26,マイジャグラーV,1118,2417,-674,8,4,201.4,302.1,604.2,6.143696257690514,0,6,-721.0,1323.0,661.5,441.0
2322,2023-05-26,マイジャグラーV,1119,1373,-934,3,0,457.7,457.7,0.0,6.026331656759658,0,6,344.0,5556.0,277.8,292.4
2323,2023-05-26,マイジャグラーV,1120,2834,-390,10,6,177.1,283.4,472.3,5.938931034640109,0,6,-343.0,2693.0,269.3,538.6
2324,2023-05-26,マイジャグラーV,1121,1673,651,10,2,139.4,167.3,836.5,5.815144052401748,0,6,-532.0,3238.0,294.4,539.7
2325,2023-05-26,マイジャグラーV,1122,6022,-603,22,14,167.3,273.7,430.1,5.992895756456837,1,6,-201.0,1937.0,276.7,484.2
2326,2023-05-26,マイジャグラーV,1123,3119,0,13,5,173.3,239.9,623.8,5.7944048866934335,0,6,-603.0,1062.0,1062.0,354.0
2327,2023-05-26,マイジャグラーV,1124,4332,-816,12,14,166.6,361.0,309.4,5.832619217838089,3,6,1030.0,5365.0,223.5,335.3
3006,2023-05-18,マイジャグラーV,131,4399,-863,15,10,176.0,293.3,439.9,6.14433587970882,1,8,3492.0,9532.0,238.3,227.0
3007,2023-05-18,マイジャグラーV,132,9555,3437,40,45,112.4,238.9,212.3,5.555247031657419,6,8,-47.0,4385.0,243.6,438.5
3008,2023-05-18,マイジャグラーV,133,8333,5128,46,39,98.0,181.2,213.7,5.799564350443674,6,8,-1360.0,3900.0,325.0,975.0
3009,2023-05-18,マイジャグラーV,134,8484,4044,43,34,110.2,197.3,249.5,5.6622442663544925,5,8,-603.0,4809.0,300.6,437.2
3010,2023-05-18,マイジャグラーV,135,7470,-1477,20,24,169.8,373.5,311.2,5.771092122496915,3,8,3950.0,8052.0,196.4,230.1
3011,2023-05-18,マイジャグラーV,136,1981,-745,6,3,220.1,330.2,660.3,6.222882062724255,0,8,746.0,4499.0,224.9,346.1
3012,2023-05-18,マイジャグラーV,137,7369,-95,30,13,171.4,245.6,566.8,5.815684719182942,1,8,-248.0,1650.0,275.0,550.0
3013,2023-05-18,マイジャグラーV,138,8575,-1005,27,24,168.1,317.6,357.3,5.741284937648998,2,8,-461.0,3051.0,305.1,435.9
3014,2023-05-18,マイジャグラーV,139,6279,-556,22,16,165.2,285.4,392.4,5.878045393617455,1,8,-106.0,6377.0,277.3,375.1
3015,2023-05-18,マイジャグラーV,140,5231,-3882,3,12,348.7,1743.7,435.9,5.583863583213109,1,8,-1313.0,3709.0,412.1,529.9
3016,2023-05-18,マイジャグラーV,141,4546,249,17,16,137.8,267.4,284.1,5.90242109269778,1,8,-698.0,6340.0,275.7,576.4
3017,2023-05-18,マイジャグラーV,142,6394,-2371,19,9,228.4,336.5,710.4,6.085026091464618,1,8,604.0,5864.0,234.6,418.9
3018,2023-05-18,マイジャグラーV,143,3740,-106,15,7,170.0,249.3,534.3,5.863582881959609,0,8,4239.0,8787.0,183.1,283.5
3019,2023-05-18,マイジャグラーV,144,1769,-414,6,3,196.6,294.8,589.7,6.04461473241494,0,8,5496.0,9020.0,184.1,231.3
3020,2023-05-18,マイジャグラーV,145,4914,-1455,12,14,189.0,409.5,351.0,5.802060115665556,2,8,-461.0,4521.0,282.6,452.1
3021,2023-05-18,マイジャグラーV,146,9220,3538,49,29,118.2,188.2,317.9,5.956078796144692,1,8,249.0,4938.0,224.5,548.7
3022,2023-05-18,マイジャグラーV,147,3888,249,17,6,169.0,228.7,648.0,5.708255048535364,0,8,-414.0,5120.0,320.0,320.0
3023,2023-05-18,マイジャグラーV,148,8590,746,36,25,140.8,238.6,343.6,5.981372082017179,1,8,1645.0,7465.0,219.6,373.2
3024,2023-05-18,マイジャグラーV,149,8193,584,30,32,132.1,273.1,256.0,5.909585990521082,1,8,202.0,5258.0,250.4,438.2
3025,2023-05-18,マイジャグラーV,150,2188,-698,6,3,243.1,364.7,729.3,5.614666010578744,0,8,-2073.0,3667.0,611.2,333.4
3026,2023-05-18,マイジャグラーV,1097,7236,-508,28,19,154.0,258.4,380.8,6.228423909165168,1,8,-295.0,3278.0,298.0,468.3
3027,2023-05-18,マイジャグラーV,1098,3536,-1147,7,12,186.1,505.1,294.7,5.67666897559612,0,8,202.0,2441.0,203.4,813.7
3028,2023-05-18,マイジャグラーV,1099,7061,107,26,22,147.1,271.6,321.0,5.848180660637003,3,8,-508.0,1192.0,397.3,1192.0
3029,2023-05-18,マイジャグラーV,1100,2031,-556,7,2,225.7,290.1,1015.5,5.977361010050108,0,8,651.0,4808.0,229.0,343.4
3030,2023-05-18,マイジャグラーV,1101,7464,2095,34,22,133.3,219.5,339.3,5.553119039431825,2,8,-201.0,2034.0,254.2,678.0
3031,2023-05-18,マイジャグラーV,1102,4895,-1005,15,13,174.8,326.3,376.5,5.974116317249893,1,8,1148.0,4561.0,217.2,350.8
3032,2023-05-18,マイジャグラーV,1103,9491,1953,39,36,126.5,243.4,263.6,5.747544847100127,5,8,-508.0,732.0,366.0,0.0
3033,2023-05-18,マイジャグラーV,1118,5819,604,23,18,141.9,253.0,323.3,5.738726641524497,3,8,296.0,1581.0,225.9,395.2
3034,2023-05-18,マイジャグラーV,1119,3872,-1597,9,9,215.1,430.2,430.2,5.967581912690763,0,8,-106.0,4409.0,259.4,440.9
3035,2023-05-18,マイジャグラーV,1120,6082,557,27,13,152.1,225.3,467.8,5.897923264076365,1,8,-95.0,3273.0,233.8,467.6
3036,2023-05-18,マイジャグラーV,1121,4117,-508,15,8,179.0,274.5,514.6,5.924335561151037,1,8,1006.0,6263.0,223.7,347.9
3037,2023-05-18,マイジャグラーV,1122,6973,1338,32,19,136.7,217.9,367.0,5.86111948565243,2,8,-295.0,1412.0,282.4,1412.0
3038,2023-05-18,マイジャグラーV,1123,3841,154,14,12,147.7,274.4,320.1,5.710180753329942,0,8,-95.0,3559.0,273.8,323.5
3039,2023-05-18,マイジャグラーV,1124,4698,-1692,13,6,247.3,361.4,783.0,5.769124553492646,1,8,-958.0,2761.0,394.4,552.2
3100,2023-05-17,マイジャグラーV,131,9532,3492,40,42,116.2,238.3,227.0,5.430367459697715,6,7,-556.0,6717.0,292.0,353.5
3101,2023-05-17,マイジャグラーV,132,4385,-47,18,10,156.6,243.6,438.5,6.058330549474606,1,7,-508.0,4114.0,293.9,514.2
3102,2023-05-17,マイジャグラーV,133,3900,-1360,12,4,243.8,325.0,975.0,5.934868244973861,0,7,-1100.0,1443.0,721.5,721.5
3103,2023-05-17,マイジャグラーV,134,4809,-603,16,11,178.1,300.6,437.2,5.750183776976558,1,7,-958.0,1815.0,363.0,907.5
3104,2023-05-17,マイジャグラーV,135,8052,3950,41,35,105.9,196.4,230.1,5.760260511430079,5,7,959.0,5372.0,233.6,282.7
3105,2023-05-17,マイジャグラーV,136,4499,746,20,13,136.3,224.9,346.1,5.892981475272252,2,7,3332.0,9292.0,221.2,251.1
3106,2023-05-17,マイジャグラーV,137,1650,-248,6,3,183.3,275.0,550.0,5.983343188473724,0,7,2347.0,9052.0,244.6,244.6
3107,2023-05-17,マイジャグラーV,138,3051,-461,10,7,179.5,305.1,435.9,5.810879263477624,0,7,-295.0,5464.0,303.6,341.5
3108,2023-05-17,マイジャグラーV,139,6377,-106,23,17,159.4,277.3,375.1,5.726222146792493,2,7,-863.0,3120.0,312.0,780.0
3109,2023-05-17,マイジャグラーV,140,3709,-1313,9,7,231.8,412.1,529.9,5.648865905166214,0,7,604.0,4400.0,200.0,400.0
3110,2023-05-17,マイジャグラーV,141,6340,-698,23,11,186.5,275.7,576.4,5.7668735456751055,1,7,-295.0,8734.0,272.9,301.2
3111,2023-05-17,マイジャグラーV,142,5864,604,25,14,150.4,234.6,418.9,5.771456200405115,1,7,-603.0,2495.0,311.9,499.0
3112,2023-05-17,マイジャグラーV,143,8787,4239,48,31,111.2,183.1,283.5,5.83949992408675,4,7,-343.0,4294.0,268.4,536.8
3113,2023-05-17,マイジャグラーV,144,9020,5496,49,39,102.5,184.1,231.3,5.601014379719559,5,7,699.0,5988.0,230.3,332.7
3114,2023-05-17,マイジャグラーV,145,4521,-461,16,10,173.9,282.6,452.1,5.834464840366788,1,7,-863.0,6635.0,301.6,390.3
3115,2023-05-17,マイジャグラーV,146,4938,249,22,9,159.3,224.5,548.7,5.9637616876119495,1,7,344.0,3819.0,238.7,381.9
3116,2023-05-17,マイジャグラーV,147,5120,-414,16,16,160.0,320.0,320.0,5.696552651055442,3,7,-295.0,2927.0,292.7,365.9
3117,2023-05-17,マイジャグラーV,148,7465,1645,34,20,138.2,219.6,373.2,5.6898372984259975,2,7,-343.0,6184.0,281.1,343.6
3118,2023-05-17,マイジャグラーV,149,5258,202,21,12,159.3,250.4,438.2,5.730574130914852,1,7,-343.0,1476.0,295.2,492.0
3119,2023-05-17,マイジャグラーV,150,3667,-2073,6,11,215.7,611.2,333.4,6.2110387447607565,0,7,6093.0,8446.0,179.7,201.1
3120,2023-05-17,マイジャグラーV,1097,3278,-295,11,7,182.1,298.0,468.3,5.577702567368593,0,7,-1313.0,4336.0,394.2,361.3
3121,2023-05-17,マイジャグラーV,1098,2441,202,12,3,162.7,203.4,813.7,6.060316917892634,0,7,-698.0,2035.0,339.2,1017.5
3122,2023-05-17,マイジャグラーV,1099,1192,-508,3,1,298.0,397.3,1192.0,5.624658692454657,0,7,-1147.0,1876.0,469.0,938.0
3123,2023-05-17,マイジャグラーV,1100,4808,651,21,14,137.4,229.0,343.4,5.954144320978509,1,7,-792.0,3729.0,372.9,339.0
3124,2023-05-17,マイジャグラーV,1101,2034,-201,8,3,184.9,254.2,678.0,5.924959211833612,0,7,2393.0,6822.0,213.2,243.6
3125,2023-05-17,マイジャグラーV,1102,4561,1148,21,13,134.1,217.2,350.8,5.677080424412421,2,7,202.0,4897.0,257.7,376.7
3126,2023-05-17,マイジャグラーV,1103,732,-508,2,0,366.0,366.0,0.0,6.763312117753329,0,7,-295.0,506.0,506.0,0.0
3127,2023-05-17,マイジャグラーV,1118,1581,296,7,4,143.7,225.9,395.2,5.643863813262753,0,7,-792.0,2650.0,378.6,294.4
3128,2023-05-17,マイジャグラーV,1119,4409,-106,17,10,163.3,259.4,440.9,5.848103726087489,1,7,-1313.0,2948.0,491.3,327.6
3129,2023-05-17,マイジャグラーV,1120,3273,-95,14,7,155.9,233.8,467.6,6.2773683544766605,0,7,-603.0,4252.0,354.3,283.5
3130,2023-05-17,マイジャグラーV,1121,6263,1006,28,18,136.2,223.7,347.9,5.935642357048556,1,7,557.0,6904.0,255.7,276.2
3131,2023-05-17,マイジャグラーV,1122,1412,-295,5,1,235.3,282.4,1412.0,5.686072920784446,0,7,-745.0,3858.0,321.5,385.8
3132,2023-05-17,マイジャグラーV,1123,3559,-95,13,11,148.3,273.8,323.5,5.990124957536899,0,7,-106.0,1983.0,247.9,495.8
3133,2023-05-17,マイジャグラーV,1124,2761,-958,7,5,230.1,394.4,552.2,5.696023000792566,0,7,-1360.0,3047.0,380.9,1015.7
3194,2023-05-16,マイジャグラーV,131,6717,-556,23,19,159.9,292.0,353.5,5.886251276541586,2,6,-1313.0,4741.0,296.3,592.6
3195,2023-05-16,マイジャグラーV,132,4114,-508,14,8,187.0,293.9,514.2,5.683203124286351,1,6,438.0,3864.0,257.6,276.0
3196,2023-05-16,マイジャグラーV,133,1443,-1100,2,2,360.8,721.5,721.5,6.132092442313458,0,6,-698.0,3502.0,389.1,269.4
3197,2023-05-16,マイジャグラーV,134,1815,-958,5,2,259.3,363.0,907.5,6.45860944314977,0,6,2095.0,7131.0,216.1,297.1
3198,2023-05-16,マイジャグラーV,135,5372,959,23,19,127.9,233.6,282.7,5.935495822367227,1,6,-2920.0,5306.0,442.2,758.0
3199,2023-05-16,マイジャグラーV,136,9292,3332,42,37,117.6,221.2,251.1,5.600569982760919,5,6,-508.0,3644.0,303.7,364.4
3200,2023-05-16,マイジャグラーV,137,9052,2347,37,37,122.3,244.6,244.6,5.623732316877472,5,6,2301.0,5135.0,190.2,285.3
3201,2023-05-16,マイジャグラーV,138,5464,-295,18,16,160.7,303.6,341.5,5.675913110703813,2,6,-1360.0,2126.0,1063.0,303.7
3202,2023-05-16,マイジャグラーV,139,3120,-863,10,4,222.9,312.0,780.0,5.860869715496102,0,6,-1005.0,2690.0,384.3,538.0
3203,2023-05-16,マイジャグラーV,140,4400,604,22,11,133.3,200.0,400.0,6.485990077172226,1,6,793.0,4902.0,213.1,350.1
3204,2023-05-16,マイジャグラーV,141,8734,-295,32,29,143.2,272.9,301.2,6.135366338788505,1,6,-2279.0,3479.0,869.8,434.9
3205,2023-05-16,マイジャグラーV,142,2495,-603,8,5,191.9,311.9,499.0,6.011283474224295,0,6,-1763.0,2688.0,537.6,672.0
3206,2023-05-16,マイジャグラーV,143,4294,-343,16,8,178.9,268.4,536.8,5.789894692784516,1,6,-343.0,2065.0,344.2,516.2
3207,2023-05-16,マイジャグラーV,144,5988,699,26,18,136.1,230.3,332.7,6.050919243313147,1,6,1740.0,6733.0,249.4,217.2
3208,2023-05-16,マイジャグラーV,145,6635,-863,22,17,170.1,301.6,390.3,5.868879058639318,1,6,202.0,3339.0,303.5,278.2
3209,2023-05-16,マイジャグラーV,146,3819,344,16,10,146.9,238.7,381.9,5.844371156385523,0,6,1591.0,8853.0,239.3,305.3
3210,2023-05-16,マイジャグラーV,147,2927,-295,10,8,162.6,292.7,365.9,5.9170740717632375,0,6,-1147.0,1723.0,574.3,1723.0
3211,2023-05-16,マイジャグラーV,148,6184,-343,22,18,154.6,281.1,343.6,5.940586317233131,1,6,-863.0,1634.0,544.7,817.0
3212,2023-05-16,マイジャグラーV,149,1476,-343,5,3,184.5,295.2,492.0,6.181997374452104,0,6,-911.0,5733.0,318.5,301.7
3213,2023-05-16,マイジャグラーV,150,8446,6093,47,42,94.9,179.7,201.1,5.5290218749358,6,6,793.0,4670.0,233.5,222.4
3214,2023-05-16,マイジャグラーV,1097,4336,-1313,11,12,188.5,394.2,361.3,5.894680093359443,2,6,746.0,5444.0,226.8,418.8
3215,2023-05-16,マイジャグラーV,1098,2035,-698,6,2,254.4,339.2,1017.5,5.761549939039227,0,6,438.0,3794.0,199.7,758.8
3216,2023-05-16,マイジャグラーV,1099,1876,-1147,4,2,312.7,469.0,938.0,6.118785622621582,0,6,-414.0,535.0,535.0,535.0
3217,2023-05-16,マイジャグラーV,1100,3729,-792,10,11,177.6,372.9,339.0,5.732407295908703,0,6,-295.0,3544.0,354.4,253.1
3218,2023-05-16,マイジャグラーV,1101,6822,2393,32,28,113.7,213.2,243.6,5.847464704583686,5,6,959.0,5422.0,208.5,451.8
3219,2023-05-16,マイジャグラーV,1102,4897,202,19,13,153.0,257.7,376.7,5.752712023175911,2,6,-650.0,1923.0,480.8,480.8
3220,2023-05-16,マイジャグラーV,1103,506,-295,1,0,506.0,506.0,0.0,5.424832314653998,0,6,1290.0,3919.0,217.7,244.9
3221,2023-05-16,マイジャグラーV,1118,2650,-792,7,9,165.6,378.6,294.4,6.268657201881365,0,6,154.0,2508.0,250.8,418.0
3222,2023-05-16,マイジャグラーV,1119,2948,-1313,6,9,196.5,491.3,327.6,6.118955716351573,0,6,-106.0,4243.0,282.9,326.4
3223,2023-05-16,マイジャグラーV,1120,4252,-603,12,15,157.5,354.3,283.5,5.807688383699221,4,6,-556.0,1104.0,552.0,552.0
3224,2023-05-16,マイジャグラーV,1121,6904,557,27,25,132.8,255.7,276.2,6.012117988094178,1,6,1693.0,4777.0,191.1,341.2
3225,2023-05-16,マイジャグラーV,1122,3858,-745,12,10,175.4,321.5,385.8,5.941915305936809,0,6,746.0,5086.0,231.2,363.3
3226,2023-05-16,マイジャグラーV,1123,1983,-106,8,4,165.2,247.9,495.8,6.061807996366156,0,6,1054.0,6274.0,261.4,224.1
3227,2023-05-16,マイジャグラーV,1124,3047,-1360,8,3,277.0,380.9,1015.7,5.872638369590607,0,6,-414.0,2694.0,244.9,673.5
3936,2023-05-08,マイジャグラーV,116,3875,-650,14,8,176.1,276.8,484.4,6.145545854569127,0,8,-556.0,1910.0,318.3,955.0
3937,2023-05-08,マイジャグラーV,117,1832,-556,6,3,203.6,305.3,610.7,6.213642391042153,0,8,-106.0,2303.0,230.3,1151.5
3938,2023-05-08,マイジャグラーV,118,7644,1503,30,26,136.5,254.8,294.0,5.463721516344402,3,8,-343.0,518.0,518.0,0.0
3939,2023-05-08,マイジャグラーV,119,1594,-603,4,2,265.7,398.5,797.0,5.585229716354863,0,8,-248.0,606.0,303.0,0.0
3940,2023-05-08,マイジャグラーV,120,3493,-603,12,8,174.7,291.1,436.6,6.07063703664851,0,8,-508.0,5649.0,235.4,706.1
3941,2023-05-08,マイジャグラーV,121,6242,154,26,10,173.4,240.1,624.2,5.689695393538704,1,8,-95.0,2018.0,288.3,336.3
3942,2023-05-08,マイジャグラーV,122,2411,-863,5,7,200.9,482.2,344.4,5.714780377846474,0,8,-106.0,2914.0,242.8,728.5
3943,2023-05-08,マイジャグラーV,123,3323,0,14,4,184.6,237.4,830.8,5.682222368125208,0,8,-745.0,1015.0,507.5,1015.0
3944,2023-05-08,マイジャグラーV,124,2684,-106,11,4,178.9,244.0,671.0,5.845596135538248,0,8,0.0,4365.0,335.8,242.5
3945,2023-05-08,マイジャグラーV,125,3054,-958,8,8,190.9,381.8,381.8,5.967409881937951,0,8,-603.0,1379.0,459.7,459.7
3946,2023-05-08,マイジャグラーV,126,2600,-863,5,6,236.4,520.0,433.3,5.2676524605508535,0,8,-248.0,1110.0,370.0,370.0
3947,2023-05-08,マイジャグラーV,127,1463,-414,5,1,243.8,292.6,1463.0,5.861773364038728,0,8,604.0,5431.0,271.6,246.9
3948,2023-05-08,マイジャグラーV,128,5832,1042,24,20,132.5,243.0,291.6,5.722520345929494,3,8,0.0,2088.0,232.0,522.0
3949,2023-05-08,マイジャグラーV,129,1595,-792,3,3,265.8,531.7,531.7,5.694660811430702,0,8,-1455.0,2347.0,782.3,586.8
3950,2023-05-08,マイジャグラーV,130,3524,-911,10,7,207.3,352.4,503.4,5.69841834044028,0,8,-1147.0,2591.0,370.1,1295.5
3951,2023-05-08,マイジャグラーV,1097,5210,-863,19,11,173.7,274.2,473.6,6.1954099177067325,1,8,-414.0,4499.0,264.6,562.4
3952,2023-05-08,マイジャグラーV,1098,4702,-153,19,9,167.9,247.5,522.4,5.930735710823633,1,8,-248.0,675.0,337.5,0.0
3953,2023-05-08,マイジャグラーV,1099,6920,-343,23,21,157.3,300.9,329.5,5.727725531365525,3,8,2599.0,6170.0,181.5,293.8
3954,2023-05-08,マイジャグラーV,1100,5771,-958,18,14,180.3,320.6,412.2,5.766899280468269,1,8,-47.0,4870.0,324.7,270.6
3955,2023-05-08,マイジャグラーV,1101,4426,-1242,13,9,201.2,340.5,491.8,5.9105678271895,1,8,-248.0,2913.0,323.7,323.7
3956,2023-05-08,マイジャグラーV,1102,4540,-295,18,8,174.6,252.2,567.5,5.929693104749759,1,8,604.0,4413.0,210.1,441.3
