日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,前日の差枚,前日のG数,前日のBB確率,前日のRB確率
2023-08-23,アイムジャグラーEX-TP,125,2597,378,10,8,144.3,259.7,324.6,5.661734206846413,0,3,1692.0,5572.0,242.3,206.4
2023-08-23,アイムジャグラーEX-TP,126,815,-434,2,1,271.7,407.5,815.0,6.337290835383232,0,3,-406.0,2179.0,311.3,363.2
2023-08-23,アイムジャグラーEX-TP,211,885,-182,3,1,221.2,295.0,885.0,5.86790646358185,0,3,1944.0,8284.0,243.6,243.6
2023-08-23,アイムジャグラーEX-TP,212,3811,-322,15,7,173.2,254.1,544.4,6.2501953698565815,0,3,1945.0,6561.0,205.0,364.5
2023-08-23,アイムジャグラーEX-TP,213,2466,-573,5,12,145.1,493.2,205.5,6.04673508304661,0,3,294.0,3505.0,269.6,250.4
2023-08-23,アイムジャグラーEX-TP,215,4706,-685,16,15,151.8,294.1,313.7,6.530981659973753,4,3,-210.0,4555.0,284.7,284.7
2023-08-23,アイムジャグラーEX-TP,216,1211,-629,2,3,242.2,605.5,403.7,5.890989262492413,0,3,2125.0,7098.0,215.1,262.9
2023-08-23,アイムジャグラーEX-TP,217,1186,-545,3,2,237.2,395.3,593.0,6.2862016442816575,0,3,-1608.0,3941.0,394.1,492.6
2023-08-23,アイムジャグラーEX-TP,218,1592,-294,5,3,199.0,318.4,530.7,5.817954734558008,0,3,-1357.0,3396.0,424.5,377.3
2023-08-23,アイムジャグラーEX-TP,220,5243,-545,20,10,174.8,262.1,524.3,6.229169617591716,1,3,1636.0,5642.0,217.0,313.4
2023-08-23,マイジャグラーV,127,3164,-1357,9,3,263.7,351.6,1054.7,6.011499196175729,0,3,-461.0,7583.0,303.3,316.0
2023-08-23,マイジャグラーV,128,1525,-741,3,4,217.9,508.3,381.2,6.041672934283312,0,3,2382.0,8223.0,191.2,483.7
2023-08-23,マイジャグラーV,130,1976,-489,7,2,219.6,282.3,988.0,5.9741263490233365,0,3,154.0,5609.0,280.4,280.4
2023-08-23,マイジャグラーV,131,4800,-322,17,14,154.8,282.4,342.9,5.977775750592252,1,3,2000.0,7441.0,201.1,391.6
2023-08-23,マイジャグラーV,132,4007,-266,13,14,148.4,308.2,286.2,5.903408071033218,1,3,-434.0,5683.0,270.6,378.9
2023-08-23,マイジャグラーV,188,4289,-993,12,12,178.7,357.4,357.4,5.868867446803558,2,3,-601.0,6167.0,280.3,440.5
2023-08-23,マイジャグラーV,200,2415,-461,8,2,241.5,301.9,1207.5,5.448807515642865,0,3,-1273.0,6056.0,356.2,356.2
2023-08-23,マイジャグラーV,201,2786,-965,6,7,214.3,464.3,398.0,5.59605382594301,0,3,-797.0,4456.0,318.3,371.3
