日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,合成回数,機種台数,前日の差枚,前日のG数,前日のBB確率,前日のRB確率,翌日,前日のG数ランキング,前日の差枚ランキング,前日の合成回数ランキング,前日の合成確率ランキング
2023-05-05,マイジャグラーV,495,5151,-973,16,12,184.0,321.9,429.2,5.811506781452876,1,5,28,20,-53.0,5301.0,279.0,294.5,2023-05-05,4.0,5.0,3.0,18.0
2023-05-05,マイジャグラーV,496,4270,-707,13,13,164.2,328.5,328.5,5.941011012940464,0,5,26,20,-467.0,2463.0,351.9,351.9,2023-05-05,13.0,12.0,13.0,8.0
2023-05-05,マイジャグラーV,497,5808,147,21,23,132.0,276.6,252.5,6.090190307751534,1,5,44,20,-573.0,964.0,482.0,964.0,2023-05-05,18.0,15.5,18.5,1.0
2023-05-05,マイジャグラーV,498,6608,1000,26,21,140.6,254.2,314.7,5.56405043437863,3,5,47,20,-253.0,4251.0,303.6,354.2,2023-05-05,8.0,7.5,8.0,14.0
2023-05-05,マイジャグラーV,499,6887,-760,24,19,160.2,287.0,362.5,6.0438721913615785,1,5,43,20,93.0,1563.0,260.5,312.6,2023-05-05,15.0,3.5,14.0,19.0
2023-05-05,マイジャグラーV,500,6248,733,24,16,156.2,260.3,390.5,5.387512300070846,1,5,40,20,627.0,4931.0,234.8,448.3,2023-05-05,7.0,2.0,5.0,16.0
2023-05-05,マイジャグラーV,541,7427,2333,36,23,125.9,206.3,322.9,5.755414465779956,3,5,59,20,-1053.0,5081.0,338.7,338.7,2023-05-05,5.0,19.0,6.0,10.0
2023-05-05,マイジャグラーV,542,6102,387,22,18,152.6,277.4,339.0,5.515748930945691,2,5,40,20,-573.0,1730.0,432.5,432.5,2023-05-05,14.0,15.5,15.0,4.0
2023-05-05,マイジャグラーV,543,2021,-1053,5,1,336.8,404.2,2021.0,5.837452938469213,0,5,6,20,-520.0,4071.0,313.2,370.1,2023-05-05,11.0,13.0,11.0,9.0
2023-05-05,マイジャグラーV,544,4512,-1000,12,13,180.5,376.0,347.1,5.721802681833772,0,5,25,20,-1107.0,5011.0,334.1,417.6,2023-05-05,6.0,20.0,7.0,6.0
2023-05-05,マイジャグラーV,545,4973,-307,19,12,160.4,261.7,414.4,6.038330873299871,0,5,31,20,-307.0,609.0,304.5,0.0,2023-05-05,20.0,9.0,20.0,2.0
2023-05-05,マイジャグラーV,546,7813,680,31,27,134.7,252.0,289.4,5.974080330767846,4,5,58,20,-573.0,5385.0,299.2,316.8,2023-05-05,3.0,15.5,4.0,17.0
2023-05-05,マイジャグラーV,547,4875,-1373,13,14,180.6,375.0,348.2,5.981976993546559,0,5,27,20,-573.0,808.0,808.0,404.0,2023-05-05,19.0,15.5,18.5,3.0
2023-05-05,マイジャグラーV,548,6777,-973,22,17,173.8,308.0,398.6,5.8336594815897245,1,5,39,20,-360.0,4182.0,348.5,321.7,2023-05-05,10.0,10.0,9.5,13.0
2023-05-05,マイジャグラーV,549,4381,-1107,16,4,219.1,273.8,1095.2,6.07391157702884,0,5,20,20,93.0,2855.0,219.6,713.8,2023-05-05,12.0,3.5,12.0,11.0
2023-05-05,マイジャグラーV,550,4580,-1000,12,12,190.8,381.7,381.7,5.571922401734571,0,5,24,20,-253.0,6815.0,272.6,358.7,2023-05-05,2.0,7.5,2.0,15.0
2023-05-05,ファンキージャグラー2,481,3422,-813,10,8,190.1,342.2,427.8,5.842442622479908,0,5,18,8,1347.0,2858.0,168.1,408.3,2023-05-05,3.0,1.0,3.0,8.0
2023-05-05,ファンキージャグラー2,482,5820,-1507,14,19,176.4,415.7,306.3,5.783287689745496,4,5,33,8,733.0,3432.0,201.9,429.0,2023-05-05,2.0,2.0,2.0,7.0
2023-05-05,ファンキージャグラー2,483,6565,1247,32,17,134.0,205.2,386.2,6.126449235654885,1,5,49,8,-67.0,855.0,285.0,855.0,2023-05-05,8.0,3.0,7.0,3.0
2023-05-05,ファンキージャグラー2,484,2279,-200,10,4,162.8,227.9,569.8,6.536155548169677,0,5,14,8,-707.0,2434.0,347.7,608.5,2023-05-05,5.0,7.0,5.0,2.0
2023-05-05,ファンキージャグラー2,557,7237,2185,36,19,131.6,201.0,380.9,5.753667254797014,2,5,55,8,-600.0,2811.0,401.6,255.5,2023-05-05,4.0,5.0,4.0,6.0
2023-05-05,ファンキージャグラー2,558,3925,-413,13,13,151.0,301.9,301.9,6.080972800718872,0,5,26,8,-653.0,1350.0,450.0,0.0,2023-05-05,7.0,6.0,8.0,1.0
2023-05-05,ファンキージャグラー2,559,6139,1347,26,21,130.6,236.1,292.3,5.677727703823309,5,5,47,8,-413.0,1737.0,434.2,289.5,2023-05-05,6.0,4.0,6.0,4.0
2023-05-05,ファンキージャグラー2,560,4628,387,23,5,165.3,201.2,925.6,6.058757775302171,0,5,28,8,-1320.0,5205.0,325.3,371.8,2023-05-05,1.0,8.0,1.0,5.0
2023-05-05,ハッピージャグラーVIII,501,3187,-2062,5,4,354.1,637.4,796.8,5.982987673980017,0,5,9,4,-707.0,2910.0,291.0,582.0,2023-05-05,2.0,3.0,2.0,3.0
2023-05-05,ハッピージャグラーVIII,502,5315,-707,18,13,171.5,295.3,408.8,6.147089648695705,1,5,31,4,-200.0,2939.0,244.9,419.9,2023-05-05,1.0,1.0,1.0,4.0
2023-05-05,ハッピージャグラーVIII,539,8834,893,30,36,133.8,294.5,245.4,5.808130728833127,6,5,66,4,-360.0,552.0,552.0,552.0,2023-05-05,4.0,2.0,4.0,2.0
2023-05-05,ハッピージャグラーVIII,540,6109,-1400,18,16,179.7,339.4,381.8,6.181358441041973,1,5,34,4,-1053.0,1620.0,540.0,1620.0,2023-05-05,3.0,4.0,3.0,1.0
2023-05-04,アイムジャグラーEX-TP,485,4072,-813,12,12,169.7,339.3,339.3,6.1183410977566055,0,4,24,12,-520.0,5852.0,292.6,450.2,2023-05-04,3.0,10.0,4.0,5.0
2023-05-04,アイムジャグラーEX-TP,486,714,-867,0,0,0.0,0.0,0.0,6.088121205795892,0,4,0,12,-467.0,2474.0,274.9,2474.0,2023-05-04,9.0,9.0,10.0,1.0
2023-05-04,アイムジャグラーEX-TP,487,3431,493,13,11,143.0,263.9,311.9,5.655106975306615,0,4,24,12,547.0,2405.0,171.8,1202.5,2023-05-04,10.0,4.0,9.0,7.0
2023-05-04,アイムジャグラーEX-TP,488,683,-307,1,2,227.7,683.0,341.5,5.586383358237589,0,4,3,12,0.0,3604.0,240.3,720.8,2023-05-04,7.0,6.0,7.0,4.0
2023-05-04,アイムジャグラーEX-TP,489,7015,1027,29,23,134.9,241.9,305.0,6.043399100563024,4,4,52,12,-360.0,1320.0,440.0,330.0,2023-05-04,11.0,7.5,11.0,3.0
2023-05-04,アイムジャグラーEX-TP,490,1617,-600,5,2,231.0,323.4,808.5,6.336382438181183,0,4,7,12,2037.0,6517.0,191.7,434.5,2023-05-04,2.0,2.5,2.0,9.0
2023-05-04,アイムジャグラーEX-TP,551,2144,-707,5,5,214.4,428.8,428.8,5.753353005292388,0,4,10,12,-813.0,3648.0,260.6,729.6,2023-05-04,6.0,12.0,8.0,2.0
2023-05-04,アイムジャグラーEX-TP,552,611,-413,1,0,611.0,611.0,0.0,5.551053841679039,0,4,1,12,147.0,5747.0,249.9,302.5,2023-05-04,4.0,5.0,3.0,8.0
2023-05-04,アイムジャグラーEX-TP,553,1400,-360,4,3,200.0,350.0,466.7,5.929383164151796,0,4,7,12,-360.0,4251.0,283.4,425.1,2023-05-04,5.0,7.5,6.0,6.0
2023-05-04,アイムジャグラーEX-TP,554,4887,387,17,17,143.7,287.5,287.5,5.705446400220569,0,4,34,12,2333.0,3300.0,165.0,275.0,2023-05-04,8.0,1.0,5.0,11.0
2023-05-04,アイムジャグラーEX-TP,555,698,-360,1,1,349.0,698.0,698.0,5.2765493967422366,0,4,2,12,2037.0,8332.0,238.1,225.2,2023-05-04,1.0,2.5,1.0,10.0
2023-05-04,アイムジャグラーEX-TP,556,2221,-1000,5,4,246.8,444.2,555.2,5.966122470875129,0,4,9,12,-653.0,560.0,0.0,0.0,2023-05-04,12.0,11.0,12.0,12.0
2023-05-04,マイジャグラーV,491,1440,-413,5,2,205.7,288.0,720.0,6.246566286370794,0,4,7,20,-173.0,6570.0,252.7,365.0,2023-05-04,5.0,5.0,4.0,16.0
2023-05-04,マイジャグラーV,492,7368,2136,33,27,122.8,223.3,272.9,5.714981005948816,4,4,60,20,-760.0,1638.0,1638.0,182.0,2023-05-04,20.0,9.5,19.0,13.0
2023-05-04,マイジャグラーV,493,1087,-173,3,3,181.2,362.3,362.3,5.52412446327582,0,4,6,20,2827.0,6922.0,182.2,364.3,2023-05-04,3.0,1.0,1.0,20.0
2023-05-04,マイジャグラーV,494,4191,-867,12,13,167.6,349.2,322.4,5.956084820936487,0,4,25,20,-120.0,4439.0,277.4,443.9,2023-05-04,14.0,4.0,13.0,10.0
2023-05-04,マイジャグラーV,495,5301,-53,19,18,143.3,279.0,294.5,5.972041307300627,1,4,37,20,-2309.0,3475.0,695.0,496.4,2023-05-04,18.0,20.0,18.0,1.0
2023-05-04,マイジャグラーV,496,2463,-467,7,7,175.9,351.9,351.9,5.75434452646699,0,4,14,20,-653.0,4129.0,344.1,317.6,2023-05-04,15.0,7.5,14.0,12.0
2023-05-04,マイジャグラーV,497,964,-573,2,1,321.3,482.0,964.0,5.965896054225044,0,4,3,20,-813.0,4769.0,366.8,238.4,2023-05-04,12.0,12.0,9.5,17.0
2023-05-04,マイジャグラーV,498,4251,-253,14,12,163.5,303.6,354.2,5.65689078103672,0,4,26,20,-760.0,4472.0,279.5,559.0,2023-05-04,13.0,9.5,15.0,6.0
2023-05-04,マイジャグラーV,499,1563,93,6,5,142.1,260.5,312.6,5.852649193653645,0,4,11,20,-1160.0,6837.0,284.9,759.7,2023-05-04,4.0,16.5,9.5,5.0
2023-05-04,マイジャグラーV,500,4931,627,21,11,154.1,234.8,448.3,5.608951571624235,0,4,32,20,-1373.0,5771.0,339.5,384.7,2023-05-04,9.0,18.0,11.0,8.0
2023-05-04,マイジャグラーV,541,5081,-1053,15,15,169.4,338.7,338.7,5.988988326751877,1,4,30,20,-813.0,5355.0,267.8,595.0,2023-05-04,11.0,12.0,12.0,7.0
2023-05-04,マイジャグラーV,542,1730,-573,4,4,216.2,432.5,432.5,5.610469102915583,0,4,8,20,-1160.0,3755.0,312.9,625.8,2023-05-04,16.0,16.5,16.0,4.0
2023-05-04,マイジャグラーV,543,4071,-520,13,11,169.6,313.2,370.1,5.791114839804147,0,4,24,20,-920.0,6150.0,323.7,341.7,2023-05-04,7.0,14.0,7.0,11.0
2023-05-04,マイジャグラーV,544,5011,-1107,15,12,185.6,334.1,417.6,5.859331753824818,1,4,27,20,-1560.0,3721.0,372.1,744.2,2023-05-04,17.0,19.0,17.0,3.0
2023-05-04,マイジャグラーV,545,609,-307,2,0,304.5,304.5,0.0,6.4479177057239445,0,4,2,20,680.0,7212.0,248.7,267.1,2023-05-04,1.0,3.0,2.0,19.0
2023-05-04,マイジャグラーV,546,5385,-573,18,17,153.9,299.2,316.8,6.043640428898979,1,4,35,20,-973.0,2251.0,375.2,750.3,2023-05-04,19.0,15.0,20.0,2.0
2023-05-04,マイジャグラーV,547,808,-573,1,2,269.3,808.0,404.0,6.203941683562427,0,4,3,20,1293.0,5973.0,199.1,426.6,2023-05-04,8.0,2.0,4.0,18.0
2023-05-04,マイジャグラーV,548,4182,-360,12,13,167.3,348.5,321.7,5.472544769925963,0,4,25,20,-573.0,5698.0,356.1,284.9,2023-05-04,10.0,6.0,8.0,15.0
2023-05-04,マイジャグラーV,549,2855,93,13,4,167.9,219.6,713.8,5.96903656365492,0,4,17,20,-813.0,7124.0,274.0,395.8,2023-05-04,2.0,12.0,4.0,14.0
2023-05-04,マイジャグラーV,550,6815,-253,25,19,154.9,272.6,358.7,5.925081013012145,2,4,44,20,-653.0,6524.0,283.7,434.9,2023-05-04,6.0,7.5,6.0,9.0
2023-05-04,ファンキージャグラー2,481,2858,1347,17,7,119.1,168.1,408.3,5.954128523030817,0,4,24,8,-360.0,4501.0,250.1,562.6,2023-05-04,3.0,3.0,2.0,7.0
2023-05-04,ファンキージャグラー2,482,3432,733,17,8,137.3,201.9,429.0,5.991818339660504,0,4,25,8,-1267.0,3474.0,386.0,579.0,2023-05-04,4.0,7.5,4.0,2.0
2023-05-04,ファンキージャグラー2,483,855,-67,3,1,213.8,285.0,855.0,5.335253192474329,0,4,4,8,-760.0,1060.0,530.0,1060.0,2023-05-04,8.0,5.0,8.0,1.0
2023-05-04,ファンキージャグラー2,484,2434,-707,7,4,221.3,347.7,608.5,5.740386989108653,0,4,11,8,-707.0,2875.0,287.5,718.8,2023-05-04,5.0,4.0,5.0,3.0
2023-05-04,ファンキージャグラー2,557,2811,-600,7,11,156.2,401.6,255.5,5.940286961188989,0,4,18,8,1880.0,5942.0,204.9,297.1,2023-05-04,1.0,1.0,1.0,8.0
2023-05-04,ファンキージャグラー2,558,1350,-653,3,0,450.0,450.0,0.0,5.286356550064978,0,4,3,8,-1160.0,2568.0,513.6,321.0,2023-05-04,6.0,6.0,6.0,4.0
2023-05-04,ファンキージャグラー2,559,1737,-413,4,6,173.7,434.2,289.5,5.669865241551316,0,4,10,8,-173.0,1781.0,254.4,593.7,2023-05-04,7.0,2.0,7.0,6.0
2023-05-04,ファンキージャグラー2,560,5205,-1320,16,14,173.5,325.3,371.8,6.233175086430292,1,4,30,8,-1267.0,4711.0,277.1,673.0,2023-05-04,2.0,7.5,3.0,5.0
2023-05-04,ハッピージャグラーVIII,501,2910,-707,10,5,194.0,291.0,582.0,6.404096861414849,0,4,15,4,-1613.0,3069.0,383.6,511.5,2023-05-04,2.0,4.0,2.0,1.0
2023-05-04,ハッピージャグラーVIII,502,2939,-200,12,7,154.7,244.9,419.9,6.635618976504314,0,4,19,4,-653.0,1828.0,365.6,457.0,2023-05-04,3.0,3.0,3.0,2.0
2023-05-04,ハッピージャグラーVIII,539,552,-360,1,1,276.0,552.0,552.0,6.55459730192826,0,4,2,4,0.0,881.0,293.7,220.2,2023-05-04,4.0,2.0,4.0,4.0
2023-05-04,ハッピージャグラーVIII,540,1620,-1053,3,1,405.0,540.0,1620.0,6.027105231583147,0,4,4,4,147.0,6476.0,269.8,323.8,2023-05-04,1.0,1.0,1.0,3.0
2023-05-03,アイムジャグラーEX-TP,485,5852,-520,20,13,177.3,292.6,450.2,5.842886090988694,1,3,33,12,-120.0,6897.0,265.3,328.4,2023-05-03,2.0,4.0,2.0,10.0
2023-05-03,アイムジャグラーEX-TP,486,2474,-467,9,1,247.4,274.9,2474.0,5.767633022622503,0,3,10,12,-200.0,3285.0,298.6,365.0,2023-05-03,5.0,5.0,4.5,8.0
2023-05-03,アイムジャグラーEX-TP,487,2405,547,14,2,150.3,171.8,1202.5,6.58992215945584,0,3,16,12,-760.0,1616.0,404.0,808.0,2023-05-03,10.0,12.0,10.0,2.0
2023-05-03,アイムジャグラーEX-TP,488,3604,0,15,5,180.2,240.3,720.8,5.923898353794013,0,3,20,12,493.0,3650.0,228.1,331.8,2023-05-03,3.0,3.0,3.0,11.0
2023-05-03,アイムジャグラーEX-TP,489,1320,-360,3,4,188.6,440.0,330.0,5.730931465223341,0,3,7,12,-573.0,1735.0,433.8,347.0,2023-05-03,9.0,9.0,9.0,5.0
2023-05-03,アイムジャグラーEX-TP,490,6517,2037,34,15,133.0,191.7,434.5,6.102908903722683,1,3,49,12,-520.0,3622.0,278.6,517.4,2023-05-03,4.0,8.0,4.5,6.0
2023-05-03,アイムジャグラーEX-TP,551,3648,-813,14,5,192.0,260.6,729.6,6.60785566443483,0,3,19,12,-413.0,3181.0,265.1,530.2,2023-05-03,6.0,6.0,6.0,7.0
2023-05-03,アイムジャグラーEX-TP,552,5747,147,23,19,136.8,249.9,302.5,6.485765094232964,4,3,42,12,840.0,2329.0,166.4,2329.0,2023-05-03,8.0,2.0,7.0,9.0
2023-05-03,アイムジャグラーEX-TP,553,4251,-360,15,10,170.0,283.4,425.1,6.001441786035852,0,3,25,12,-600.0,730.0,730.0,0.0,2023-05-03,12.0,10.0,12.0,1.0
2023-05-03,アイムジャグラーEX-TP,554,3300,2333,20,12,103.1,165.0,275.0,5.855663224837949,0,3,32,12,-707.0,2464.0,410.7,410.7,2023-05-03,7.0,11.0,8.0,4.0
2023-05-03,アイムジャグラーEX-TP,555,8332,2037,35,37,115.7,238.1,225.2,6.1804574292139565,5,3,72,12,1400.0,7063.0,243.6,294.3,2023-05-03,1.0,1.0,1.0,12.0
2023-05-03,アイムジャグラーEX-TP,556,560,-653,0,0,0.0,0.0,0.0,5.8726433396883735,0,3,0,12,-467.0,874.0,437.0,437.0,2023-05-03,11.0,7.0,11.0,3.0
2023-05-03,マイジャグラーV,491,6570,-173,26,18,149.3,252.7,365.0,6.170765292652712,2,3,44,20,1400.0,6133.0,185.8,471.8,2023-05-03,5.0,2.0,4.0,18.0
2023-05-03,マイジャグラーV,492,1638,-760,1,9,163.8,1638.0,182.0,5.726001044505789,0,3,10,20,1133.0,5348.0,254.7,254.7,2023-05-03,6.0,3.0,6.0,19.0
2023-05-03,マイジャグラーV,493,6922,2827,38,19,121.4,182.2,364.3,5.8648102810869815,2,3,57,20,-1400.0,5302.0,378.7,294.6,2023-05-03,8.0,18.0,8.0,8.0
2023-05-03,マイジャグラーV,494,4439,-120,16,10,170.7,277.4,443.9,5.607875699874913,0,3,26,20,-1213.0,2028.0,405.6,1014.0,2023-05-03,20.0,16.0,20.0,2.0
2023-05-03,マイジャグラーV,495,3475,-2309,5,7,289.6,695.0,496.4,6.0152435575903045,0,3,12,20,93.0,4560.0,268.2,380.0,2023-05-03,11.0,9.0,9.5,10.0
2023-05-03,マイジャグラーV,496,4129,-653,12,13,165.2,344.1,317.6,5.809041270830692,0,3,25,20,-867.0,7016.0,292.3,292.3,2023-05-03,3.0,13.0,3.0,14.0
2023-05-03,マイジャグラーV,497,4769,-813,13,20,144.5,366.8,238.4,6.1142519223430325,0,3,33,20,-653.0,2986.0,373.2,331.8,2023-05-03,16.0,12.0,17.0,7.0
2023-05-03,マイジャグラーV,498,4472,-760,16,8,186.3,279.5,559.0,5.996114834019376,0,3,24,20,2333.0,7497.0,208.2,326.0,2023-05-03,1.0,1.0,1.0,20.0
2023-05-03,マイジャグラーV,499,6837,-1160,24,9,207.2,284.9,759.7,5.732141474512551,1,3,33,20,-1320.0,2387.0,397.8,795.7,2023-05-03,18.0,17.0,18.0,3.0
2023-05-03,マイジャグラーV,500,5771,-1373,17,15,180.3,339.5,384.7,5.968953917670503,1,3,32,20,-1160.0,5317.0,295.4,483.4,2023-05-03,7.0,14.5,9.5,6.0
2023-05-03,マイジャグラーV,541,5355,-813,20,9,184.7,267.8,595.0,6.03742684614144,1,3,29,20,200.0,7396.0,238.6,389.3,2023-05-03,2.0,8.0,2.0,12.0
2023-05-03,マイジャグラーV,542,3755,-1160,12,6,208.6,312.9,625.8,6.131062502620729,0,3,18,20,600.0,2855.0,190.3,713.8,2023-05-03,17.0,5.0,16.0,11.0
2023-05-03,マイジャグラーV,543,6150,-920,19,18,166.2,323.7,341.7,5.869364060965276,2,3,37,20,-1800.0,5154.0,343.6,572.7,2023-05-03,9.0,20.0,13.0,4.0
2023-05-03,マイジャグラーV,544,3721,-1560,10,5,248.1,372.1,744.2,5.968698263942313,0,3,15,20,-413.0,4296.0,268.5,429.6,2023-05-03,13.0,11.0,11.5,9.0
2023-05-03,マイジャグラーV,545,7212,680,29,27,128.8,248.7,267.1,6.124722196991524,5,3,56,20,280.0,3060.0,235.4,382.5,2023-05-03,15.0,6.5,15.0,15.0
2023-05-03,マイジャグラーV,546,2251,-973,6,3,250.1,375.2,750.3,5.998721447540786,0,3,9,20,1027.0,5130.0,205.2,513.0,2023-05-03,10.0,4.0,7.0,13.0
2023-05-03,マイジャグラーV,547,5973,1293,30,14,135.8,199.1,426.6,6.051015983552816,1,3,44,20,-1160.0,2385.0,477.0,795.0,2023-05-03,19.0,14.5,19.0,1.0
2023-05-03,マイジャグラーV,548,5698,-573,16,20,158.3,356.1,284.9,5.618664499408338,4,3,36,20,-1613.0,4444.0,404.0,404.0,2023-05-03,12.0,19.0,14.0,5.0
2023-05-03,マイジャグラーV,549,7124,-813,26,18,161.9,274.0,395.8,6.141713054208941,1,3,44,20,-67.0,3656.0,332.4,243.7,2023-05-03,14.0,10.0,11.5,17.0
2023-05-03,マイジャグラーV,550,6524,-653,23,15,171.7,283.7,434.9,5.848054309349336,1,3,38,20,280.0,6471.0,248.9,340.6,2023-05-03,4.0,6.5,5.0,16.0
2023-05-03,ファンキージャグラー2,481,4501,-360,18,8,173.1,250.1,562.6,6.048533365880651,0,3,26,8,-253.0,4579.0,269.4,416.3,2023-05-03,4.0,6.0,5.0,3.0
2023-05-03,ファンキージャグラー2,482,3474,-1267,9,6,231.6,386.0,579.0,5.798511973973128,0,3,15,8,333.0,3528.0,196.0,705.6,2023-05-03,6.0,5.0,6.0,4.0
2023-05-03,ファンキージャグラー2,483,1060,-760,2,1,353.3,530.0,1060.0,6.297004764337567,0,3,3,8,627.0,4065.0,203.2,451.7,2023-05-03,5.0,3.0,3.5,5.0
2023-05-03,ファンキージャグラー2,484,2875,-707,10,4,205.4,287.5,718.8,6.069382275424609,0,3,14,8,493.0,1742.0,193.6,435.5,2023-05-03,8.0,4.0,7.0,6.0
2023-05-03,ファンキージャグラー2,557,5942,1880,29,20,121.3,204.9,297.1,5.896094921174584,4,3,49,8,-520.0,1862.0,372.4,372.4,2023-05-03,7.0,7.0,8.0,1.0
2023-05-03,ファンキージャグラー2,558,2568,-1160,5,8,197.5,513.6,321.0,6.086296719526358,0,3,13,8,2827.0,6602.0,178.4,287.0,2023-05-03,1.0,1.0,1.0,8.0
2023-05-03,ファンキージャグラー2,559,1781,-173,7,3,178.1,254.4,593.7,6.011523408550649,0,3,10,8,2432.0,5493.0,183.1,343.3,2023-05-03,2.0,2.0,2.0,7.0
2023-05-03,ファンキージャグラー2,560,4711,-1267,17,7,196.3,277.1,673.0,6.375148208071318,0,3,24,8,-1053.0,4796.0,368.9,299.8,2023-05-03,3.0,8.0,3.5,2.0
2023-05-03,ハッピージャグラーVIII,501,3069,-1613,8,6,219.2,383.6,511.5,7.000374967135845,0,3,14,4,787.0,7318.0,271.0,236.1,2023-05-03,1.0,1.0,1.0,4.0
2023-05-03,ハッピージャグラーVIII,502,1828,-653,5,4,203.1,365.6,457.0,6.359122392407597,0,3,9,4,93.0,2208.0,276.0,315.4,2023-05-03,4.0,2.0,4.0,3.0
2023-05-03,ハッピージャグラーVIII,539,881,0,3,4,125.9,293.7,220.2,6.506380878256177,0,3,7,4,-360.0,3328.0,277.3,369.8,2023-05-03,2.0,3.0,2.0,2.0
2023-05-03,ハッピージャグラーVIII,540,6476,147,24,20,147.2,269.8,323.8,6.064647967366649,3,3,44,4,-573.0,2906.0,363.2,363.2,2023-05-03,3.0,4.0,3.0,1.0
2023-05-02,アイムジャグラーEX-TP,485,6897,-120,26,21,146.7,265.3,328.4,6.28065353000184,3,2,47,12,-2975.0,6147.0,439.1,409.8,2023-05-02,1.0,12.0,2.5,5.0
2023-05-02,アイムジャグラーEX-TP,486,3285,-200,11,9,164.2,298.6,365.0,5.860144311182405,0,2,20,12,-520.0,1227.0,409.0,613.5,2023-05-02,11.0,6.0,11.5,1.0
2023-05-02,アイムジャグラーEX-TP,487,1616,-760,4,2,269.3,404.0,808.0,6.06872819661057,0,2,6,12,-53.0,1637.0,233.9,1637.0,2023-05-02,10.0,4.0,10.0,7.0
2023-05-02,アイムジャグラーEX-TP,488,3650,493,16,11,135.2,228.1,331.8,6.274687780561274,0,2,27,12,600.0,3733.0,266.6,248.9,2023-05-02,7.0,1.0,2.5,11.0
2023-05-02,アイムジャグラーEX-TP,489,1735,-573,4,5,192.8,433.8,347.0,5.950989570676404,0,2,9,12,-600.0,1106.0,553.0,368.7,2023-05-02,12.0,8.0,11.5,4.0
2023-05-02,アイムジャグラーEX-TP,490,3622,-520,13,7,181.1,278.6,517.4,6.159111025679378,0,2,20,12,-2358.0,5349.0,411.5,534.9,2023-05-02,2.0,11.0,6.0,2.0
2023-05-02,アイムジャグラーEX-TP,551,3181,-413,12,6,176.7,265.1,530.2,6.294202127665889,0,2,18,12,-1373.0,4945.0,353.2,449.5,2023-05-02,3.0,10.0,5.0,8.0
2023-05-02,アイムジャグラーEX-TP,552,2329,840,14,1,155.3,166.4,2329.0,5.98002261624526,0,2,15,12,-573.0,4098.0,273.2,819.6,2023-05-02,4.0,7.0,7.0,6.0
2023-05-02,アイムジャグラーEX-TP,553,730,-600,1,0,730.0,730.0,0.0,5.872748796388178,0,2,1,12,547.0,3737.0,249.1,249.1,2023-05-02,6.0,2.0,1.0,12.0
2023-05-02,アイムジャグラーEX-TP,554,2464,-707,6,6,205.3,410.7,410.7,5.723942078909745,0,2,12,12,493.0,3742.0,267.3,311.8,2023-05-02,5.0,3.0,4.0,10.0
2023-05-02,アイムジャグラーEX-TP,555,7063,1400,29,24,133.3,243.6,294.3,5.834011414293304,4,2,53,12,-1107.0,3117.0,346.3,623.4,2023-05-02,8.0,9.0,9.0,3.0
2023-05-02,アイムジャグラーEX-TP,556,874,-467,2,2,218.5,437.0,437.0,6.660622824628391,0,2,4,12,-307.0,2769.0,276.9,461.5,2023-05-02,9.0,5.0,8.0,9.0
2023-05-02,マイジャグラーV,491,6133,1400,33,13,133.3,185.8,471.8,6.301372281399955,1,2,46,20,-1000.0,2824.0,470.7,282.4,2023-05-02,15.0,18.5,16.0,6.5
2023-05-02,マイジャグラーV,492,5348,1133,21,21,127.3,254.7,254.7,5.598699665362016,5,2,42,20,1080.0,8034.0,267.8,251.1,2023-05-02,1.0,2.0,1.0,18.0
2023-05-02,マイジャグラーV,493,5302,-1400,14,18,165.7,378.7,294.6,6.100502329824929,1,2,32,20,-253.0,3473.0,267.2,385.9,2023-05-02,13.0,10.0,11.0,12.0
2023-05-02,マイジャグラーV,494,2028,-1213,5,2,289.7,405.6,1014.0,6.40716581468685,0,2,7,20,200.0,3882.0,228.4,776.4,2023-05-02,10.0,7.0,11.0,6.5
2023-05-02,マイジャグラーV,495,4560,93,17,12,157.2,268.2,380.0,5.680502739441132,0,2,29,20,-707.0,1459.0,486.3,486.3,2023-05-02,20.0,13.0,20.0,2.0
2023-05-02,マイジャグラーV,496,7016,-867,24,24,146.2,292.3,292.3,6.335561859993457,1,2,48,20,-520.0,1487.0,371.8,297.4,2023-05-02,19.0,11.5,18.0,11.0
2023-05-02,マイジャグラーV,497,2986,-653,8,9,175.6,373.2,331.8,5.7813420631469405,0,2,17,20,2086.0,7335.0,198.2,366.8,2023-05-02,2.0,1.0,2.0,19.0
2023-05-02,マイジャグラーV,498,7497,2333,36,23,127.1,208.2,326.0,5.711655445745153,3,2,59,20,493.0,2499.0,277.7,208.2,2023-05-02,16.0,5.0,13.0,20.0
2023-05-02,マイジャグラーV,499,2387,-1320,6,3,265.2,397.8,795.7,6.367190197010486,0,2,9,20,-67.0,7121.0,323.7,229.7,2023-05-02,3.0,8.0,3.0,16.0
2023-05-02,マイジャグラーV,500,5317,-1160,18,11,183.3,295.4,483.4,6.1285961974224685,1,2,29,20,-920.0,3148.0,349.8,314.8,2023-05-02,14.0,15.5,15.0,10.0
2023-05-02,マイジャグラーV,541,7396,200,31,19,147.9,238.6,389.3,6.10652995910784,1,2,50,20,547.0,6022.0,250.9,334.6,2023-05-02,6.0,4.0,4.0,15.0
