日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,合成回数,機種台数,前日の差枚,前日のG数,前日のBB確率,前日のRB確率,翌日,前日のG数ランキング,前日の差枚ランキング,前日の合成回数ランキング,前日の合成確率ランキング
2023-07-18,アイムジャグラーEX-TP,36,1104,-1099,0,2,552.0,0.0,552.0,5.881078832772056,0,8,2,8,-335.0,299.0,0.0,0.0,2023-07-18,8.0,7.0,8.0,8.0
2023-07-18,マイジャグラーV,1,6546,2736,33,23,116.9,198.4,284.6,5.683001190845291,4,8,56,14,2769.0,8284.0,207.1,295.9,2023-07-18,2.0,1.0,1.0,14.0
2023-07-18,マイジャグラーV,2,3744,398,12,18,124.8,312.0,208.0,5.665426255080309,0,8,30,14,491.0,4225.0,222.4,469.4,2023-07-18,9.0,4.0,9.0,10.0
2023-07-18,マイジャグラーV,3,4985,-624,17,14,160.8,293.2,356.1,6.051646539137624,0,8,31,14,-812.0,1727.0,431.8,431.8,2023-07-18,14.0,11.0,13.5,2.0
2023-07-18,マイジャグラーV,5,474,-423,0,0,0.0,0.0,0.0,4.883632390135465,0,8,0,14,-981.0,8325.0,308.3,297.3,2023-07-18,1.0,12.0,2.0,8.0
2023-07-18,マイジャグラーV,6,2748,-14,11,5,171.8,249.8,549.6,5.737107028915426,0,8,16,14,-476.0,1780.0,356.0,356.0,2023-07-18,13.0,9.0,12.0,5.0
2023-07-18,マイジャグラーV,7,3016,463,14,6,150.8,215.4,502.7,5.780437554207174,0,8,20,14,-485.0,5585.0,266.0,465.4,2023-07-18,5.0,10.0,7.0,6.0
2023-07-18,マイジャグラーV,8,6546,3278,34,28,105.6,192.5,233.8,5.792055787141807,5,8,62,14,-1447.0,3656.0,365.6,522.3,2023-07-18,10.0,14.0,10.5,3.0
2023-07-18,マイジャグラーV,37,3287,1630,19,7,126.4,173.0,469.6,5.553124538398898,0,8,26,14,731.0,5550.0,252.3,326.5,2023-07-18,6.0,3.0,4.5,12.0
2023-07-18,マイジャグラーV,38,3382,-583,11,8,178.0,307.5,422.8,5.9054862976107625,0,8,19,14,-7.0,5898.0,310.4,294.9,2023-07-18,3.0,7.0,4.5,9.0
2023-07-18,マイジャグラーV,50,4466,1475,22,17,114.5,203.0,262.7,6.062172238998262,0,8,39,14,-258.0,1972.0,246.5,0.0,2023-07-18,12.0,8.0,13.5,1.0
2023-07-18,マイジャグラーV,51,7286,225,25,27,140.1,291.4,269.9,5.765699276141423,4,8,52,14,-1100.0,3327.0,415.9,369.7,2023-07-18,11.0,13.0,10.5,4.0
2023-07-18,マイジャグラーV,52,698,-706,0,1,698.0,0.0,698.0,5.786169095362097,0,8,1,14,135.0,4973.0,261.7,382.5,2023-07-18,8.0,5.0,8.0,7.0
2023-07-18,マイジャグラーV,53,4313,580,23,6,148.7,187.5,718.8,6.366138707479633,0,8,29,14,1102.0,5884.0,245.2,267.5,2023-07-18,4.0,2.0,3.0,13.0
2023-07-18,マイジャグラーV,55,1699,-670,4,3,242.7,424.8,566.3,5.69508230187936,0,8,7,14,122.0,5131.0,270.1,320.7,2023-07-18,7.0,6.0,6.0,11.0
2023-07-18,ファンキージャグラー2,23,1241,-614,3,3,206.8,413.7,413.7,6.5289300058325015,0,8,6,7,-1191.0,3749.0,468.6,340.8,2023-07-18,3.0,5.0,3.0,3.0
2023-07-18,ファンキージャグラー2,25,3634,-325,11,10,173.0,330.4,363.4,5.506012845570392,0,8,21,7,-682.0,1505.0,501.7,501.7,2023-07-18,6.0,3.0,6.0,1.0
2023-07-18,ファンキージャグラー2,26,255,-401,0,0,0.0,0.0,0.0,8.366879461566699,0,8,0,7,-486.0,2217.0,369.5,316.7,2023-07-18,5.0,2.0,4.0,5.0
2023-07-18,ファンキージャグラー2,27,6534,-622,25,11,181.5,261.4,594.0,5.89210933704324,1,8,36,7,-1207.0,2440.0,406.7,610.0,2023-07-18,4.0,6.0,5.0,2.0
2023-07-18,ファンキージャグラー2,28,395,-368,0,1,395.0,0.0,395.0,5.900074030992193,0,8,1,7,-1483.0,5881.0,367.6,367.6,2023-07-18,2.0,7.0,2.0,4.0
2023-07-18,ファンキージャグラー2,30,2957,43,12,7,155.6,246.4,422.4,5.939814582671656,0,8,19,7,-366.0,316.0,0.0,0.0,2023-07-18,7.0,1.0,7.0,7.0
2023-07-18,ファンキージャグラー2,31,1014,-355,2,2,253.5,507.0,507.0,5.267184286129656,0,8,4,7,-809.0,6163.0,362.5,256.8,2023-07-18,1.0,4.0,1.0,6.0
2023-07-18,ハッピージャグラーVIII,20,3532,349,15,10,141.3,235.5,353.2,6.200679950552562,0,8,25,3,-97.0,2230.0,318.6,318.6,2023-07-18,2.0,2.0,2.0,2.0
2023-07-18,ハッピージャグラーVIII,21,132,-208,0,0,0.0,0.0,0.0,8.844250734508321,0,8,0,3,702.0,7026.0,242.3,334.6,2023-07-18,1.0,1.0,1.0,3.0
2023-07-18,ハッピージャグラーVIII,22,939,-392,0,2,469.5,0.0,469.5,4.303387193080758,0,8,2,3,-419.0,598.0,598.0,598.0,2023-07-18,3.0,3.0,3.0,1.0
2023-07-17,アイムジャグラーEX-TP,10,2686,215,10,7,158.0,268.6,383.7,5.615109653830579,0,7,17,8,-162.0,3856.0,296.6,296.6,2023-07-17,4.0,3.0,3.0,7.0
2023-07-17,アイムジャグラーEX-TP,11,665,-697,0,2,332.5,0.0,332.5,6.701663120999786,0,7,2,8,1797.0,4055.0,169.0,368.6,2023-07-17,3.0,1.0,1.0,8.0
2023-07-17,アイムジャグラーEX-TP,12,3245,-183,10,13,141.1,324.5,249.6,6.0787022410929445,0,7,23,8,-385.0,4750.0,279.4,395.8,2023-07-17,1.0,6.0,2.0,6.0
2023-07-17,アイムジャグラーEX-TP,13,4262,384,17,17,125.4,250.7,250.7,6.470811704875478,0,7,34,8,-163.0,866.0,288.7,433.0,2023-07-17,8.0,4.0,7.0,4.0
2023-07-17,アイムジャグラーEX-TP,32,379,-201,1,0,379.0,379.0,0.0,5.992292867859192,0,7,1,8,776.0,4107.0,186.7,1369.0,2023-07-17,2.0,2.0,4.0,5.0
2023-07-17,アイムジャグラーEX-TP,33,398,31,2,0,199.0,199.0,0.0,5.953946374390729,0,7,2,8,-586.0,1264.0,421.3,1264.0,2023-07-17,7.0,7.0,8.0,1.0
2023-07-17,アイムジャグラーEX-TP,35,7909,3089,41,30,111.4,192.9,263.6,6.373899727621157,4,7,71,8,-1355.0,2672.0,534.4,445.3,2023-07-17,5.0,8.0,6.0,2.0
2023-07-17,アイムジャグラーEX-TP,36,299,-335,0,0,0.0,0.0,0.0,5.68214642986369,0,7,0,8,-378.0,2246.0,280.8,561.5,2023-07-17,6.0,5.0,5.0,3.0
2023-07-17,マイジャグラーV,1,8284,2769,40,28,121.8,207.1,295.9,5.765334135023784,3,7,68,14,192.0,7561.0,260.7,378.1,2023-07-17,3.0,7.0,4.5,8.0
2023-07-17,マイジャグラーV,2,4225,491,19,9,150.9,222.4,469.4,5.848267647526121,0,7,28,14,-420.0,6804.0,252.0,486.0,2023-07-17,5.0,9.0,7.0,7.0
2023-07-17,マイジャグラーV,3,1727,-812,4,4,215.9,431.8,431.8,6.222791866110202,0,7,8,14,1798.0,7882.0,262.7,262.7,2023-07-17,2.0,3.0,2.0,12.0
2023-07-17,マイジャグラーV,5,8325,-981,27,28,151.4,308.3,297.3,6.077245485746088,1,7,55,14,-662.0,4335.0,333.5,333.5,2023-07-17,10.0,10.0,10.0,6.0
2023-07-17,マイジャグラーV,6,1780,-476,5,5,178.0,356.0,356.0,6.04454438694864,0,7,10,14,2434.0,6082.0,209.7,243.3,2023-07-17,7.0,2.0,3.0,14.0
2023-07-17,マイジャグラーV,7,5585,-485,21,12,169.2,266.0,465.4,5.972655144847213,1,7,33,14,-1029.0,3287.0,365.2,547.8,2023-07-17,13.0,13.0,13.0,1.0
2023-07-17,マイジャグラーV,8,3656,-1447,10,7,215.1,365.6,522.3,6.163484469974726,0,7,17,14,423.0,6464.0,248.6,323.2,2023-07-17,6.0,6.0,6.0,11.0
2023-07-17,マイジャグラーV,37,5550,731,22,17,142.3,252.3,326.5,5.625457424758081,3,7,39,14,718.0,5877.0,209.9,534.3,2023-07-17,8.0,4.0,8.0,9.0
2023-07-17,マイジャグラーV,38,5898,-7,19,20,151.2,310.4,294.9,5.57248605512646,3,7,39,14,-1315.0,4327.0,480.8,288.5,2023-07-17,11.0,14.0,11.0,4.0
2023-07-17,マイジャグラーV,50,1972,-258,8,0,246.5,246.5,0.0,5.597889118902898,0,7,8,14,437.0,7266.0,259.5,346.0,2023-07-17,4.0,5.0,4.5,10.0
2023-07-17,マイジャグラーV,51,3327,-1100,8,9,195.7,415.9,369.7,5.852470112784571,0,7,17,14,-699.0,3611.0,300.9,451.4,2023-07-17,12.0,11.0,12.0,3.0
2023-07-17,マイジャグラーV,52,4973,135,19,13,155.4,261.7,382.5,5.736428507945098,0,7,32,14,3303.0,8450.0,201.2,272.6,2023-07-17,1.0,1.0,1.0,13.0
2023-07-17,マイジャグラーV,53,5884,1102,24,22,127.9,245.2,267.5,5.772774142178788,5,7,46,14,-1010.0,2650.0,441.7,378.6,2023-07-17,14.0,12.0,14.0,2.0
2023-07-17,マイジャグラーV,55,5131,122,19,16,146.6,270.1,320.7,5.833665414869719,3,7,35,14,-218.0,5512.0,275.6,459.3,2023-07-17,9.0,8.0,9.0,5.0
2023-07-17,ファンキージャグラー2,23,3749,-1191,8,11,197.3,468.6,340.8,5.629819859842788,0,7,19,7,-808.0,6185.0,247.4,883.6,2023-07-17,2.0,6.0,3.0,5.0
2023-07-17,ファンキージャグラー2,25,1505,-682,3,3,250.8,501.7,501.7,5.678726965251048,0,7,6,7,-1017.0,3568.0,356.8,446.0,2023-07-17,4.0,7.0,4.0,2.0
2023-07-17,ファンキージャグラー2,26,2217,-486,6,7,170.5,369.5,316.7,5.876977329003271,0,7,13,7,102.0,5114.0,243.5,365.3,2023-07-17,3.0,2.0,2.0,6.0
2023-07-17,ファンキージャグラー2,27,2440,-1207,6,4,244.0,406.7,610.0,6.203663212277151,0,7,10,7,-619.0,1325.0,441.7,662.5,2023-07-17,7.0,5.0,7.0,1.0
2023-07-17,ファンキージャグラー2,28,5881,-1483,16,16,183.8,367.6,367.6,5.854446644977623,2,7,32,7,-69.0,2768.0,251.6,922.7,2023-07-17,5.0,3.0,5.0,3.0
2023-07-17,ファンキージャグラー2,30,316,-366,0,0,0.0,0.0,0.0,5.837404276268088,0,7,0,7,1160.0,6477.0,215.9,381.0,2023-07-17,1.0,1.0,1.0,7.0
2023-07-17,ファンキージャグラー2,31,6163,-809,17,24,150.3,362.5,256.8,5.854102361610956,5,7,41,7,-322.0,2141.0,267.6,713.7,2023-07-17,6.0,4.0,6.0,4.0
2023-07-17,ハッピージャグラーVIII,20,2230,-97,7,7,159.3,318.6,318.6,5.780442339925651,0,7,14,3,-239.0,1574.0,314.8,524.7,2023-07-17,2.0,2.0,2.0,2.0
2023-07-17,ハッピージャグラーVIII,21,7026,702,29,21,140.5,242.3,334.6,6.131165714060573,2,7,50,3,-1165.0,1514.0,1514.0,504.7,2023-07-17,3.0,3.0,3.0,1.0
2023-07-17,ハッピージャグラーVIII,22,598,-419,1,1,299.0,598.0,598.0,6.564040419341199,0,7,2,3,2501.0,8901.0,234.2,254.3,2023-07-17,1.0,1.0,1.0,3.0
2023-07-16,アイムジャグラーEX-TP,10,3856,-162,13,13,148.3,296.6,296.6,6.069212888250585,0,6,26,8,-259.0,760.0,380.0,760.0,2023-07-16,7.0,6.0,7.0,2.0
2023-07-16,アイムジャグラーEX-TP,11,4055,1797,24,11,115.9,169.0,368.6,6.52507862880662,0,6,35,8,5.0,4269.0,304.9,284.6,2023-07-16,1.0,5.0,3.0,4.0
2023-07-16,アイムジャグラーEX-TP,12,4750,-385,17,12,163.8,279.4,395.8,6.118896601919079,0,6,29,8,655.0,1457.0,161.9,728.5,2023-07-16,5.0,3.0,5.0,5.0
2023-07-16,アイムジャグラーEX-TP,13,866,-163,3,2,173.2,288.7,433.0,6.401329820831509,0,6,5,8,637.0,1565.0,173.9,521.7,2023-07-16,4.0,4.0,4.0,6.0
2023-07-16,アイムジャグラーEX-TP,32,4107,776,22,3,164.3,186.7,1369.0,6.14525947995304,0,6,25,8,-383.0,1365.0,341.2,682.5,2023-07-16,6.0,7.0,6.0,3.0
2023-07-16,アイムジャグラーEX-TP,33,1264,-586,3,1,316.0,421.3,1264.0,5.74285564223754,0,6,4,8,-457.0,412.0,0.0,412.0,2023-07-16,8.0,8.0,8.0,1.0
2023-07-16,アイムジャグラーEX-TP,35,2672,-1355,5,6,242.9,534.4,445.3,5.982779848949586,0,6,11,8,1309.0,3818.0,238.6,224.6,2023-07-16,3.0,2.0,1.0,8.0
2023-07-16,アイムジャグラーEX-TP,36,2246,-378,8,4,187.2,280.8,561.5,6.1754050389325466,0,6,12,8,1450.0,3821.0,201.1,347.4,2023-07-16,2.0,1.0,2.0,7.0
2023-07-16,マイジャグラーV,1,7561,192,29,20,154.3,260.7,378.1,5.770606377880655,2,6,49,14,116.0,2657.0,241.5,442.8,2023-07-16,14.0,5.0,8.5,11.0
2023-07-16,マイジャグラーV,2,6804,-420,27,14,166.0,252.0,486.0,6.04499354261156,1,6,41,14,128.0,5541.0,251.9,503.7,2023-07-16,2.0,4.0,4.0,9.0
2023-07-16,マイジャグラーV,3,7882,1798,30,30,131.4,262.7,262.7,5.385425948614178,5,6,60,14,-913.0,2991.0,427.3,427.3,2023-07-16,11.0,10.0,12.0,3.0
2023-07-16,マイジャグラーV,5,4335,-662,13,13,166.7,333.5,333.5,5.819429007794653,0,6,26,14,-13.0,5104.0,268.6,319.0,2023-07-16,3.0,6.0,2.0,13.0
2023-07-16,マイジャグラーV,6,6082,2434,29,25,112.6,209.7,243.3,5.720746675110521,5,6,54,14,-461.0,2697.0,299.7,449.5,2023-07-16,13.0,8.0,10.5,7.0
2023-07-16,マイジャグラーV,7,3287,-1029,9,6,219.1,365.2,547.8,5.761483719302678,0,6,15,14,-1243.0,3026.0,605.2,302.6,2023-07-16,10.0,12.0,10.5,4.0
2023-07-16,マイジャグラーV,8,6464,423,26,20,140.5,248.6,323.2,5.974918615304477,3,6,46,14,-2001.0,2852.0,713.0,356.5,2023-07-16,12.0,14.0,13.5,2.0
2023-07-16,マイジャグラーV,37,5877,718,28,11,150.7,209.9,534.3,5.994511296631421,1,6,39,14,220.0,3965.0,264.3,396.5,2023-07-16,5.0,3.0,5.0,10.0
2023-07-16,マイジャグラーV,38,4327,-1315,9,15,180.3,480.8,288.5,5.719191929001538,0,6,24,14,603.0,4996.0,227.1,416.3,2023-07-16,4.0,2.0,3.0,12.0
2023-07-16,マイジャグラーV,50,7266,437,28,21,148.3,259.5,346.0,5.74127463791593,2,6,49,14,-958.0,3136.0,392.0,348.4,2023-07-16,8.0,11.0,8.5,5.0
2023-07-16,マイジャグラーV,51,3611,-699,12,8,180.6,300.9,451.4,6.011140215103809,0,6,20,14,-197.0,3502.0,250.1,700.4,2023-07-16,7.0,7.0,7.0,6.0
2023-07-16,マイジャグラーV,52,8450,3303,42,31,115.8,201.2,272.6,5.785329115691479,4,6,73,14,-1413.0,3101.0,443.0,620.2,2023-07-16,9.0,13.0,13.5,1.0
2023-07-16,マイジャグラーV,53,2650,-1010,6,7,203.8,441.7,378.6,5.899287201927731,0,6,13,14,-745.0,3895.0,299.6,432.8,2023-07-16,6.0,9.0,6.0,8.0
2023-07-16,マイジャグラーV,55,5512,-218,20,12,172.2,275.6,459.3,5.651680318280653,1,6,32,14,1602.0,7654.0,239.2,306.2,2023-07-16,1.0,1.0,1.0,14.0
2023-07-16,ファンキージャグラー2,23,6185,-808,25,7,193.3,247.4,883.6,6.045936285875524,1,6,32,7,-1478.0,4271.0,388.3,305.1,2023-07-16,1.0,7.0,1.0,4.0
2023-07-16,ファンキージャグラー2,25,3568,-1017,10,8,198.2,356.8,446.0,5.884266957713594,0,6,18,7,-1175.0,1689.0,1689.0,422.2,2023-07-16,5.0,6.0,5.5,2.0
2023-07-16,ファンキージャグラー2,26,5114,102,21,14,146.1,243.5,365.3,6.128200480112272,1,6,35,7,-207.0,361.0,361.0,0.0,2023-07-16,7.0,5.0,7.0,1.0
2023-07-16,ファンキージャグラー2,27,1325,-619,3,2,265.0,441.7,662.5,5.813706361209415,0,6,5,7,-115.0,3116.0,239.7,445.1,2023-07-16,3.0,4.0,3.0,5.0
2023-07-16,ファンキージャグラー2,28,2768,-69,11,3,197.7,251.6,922.7,5.518146588527478,0,6,14,7,937.0,3225.0,189.7,537.5,2023-07-16,2.0,1.0,2.0,7.0
2023-07-16,ファンキージャグラー2,30,6477,1160,30,17,137.8,215.9,381.0,5.9274919343223,1,6,47,7,-114.0,864.0,288.0,432.0,2023-07-16,6.0,3.0,5.5,3.0
2023-07-16,ファンキージャグラー2,31,2141,-322,8,3,194.6,267.6,713.7,5.922142155822251,0,6,11,7,523.0,2487.0,207.2,497.4,2023-07-16,4.0,2.0,4.0,6.0
2023-07-16,ハッピージャグラーVIII,20,1574,-239,5,3,196.8,314.8,524.7,5.777757670234848,0,6,8,3,-521.0,904.0,452.0,904.0,2023-07-16,3.0,2.0,3.0,1.0
2023-07-16,ハッピージャグラーVIII,21,1514,-1165,1,3,378.5,1514.0,504.7,5.86999682364934,0,6,4,3,1556.0,6673.0,238.3,256.7,2023-07-16,1.0,1.0,1.0,3.0
2023-07-16,ハッピージャグラーVIII,22,8901,2501,38,35,121.9,234.2,254.3,5.875223141606929,6,6,73,3,-1483.0,2636.0,659.0,376.6,2023-07-16,2.0,3.0,2.0,2.0
2023-07-15,アイムジャグラーEX-TP,10,760,-259,2,1,253.3,380.0,760.0,5.710136205531844,0,5,3,8,-92.0,262.0,262.0,0.0,2023-07-15,7.0,5.0,6.5,2.0
2023-07-15,アイムジャグラーEX-TP,11,4269,5,14,15,147.2,304.9,284.6,5.835805849943565,0,5,29,8,250.0,855.0,213.8,855.0,2023-07-15,5.0,3.0,4.0,5.0
2023-07-15,アイムジャグラーEX-TP,12,1457,655,9,2,132.5,161.9,728.5,6.176960463171136,0,5,11,8,737.0,4131.0,243.0,243.0,2023-07-15,2.0,2.0,2.0,6.0
2023-07-15,アイムジャグラーEX-TP,13,1565,637,9,3,130.4,173.9,521.7,6.11680319058708,0,5,12,8,-374.0,362.0,0.0,362.0,2023-07-15,6.0,6.0,6.5,1.0
2023-07-15,アイムジャグラーEX-TP,32,1365,-383,4,2,227.5,341.2,682.5,5.831287398737451,0,5,6,8,-710.0,1005.0,1005.0,251.2,2023-07-15,3.0,8.0,4.0,3.0
2023-07-15,アイムジャグラーEX-TP,33,412,-457,0,1,412.0,0.0,412.0,6.734531785764082,0,5,1,8,-407.0,991.0,495.5,330.3,2023-07-15,4.0,7.0,4.0,4.0
2023-07-15,アイムジャグラーEX-TP,35,3818,1309,16,17,115.7,238.6,224.6,5.738251534918411,0,5,33,8,-51.0,43.0,0.0,0.0,2023-07-15,8.0,4.0,8.0,8.0
2023-07-15,アイムジャグラーEX-TP,36,3821,1450,19,11,127.4,201.1,347.4,5.779312191971054,0,5,30,8,3679.0,7739.0,209.2,221.1,2023-07-15,1.0,1.0,1.0,7.0
2023-07-15,マイジャグラーV,1,2657,116,11,6,156.3,241.5,442.8,5.845392647957397,0,5,17,14,3982.0,7999.0,200.0,250.0,2023-07-15,1.0,1.0,1.0,14.0
2023-07-15,マイジャグラーV,2,5541,128,22,11,167.9,251.9,503.7,5.655223692093747,1,5,33,14,219.0,1368.0,195.4,1368.0,2023-07-15,10.0,8.0,11.0,4.0
2023-07-15,マイジャグラーV,3,2991,-913,7,7,213.6,427.3,427.3,5.546187221929075,0,5,14,14,241.0,1694.0,188.2,847.0,2023-07-15,9.0,7.0,9.0,7.0
2023-07-15,マイジャグラーV,5,5104,-13,19,16,145.8,268.6,319.0,5.975640437566272,3,5,35,14,-476.0,580.0,0.0,580.0,2023-07-15,13.0,13.0,13.5,1.0
2023-07-15,マイジャグラーV,6,2697,-461,9,6,179.8,299.7,449.5,5.928955727416436,0,5,15,14,942.0,6811.0,234.9,309.6,2023-07-15,2.0,3.0,3.0,10.0
2023-07-15,マイジャグラーV,7,3026,-1243,5,10,201.7,605.2,302.6,5.67512384994288,0,5,15,14,-366.0,450.0,0.0,450.0,2023-07-15,14.0,12.0,13.5,2.0
2023-07-15,マイジャグラーV,8,2852,-2001,4,8,237.7,713.0,356.5,6.524316019429696,0,5,12,14,-313.0,6141.0,323.2,279.1,2023-07-15,4.0,11.0,4.0,8.0
2023-07-15,マイジャグラーV,37,3965,220,15,10,158.6,264.3,396.5,5.552928233505604,0,5,25,14,852.0,3957.0,247.3,247.3,2023-07-15,5.0,4.0,5.0,11.0
2023-07-15,マイジャグラーV,38,4996,603,22,12,146.9,227.1,416.3,5.844105434470023,0,5,34,14,2278.0,6438.0,214.6,279.9,2023-07-15,3.0,2.0,2.0,12.0
2023-07-15,マイジャグラーV,50,3136,-958,8,9,184.5,392.0,348.4,5.964114402896962,0,5,17,14,654.0,1006.0,167.7,335.3,2023-07-15,11.0,5.0,10.0,13.0
2023-07-15,マイジャグラーV,51,3502,-197,14,5,184.3,250.1,700.4,5.789427279955754,0,5,19,14,156.0,968.0,242.0,484.0,2023-07-15,12.0,9.0,12.0,5.0
2023-07-15,マイジャグラーV,52,3101,-1413,7,5,258.4,443.0,620.2,5.791967060461358,0,5,12,14,-176.0,2953.0,328.1,295.3,2023-07-15,7.0,10.0,7.0,6.0
2023-07-15,マイジャグラーV,53,3895,-745,13,9,177.0,299.6,432.8,6.057643630866442,0,5,22,14,-835.0,3659.0,457.4,281.5,2023-07-15,6.0,14.0,6.0,3.0
2023-07-15,マイジャグラーV,55,7654,1602,32,25,134.3,239.2,306.2,5.600440020148048,3,5,57,14,568.0,2244.0,204.0,448.8,2023-07-15,8.0,6.0,8.0,9.0
2023-07-15,ファンキージャグラー2,23,4271,-1478,11,14,170.8,388.3,305.1,6.378401903798398,0,5,25,7,333.0,762.0,152.4,762.0,2023-07-15,3.0,3.0,3.0,3.5
2023-07-15,ファンキージャグラー2,25,1689,-1175,1,4,337.8,1689.0,422.2,5.457796734474837,0,5,5,7,-22.0,665.0,221.7,665.0,2023-07-15,5.0,4.0,4.0,2.0
2023-07-15,ファンキージャグラー2,26,361,-207,1,0,361.0,361.0,0.0,6.189313704122088,0,5,1,7,953.0,4573.0,228.7,285.8,2023-07-15,2.0,2.0,2.0,3.5
2023-07-15,ファンキージャグラー2,27,3116,-115,13,7,155.8,239.7,445.1,6.251647051187767,0,5,20,7,-442.0,697.0,697.0,697.0,2023-07-15,4.0,7.0,5.0,1.0
2023-07-15,ファンキージャグラー2,28,3225,937,17,6,140.2,189.7,537.5,5.793446780847718,0,5,23,7,-90.0,53.0,0.0,0.0,2023-07-15,6.0,5.0,6.5,6.5
2023-07-15,ファンキージャグラー2,30,864,-114,3,2,172.8,288.0,432.0,5.945567094589224,0,5,5,7,2604.0,8428.0,210.7,301.0,2023-07-15,1.0,1.0,1.0,5.0
2023-07-15,ファンキージャグラー2,31,2487,523,12,5,146.3,207.2,497.4,5.742609687640536,0,5,17,7,-92.0,47.0,0.0,0.0,2023-07-15,7.0,6.0,6.5,6.5
2023-07-15,ハッピージャグラーVIII,20,904,-521,2,1,301.3,452.0,904.0,6.310143555765893,0,5,3,3,-120.0,552.0,276.0,552.0,2023-07-15,3.0,3.0,3.0,1.0
2023-07-15,ハッピージャグラーVIII,21,6673,1556,28,26,123.6,238.3,256.7,5.993325498435155,5,5,54,3,48.0,7254.0,315.4,241.8,2023-07-15,1.0,1.0,1.0,3.0
2023-07-15,ハッピージャグラーVIII,22,2636,-1483,4,7,239.6,659.0,376.6,6.154617007592989,0,5,11,3,-29.0,1741.0,217.6,580.3,2023-07-15,2.0,2.0,2.0,2.0
2023-07-14,アイムジャグラーEX-TP,10,262,-92,1,0,262.0,262.0,0.0,6.567036534529705,0,4,1,8,-323.0,582.0,582.0,291.0,2023-07-14,2.0,5.0,2.0,4.0
2023-07-14,アイムジャグラーEX-TP,11,855,250,4,1,171.0,213.8,855.0,5.215546966000429,0,4,5,8,163.0,272.0,136.0,0.0,2023-07-14,6.0,1.0,3.5,6.0
2023-07-14,アイムジャグラーEX-TP,12,4131,737,17,17,121.5,243.0,243.0,6.246090145641404,0,4,34,8,-229.0,3209.0,320.9,291.7,2023-07-14,1.0,4.0,1.0,5.0
2023-07-14,アイムジャグラーEX-TP,13,362,-374,0,1,362.0,0.0,362.0,6.4932467543183225,0,4,1,8,-333.0,228.0,0.0,0.0,2023-07-14,7.0,6.0,7.5,7.5
2023-07-14,アイムジャグラーEX-TP,32,1005,-710,1,4,201.0,1005.0,251.2,6.70720129846078,0,4,5,8,-157.0,222.0,0.0,0.0,2023-07-14,8.0,3.0,7.5,7.5
2023-07-14,アイムジャグラーEX-TP,33,991,-407,2,3,198.2,495.5,330.3,6.050452962795697,0,4,5,8,-155.0,494.0,494.0,494.0,2023-07-14,5.0,2.0,3.5,3.0
2023-07-14,アイムジャグラーEX-TP,35,43,-51,0,0,0.0,0.0,0.0,5.960037257163133,0,4,0,8,-592.0,577.0,0.0,577.0,2023-07-14,3.0,8.0,5.5,1.0
2023-07-14,アイムジャグラーEX-TP,36,7739,3679,37,35,107.5,209.2,221.1,5.83213389874059,6,4,72,8,-464.0,522.0,0.0,522.0,2023-07-14,4.0,7.0,5.5,2.0
2023-07-14,マイジャグラーV,1,7999,3982,40,32,111.1,200.0,250.0,5.513837836921141,5,4,72,14,-370.0,1167.0,389.0,389.0,2023-07-14,11.0,9.0,12.0,7.0
2023-07-14,マイジャグラーV,2,1368,219,7,1,171.0,195.4,1368.0,5.72754879375436,0,4,8,14,1019.0,6816.0,235.0,309.8,2023-07-14,1.0,2.0,1.0,13.0
2023-07-14,マイジャグラーV,3,1694,241,9,2,154.0,188.2,847.0,6.205219635516425,0,4,11,14,-382.0,777.0,388.5,777.0,2023-07-14,14.0,10.0,14.0,1.0
2023-07-14,マイジャグラーV,5,580,-476,0,1,580.0,0.0,580.0,5.175929162947397,0,4,1,14,30.0,2738.0,273.8,304.2,2023-07-14,5.0,5.0,4.0,10.0
2023-07-14,マイジャグラーV,6,6811,942,29,22,133.5,234.9,309.6,5.959082275650639,3,4,51,14,-105.0,1419.0,283.8,709.5,2023-07-14,9.0,7.0,9.5,3.0
2023-07-14,マイジャグラーV,7,450,-366,0,1,450.0,0.0,450.0,5.313743332912662,0,4,1,14,-502.0,2630.0,328.8,375.7,2023-07-14,6.0,12.0,6.0,8.0
2023-07-14,マイジャグラーV,8,6141,-313,19,22,149.8,323.2,279.1,5.722049602620324,4,4,41,14,-115.0,1886.0,235.8,628.7,2023-07-14,7.0,8.0,7.0,9.0
2023-07-14,マイジャグラーV,37,3957,852,16,16,123.7,247.3,247.3,5.741744255169122,0,4,32,14,-453.0,1495.0,299.0,747.5,2023-07-14,8.0,11.0,9.5,2.0
2023-07-14,マイジャグラーV,38,6438,2278,30,23,121.5,214.6,279.9,5.59746862089239,4,4,53,14,-509.0,1373.0,343.2,457.7,2023-07-14,10.0,13.0,9.5,5.0
2023-07-14,マイジャグラーV,50,1006,654,6,3,111.8,167.7,335.3,5.443490314043532,0,4,9,14,728.0,4967.0,248.3,292.2,2023-07-14,2.0,3.0,2.0,12.0
2023-07-14,マイジャグラーV,51,968,156,4,2,161.3,242.0,484.0,5.311192245791004,0,4,6,14,-86.0,974.0,243.5,974.0,2023-07-14,12.0,6.0,13.0,6.0
