日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,合成回数,機種台数,前日の差枚,前日のG数,前日のBB確率,前日のRB確率,翌日,前日のG数ランキング,前日の差枚ランキング,前日の合成回数ランキング,前日の合成確率ランキング
2023-08-12,アイムジャグラーEX-TP,435,5171,1009,20,23,120.3,258.6,224.8,6.024004522185595,5,2,43,25,-1050.0,4380.0,398.2,243.3,2023-08-12,8.0,24.0,10.0,13.0
2023-08-12,アイムジャグラーEX-TP,436,219,-292,0,0,0.0,0.0,0.0,6.69463536552709,0,2,0,25,-436.0,3729.0,286.8,339.0,2023-08-12,11.0,18.0,11.0,12.0
2023-08-12,アイムジャグラーEX-TP,437,5158,1048,21,19,128.9,245.6,271.5,5.892269123577631,4,2,40,25,-345.0,1142.0,380.7,380.7,2023-08-12,21.0,17.0,21.0,8.0
2023-08-12,アイムジャグラーEX-TP,438,707,-18,2,3,141.4,353.5,235.7,5.763945793473175,0,2,5,25,-600.0,1208.0,604.0,241.6,2023-08-12,20.0,20.0,19.5,10.0
2023-08-12,アイムジャグラーEX-TP,439,2571,232,10,9,135.3,257.1,285.7,6.116766866889471,0,2,19,25,967.0,1474.0,163.8,245.7,2023-08-12,18.0,7.0,15.0,25.0
2023-08-12,アイムジャグラーEX-TP,440,2042,-696,4,8,170.2,510.5,255.2,6.0507525986530455,0,2,12,25,-986.0,1725.0,575.0,345.0,2023-08-12,17.0,22.0,17.0,7.0
2023-08-12,アイムジャグラーEX-TP,441,3882,-686,12,14,149.3,323.5,277.3,6.496475519784145,0,2,26,25,452.0,5251.0,238.7,328.2,2023-08-12,3.0,9.0,6.5,17.0
2023-08-12,マイジャグラーV,442,3423,-1295,9,9,190.2,380.3,380.3,6.285773823621642,0,2,18,10,826.0,5705.0,228.2,438.8,2023-08-12,4.0,4.0,6.0,3.0
2023-08-12,マイジャグラーV,443,6233,2763,30,30,103.9,207.8,207.8,5.865805357894889,6,2,60,10,-175.0,3103.0,282.1,282.1,2023-08-12,9.0,10.0,9.0,4.0
2023-08-12,マイジャグラーV,444,4942,716,22,14,137.3,224.6,353.0,5.96780687592486,2,2,36,10,-103.0,4540.0,252.2,378.3,2023-08-12,7.0,9.0,7.0,2.0
2023-08-12,マイジャグラーV,445,4343,-556,14,13,160.9,310.2,334.1,5.942861578744611,1,2,27,10,125.0,4963.0,354.5,198.5,2023-08-12,6.0,7.0,4.5,9.0
2023-08-12,マイジャグラーV,446,3272,-172,13,6,172.2,251.7,545.3,5.913951072031959,0,2,19,10,657.0,3587.0,211.0,398.6,2023-08-12,8.0,5.0,8.0,5.0
2023-08-12,マイジャグラーV,491,5067,524,20,16,140.8,253.3,316.7,5.760249227465332,3,2,36,10,-85.0,2194.0,243.8,548.5,2023-08-12,10.0,8.0,10.0,1.0
2023-08-12,マイジャグラーV,492,3229,78,13,7,161.4,248.4,461.3,5.776281302323442,0,2,20,10,1307.0,5909.0,203.8,393.9,2023-08-12,3.0,3.0,3.0,6.0
2023-08-12,マイジャグラーV,493,2914,-594,11,4,194.3,264.9,728.5,6.188126663626437,0,2,15,10,1397.0,6098.0,210.3,320.9,2023-08-12,1.0,2.0,1.0,10.0
2023-08-12,マイジャグラーV,494,1531,-297,5,2,218.7,306.2,765.5,5.591439360253512,0,2,7,10,286.0,5159.0,271.5,257.9,2023-08-12,5.0,6.0,4.5,7.0
2023-08-12,マイジャグラーV,495,7161,1654,32,25,125.6,223.8,286.4,5.883008157180834,4,2,57,10,1701.0,5981.0,186.9,427.2,2023-08-12,2.0,1.0,2.0,8.0
2023-08-12,ファンキージャグラー2,447,2025,-456,6,6,168.8,337.5,337.5,6.095685327177444,0,2,12,13,1549.0,7525.0,221.3,268.8,2023-08-12,1.0,2.0,1.0,12.0
2023-08-12,ファンキージャグラー2,448,1228,-836,2,1,409.3,614.0,1228.0,5.794182885738997,0,2,3,13,1567.0,5631.0,225.2,234.6,2023-08-12,2.0,1.0,2.0,13.0
2023-08-12,ファンキージャグラー2,449,1262,-566,3,3,210.3,420.7,420.7,6.2254912902935,0,2,6,13,-66.0,1524.0,217.7,508.0,2023-08-12,8.0,8.0,8.0,8.0
2023-08-12,ファンキージャグラー2,450,2268,671,13,4,133.4,174.5,567.0,6.224695022878774,0,2,17,13,314.0,2261.0,226.1,323.0,2023-08-12,6.0,5.0,6.0,11.0
2023-08-12,ファンキージャグラー2,451,7254,3328,39,26,111.6,186.0,279.0,5.883247584296895,4,2,65,13,-182.0,949.0,316.3,474.5,2023-08-12,12.0,11.0,12.0,3.0
2023-08-12,ファンキージャグラー2,452,368,-584,0,0,0.0,0.0,0.0,8.494882295095591,0,2,0,13,48.0,4702.0,247.5,470.2,2023-08-12,3.0,7.0,3.0,5.0
2023-08-12,ファンキージャグラー2,453,3930,-9,18,8,151.2,218.3,491.2,6.468748476171489,0,2,26,13,-352.0,764.0,764.0,254.7,2023-08-12,13.0,12.0,13.0,2.0
2023-08-12,ファンキージャグラー2,454,521,-492,0,1,521.0,0.0,521.0,5.708004092562243,0,2,1,13,651.0,3581.0,179.1,895.2,2023-08-12,5.0,3.0,5.0,9.0
2023-08-12,ファンキージャグラー2,455,6235,1092,27,19,135.5,230.9,328.2,5.807465632127439,3,2,46,13,-67.0,1051.0,262.8,525.5,2023-08-12,11.0,9.0,11.0,4.0
2023-08-12,ファンキージャグラー2,456,1965,-499,7,2,218.3,280.7,982.5,6.035370264398744,0,2,9,13,252.0,3888.0,243.0,432.0,2023-08-12,4.0,6.0,4.0,6.0
2023-08-12,ファンキージャグラー2,488,5269,260,23,10,159.7,229.1,526.9,5.91319009914371,1,2,33,13,-553.0,1374.0,343.5,458.0,2023-08-12,10.0,13.0,10.0,1.0
2023-08-12,ファンキージャグラー2,489,628,-513,1,0,628.0,628.0,0.0,6.011197290749553,0,2,1,13,-172.0,1929.0,275.6,275.6,2023-08-12,7.0,10.0,7.0,10.0
2023-08-12,ファンキージャグラー2,490,1410,-830,1,6,201.4,1410.0,235.0,5.860601844323087,0,2,7,13,363.0,1385.0,197.9,692.5,2023-08-12,9.0,4.0,9.0,7.0
2023-08-12,ハッピージャグラーVIII,481,3896,-1347,10,13,169.4,389.6,299.7,6.666739676820554,0,2,23,7,594.0,5161.0,234.6,344.1,2023-08-12,2.0,3.0,3.0,5.0
2023-08-12,ハッピージャグラーVIII,482,1532,-220,5,4,170.2,306.4,383.0,6.132539305594,0,2,9,7,-105.0,1133.0,283.2,283.2,2023-08-12,5.0,4.0,5.0,4.0
2023-08-12,ハッピージャグラーVIII,483,1397,501,8,1,155.2,174.6,1397.0,5.723418661059054,0,2,9,7,-584.0,3429.0,311.7,263.8,2023-08-12,4.0,7.0,4.0,3.0
2023-08-12,ハッピージャグラーVIII,484,2896,-298,9,9,160.9,321.8,321.8,5.992216739472652,0,2,18,7,1522.0,4803.0,208.8,282.5,2023-08-12,3.0,2.0,2.0,7.0
2023-08-12,ハッピージャグラーVIII,485,3783,506,17,13,126.1,222.5,291.0,6.622355847074783,0,2,30,7,-129.0,523.0,523.0,523.0,2023-08-12,7.0,5.0,7.0,1.0
2023-08-12,ハッピージャグラーVIII,486,860,-183,3,1,215.0,286.7,860.0,6.060296426010651,0,2,4,7,1641.0,5553.0,191.5,370.2,2023-08-12,1.0,1.0,1.0,6.0
2023-08-12,ハッピージャグラーVIII,487,322,-443,0,0,0.0,0.0,0.0,7.242941646520829,0,2,0,7,-176.0,848.0,282.7,424.0,2023-08-12,6.0,6.0,6.0,2.0
2023-08-11,アイムジャグラーEX-TP,397,3353,-843,11,9,167.7,304.8,372.6,6.683515051323734,0,1,20,25,4301.0,8793.0,219.8,195.4,2023-08-11,1.0,1.0,1.0,24.0
2023-08-11,アイムジャグラーEX-TP,398,911,-157,4,0,227.8,227.8,0.0,6.3857032026089,0,1,4,25,-595.0,4952.0,309.5,275.1,2023-08-11,14.0,21.0,14.0,9.0
2023-08-11,アイムジャグラーEX-TP,399,6801,3356,37,23,113.3,183.8,295.7,6.002578752315154,4,1,60,25,660.0,3684.0,245.6,334.9,2023-08-11,16.0,13.0,15.0,10.0
2023-08-11,アイムジャグラーEX-TP,400,2445,879,13,6,128.7,188.1,407.5,6.068894236300404,0,1,19,25,3521.0,7372.0,189.0,216.8,2023-08-11,7.0,3.0,2.0,25.0
2023-08-11,アイムジャグラーEX-TP,401,4109,2405,24,17,100.2,171.2,241.7,6.389591444173777,5,1,41,25,-669.0,1763.0,293.8,881.5,2023-08-11,24.0,23.0,24.0,2.0
2023-08-11,アイムジャグラーEX-TP,402,891,-197,3,1,222.8,297.0,891.0,5.906857019056543,0,1,4,25,-261.0,2207.0,367.8,220.7,2023-08-11,23.0,19.0,22.0,14.0
2023-08-11,アイムジャグラーEX-TP,403,1979,-1040,6,2,247.4,329.8,989.5,6.988163132188644,0,1,8,25,2641.0,7647.0,206.7,305.9,2023-08-11,6.0,6.0,4.5,20.0
2023-08-11,アイムジャグラーEX-TP,404,4746,350,20,13,143.8,237.3,365.1,6.238419703395347,2,1,33,25,1305.0,7864.0,224.7,314.6,2023-08-11,5.0,8.0,6.0,17.0
2023-08-11,アイムジャグラーEX-TP,405,1239,-282,3,4,177.0,413.0,309.8,5.776767519516173,0,1,7,25,3190.0,7265.0,173.0,558.8,2023-08-11,8.0,5.0,8.0,16.0
2023-08-11,アイムジャグラーEX-TP,406,5010,2176,26,20,108.9,192.7,250.5,6.25723688162794,5,1,46,25,994.0,6692.0,230.8,446.1,2023-08-11,11.0,12.0,12.0,6.0
2023-08-11,アイムジャグラーEX-TP,427,4894,-241,16,18,143.9,305.9,271.9,6.1193185084777575,4,1,34,25,72.0,5673.0,246.7,378.2,2023-08-11,12.0,17.0,13.0,7.0
2023-08-11,アイムジャグラーEX-TP,428,2424,-1941,3,5,303.0,808.0,484.8,6.556561868788915,0,1,8,25,-1725.0,8080.0,425.3,252.5,2023-08-11,3.0,25.0,9.0,5.0
2023-08-11,アイムジャグラーEX-TP,429,4857,1562,23,17,121.4,211.2,285.7,6.029748147959815,4,1,40,25,1210.0,2279.0,175.3,325.6,2023-08-11,22.0,9.0,21.0,22.0
2023-08-11,アイムジャグラーEX-TP,430,2680,393,11,8,141.1,243.6,335.0,5.885020963740256,0,1,19,25,283.0,2909.0,242.4,323.2,2023-08-11,19.0,15.0,19.5,13.0
2023-08-11,アイムジャグラーEX-TP,431,648,-460,1,1,324.0,648.0,648.0,6.2318825805610265,0,1,2,25,1060.0,6924.0,216.4,407.3,2023-08-11,10.0,11.0,11.0,12.0
2023-08-11,アイムジャグラーEX-TP,432,6038,3469,33,28,99.0,183.0,215.6,6.211338136308671,5,1,61,25,78.0,3535.0,235.7,353.5,2023-08-11,17.0,16.0,16.0,11.0
2023-08-11,アイムジャグラーEX-TP,433,4370,1335,19,19,115.0,230.0,230.0,6.027317679502002,5,1,38,25,-367.0,2783.0,278.3,556.6,2023-08-11,20.0,20.0,23.0,3.0
2023-08-11,アイムジャグラーEX-TP,434,872,71,4,0,218.0,218.0,0.0,5.489908892695449,0,1,4,25,-2.0,3409.0,284.1,309.9,2023-08-11,18.0,18.0,17.0,8.0
2023-08-11,アイムジャグラーEX-TP,435,4380,-1050,11,18,151.0,398.2,243.3,6.318304495971324,5,1,29,25,-820.0,3799.0,345.4,345.4,2023-08-11,15.0,24.0,18.0,4.0
2023-08-11,アイムジャグラーEX-TP,436,3729,-436,13,11,155.4,286.8,339.0,6.376940708781995,0,1,24,25,288.0,7893.0,303.6,219.2,2023-08-11,4.0,14.0,4.5,19.0
2023-08-11,アイムジャグラーEX-TP,437,1142,-345,3,3,190.3,380.7,380.7,6.07915097150901,0,1,6,25,1162.0,2779.0,173.7,555.8,2023-08-11,21.0,10.0,19.5,15.0
2023-08-11,アイムジャグラーEX-TP,438,1208,-600,2,5,172.6,604.0,241.6,6.54981926456916,0,1,7,25,3301.0,7203.0,163.7,600.2,2023-08-11,9.0,4.0,7.0,18.0
2023-08-11,アイムジャグラーEX-TP,439,1474,967,9,6,98.3,163.8,245.7,6.336399809804835,0,1,15,25,3620.0,5280.0,150.9,352.0,2023-08-11,13.0,2.0,10.0,23.0
2023-08-11,アイムジャグラーEX-TP,440,1725,-986,3,5,215.6,575.0,345.0,6.432510842043637,0,1,8,25,-629.0,605.0,605.0,0.0,2023-08-11,25.0,22.0,25.0,1.0
2023-08-11,アイムジャグラーEX-TP,441,5251,452,22,16,138.2,238.7,328.2,6.2917231046570565,3,1,38,25,2223.0,8448.0,228.3,264.0,2023-08-11,2.0,7.0,3.0,21.0
2023-08-11,マイジャグラーV,442,5705,826,25,13,150.1,228.2,438.8,5.674377053888423,1,1,38,10,-944.0,6330.0,301.4,395.6,2023-08-11,6.0,8.0,7.5,3.0
2023-08-11,マイジャグラーV,443,3103,-175,11,11,141.0,282.1,282.1,6.209516775349512,0,1,22,10,-1.0,6798.0,295.6,251.8,2023-08-11,4.0,6.0,4.0,6.0
2023-08-11,マイジャグラーV,444,4540,-103,18,12,151.3,252.2,378.3,6.118488917870101,2,1,30,10,1821.0,7082.0,236.1,252.9,2023-08-11,3.0,4.0,3.0,9.0
2023-08-11,マイジャグラーV,445,4963,125,14,25,127.3,354.5,198.5,5.710118803534692,6,1,39,10,-947.0,3991.0,332.6,362.8,2023-08-11,9.0,9.0,9.0,2.0
2023-08-11,マイジャグラーV,446,3587,657,17,9,138.0,211.0,398.6,5.966510804047191,0,1,26,10,2127.0,5790.0,186.8,386.0,2023-08-11,7.0,3.0,5.5,7.0
2023-08-11,マイジャグラーV,491,2194,-85,9,4,168.8,243.8,548.5,5.984861587220891,0,1,13,10,2549.0,8220.0,222.2,249.1,2023-08-11,1.0,1.0,1.0,10.0
2023-08-11,マイジャグラーV,492,5909,1307,29,15,134.3,203.8,393.9,5.989178806161679,1,1,44,10,-379.0,6388.0,304.2,255.5,2023-08-11,5.0,7.0,5.5,5.0
2023-08-11,マイジャグラーV,493,6098,1397,29,19,127.0,210.3,320.9,6.037495286269861,3,1,48,10,-1619.0,3203.0,400.4,533.8,2023-08-11,10.0,10.0,10.0,1.0
2023-08-11,マイジャグラーV,494,5159,286,19,20,132.3,271.5,257.9,5.98990957121819,4,1,39,10,2223.0,7655.0,206.9,306.2,2023-08-11,2.0,2.0,2.0,8.0
2023-08-11,マイジャグラーV,495,5981,1701,32,14,130.0,186.9,427.2,6.0979278192917885,1,1,46,10,461.0,5753.0,221.3,523.0,2023-08-11,8.0,5.0,7.5,4.0
2023-08-11,ファンキージャグラー2,447,7525,1549,34,28,121.4,221.3,268.8,6.157958278809744,1,1,62,13,-335.0,4147.0,296.2,377.0,2023-08-11,6.0,10.0,6.0,5.0
2023-08-11,ファンキージャグラー2,448,5631,1567,25,24,114.9,225.2,234.6,5.975439495179889,1,1,49,13,-783.0,2386.0,298.2,477.2,2023-08-11,10.0,11.0,10.0,4.0
2023-08-11,ファンキージャグラー2,449,1524,-66,7,3,152.4,217.7,508.0,6.672362692823729,0,1,10,13,1555.0,6805.0,212.7,358.2,2023-08-11,1.0,3.0,1.0,8.0
2023-08-11,ファンキージャグラー2,450,2261,314,10,7,133.0,226.1,323.0,6.085849165889084,0,1,17,13,-196.0,1008.0,252.0,1008.0,2023-08-11,13.0,9.0,13.0,3.0
2023-08-11,ファンキージャグラー2,451,949,-182,3,2,189.8,316.3,474.5,5.7976933397470445,0,1,5,13,-158.0,3792.0,316.0,344.7,2023-08-11,7.0,8.0,7.0,6.0
2023-08-11,ファンキージャグラー2,452,4702,48,19,10,162.1,247.5,470.2,5.841268255865563,1,1,29,13,31.0,2085.0,260.6,417.0,2023-08-11,11.0,7.0,10.0,7.0
2023-08-11,ファンキージャグラー2,453,764,-352,1,3,191.0,764.0,254.7,5.793766922975129,0,1,4,13,1768.0,4625.0,192.7,330.4,2023-08-11,4.0,2.0,5.0,12.0
2023-08-11,ファンキージャグラー2,454,3581,651,20,4,149.2,179.1,895.2,6.309750376998115,0,1,24,13,3008.0,4391.0,162.6,274.4,2023-08-11,5.0,1.0,4.0,13.0
2023-08-11,ファンキージャグラー2,455,1051,-67,4,2,175.2,262.8,525.5,5.826088890678167,0,1,6,13,584.0,2397.0,199.8,399.5,2023-08-11,9.0,6.0,8.0,9.0
2023-08-11,ファンキージャグラー2,456,3888,252,16,9,155.5,243.0,432.0,5.761775907374117,0,1,25,13,-1968.0,3548.0,443.5,709.6,2023-08-11,8.0,13.0,10.0,1.0
2023-08-11,ファンキージャグラー2,488,1374,-553,4,3,196.3,343.5,458.0,6.54798717900298,0,1,7,13,1435.0,6134.0,204.5,360.8,2023-08-11,3.0,4.0,3.0,11.0
2023-08-11,ファンキージャグラー2,489,1929,-172,7,7,137.8,275.6,275.6,6.526918484531748,0,1,14,13,1394.0,6543.0,218.1,327.1,2023-08-11,2.0,5.0,2.0,10.0
2023-08-11,ファンキージャグラー2,490,1385,363,7,2,153.9,197.9,692.5,5.540001385000346,0,1,9,13,-881.0,1750.0,583.3,437.5,2023-08-11,12.0,12.0,12.0,2.0
2023-08-11,ハッピージャグラーVIII,481,5161,594,22,15,139.5,234.6,344.1,6.17535787812741,1,1,37,7,-166.0,6498.0,309.4,259.9,2023-08-11,1.0,4.0,2.0,6.0
2023-08-11,ハッピージャグラーVIII,482,1133,-105,4,4,141.6,283.2,283.2,6.64720857208294,0,1,8,7,-1129.0,4888.0,349.1,349.1,2023-08-11,4.0,6.0,5.0,2.0
2023-08-11,ハッピージャグラーVIII,483,3429,-584,11,13,142.9,311.7,263.8,6.789849096395884,0,1,24,7,-300.0,4011.0,250.7,445.7,2023-08-11,7.0,5.0,6.0,4.0
2023-08-11,ハッピージャグラーVIII,484,4803,1522,23,17,120.1,208.8,282.5,6.104007464223827,1,1,40,7,-1763.0,4073.0,370.3,509.1,2023-08-11,6.0,7.0,7.0,1.0
2023-08-11,ハッピージャグラーVIII,485,523,-129,1,1,261.5,523.0,523.0,5.024034071212321,0,1,2,7,655.0,4393.0,219.7,488.1,2023-08-11,5.0,2.0,4.0,5.0
2023-08-11,ハッピージャグラーVIII,486,5553,1641,29,15,126.2,191.5,370.2,6.321626044484558,1,1,44,7,58.0,5333.0,242.4,484.8,2023-08-11,3.0,3.0,3.0,3.0
2023-08-11,ハッピージャグラーVIII,487,848,-176,3,2,169.6,282.7,424.0,6.6719486259955785,0,1,5,7,1294.0,6132.0,235.8,266.6,2023-08-11,2.0,1.0,1.0,7.0
2023-08-10,アイムジャグラーEX-TP,397,8793,4301,40,45,103.4,219.8,195.4,5.76766609131907,6,0,85,25,-837.0,1423.0,474.3,355.8,2023-08-10,17.0,20.0,19.5,8.0
2023-08-10,アイムジャグラーEX-TP,398,4952,-595,16,18,145.6,309.5,275.1,6.399234324893314,4,0,34,25,1800.0,7594.0,261.9,210.9,2023-08-10,2.0,2.0,1.0,24.0
2023-08-10,アイムジャグラーEX-TP,399,3684,660,15,11,141.7,245.6,334.9,5.714029925696206,0,0,26,25,-437.0,488.0,488.0,488.0,2023-08-10,25.0,13.0,23.5,5.0
2023-08-10,アイムジャグラーEX-TP,400,7372,3521,39,34,101.0,189.0,216.8,6.464876746449577,5,0,73,25,-1197.0,4133.0,413.3,317.9,2023-08-10,10.0,24.0,10.0,12.0
2023-08-10,アイムジャグラーEX-TP,401,1763,-669,6,2,220.4,293.8,881.5,6.746943171680196,0,0,8,25,-624.0,646.0,0.0,646.0,2023-08-10,24.0,15.0,25.0,1.0
2023-08-10,アイムジャグラーEX-TP,402,2207,-261,6,10,137.9,367.8,220.7,6.175581030674534,0,0,16,25,1294.0,7951.0,240.9,294.5,2023-08-10,1.0,3.0,2.0,20.0
2023-08-10,アイムジャグラーEX-TP,403,7647,2641,37,25,123.3,206.7,305.9,5.940823062929265,4,0,62,25,272.0,1008.0,201.6,336.0,2023-08-10,21.0,8.0,17.0,22.0
2023-08-10,アイムジャグラーEX-TP,404,7864,1305,35,25,131.1,224.7,314.6,6.283214988797916,4,0,60,25,-286.0,4595.0,270.3,459.5,2023-08-10,7.0,10.0,9.0,14.0
2023-08-10,アイムジャグラーEX-TP,405,7265,3190,42,13,132.1,173.0,558.8,5.950348701490992,1,0,55,25,-406.0,2318.0,289.8,463.6,2023-08-10,14.0,11.0,14.5,13.0
2023-08-10,アイムジャグラーEX-TP,406,6692,994,29,15,152.1,230.8,446.1,5.820068326141044,1,0,44,25,174.0,2656.0,241.5,379.4,2023-08-10,13.0,9.0,11.5,18.0
2023-08-10,アイムジャグラーEX-TP,427,5673,72,23,15,149.3,246.7,378.2,6.296634973049002,2,0,38,25,-763.0,3426.0,285.5,571.0,2023-08-10,11.0,19.0,11.5,11.0
2023-08-10,アイムジャグラーEX-TP,428,8080,-1725,19,32,158.4,425.3,252.5,5.940043276302914,5,0,51,25,-952.0,2884.0,320.4,721.0,2023-08-10,12.0,23.0,14.5,7.0
2023-08-10,アイムジャグラーEX-TP,429,2279,1210,13,7,114.0,175.3,325.6,5.999260398331937,0,0,20,25,-692.0,1844.0,307.3,922.0,2023-08-10,15.0,18.0,17.0,6.0
2023-08-10,アイムジャグラーEX-TP,430,2909,283,12,9,138.5,242.4,323.2,6.180103250001364,0,0,21,25,-553.0,1420.0,473.3,355.0,2023-08-10,18.0,14.0,19.5,9.0
2023-08-10,アイムジャグラーEX-TP,431,6924,1060,32,17,141.3,216.4,407.3,6.219042267311196,1,0,49,25,274.0,5045.0,229.3,560.6,2023-08-10,6.0,7.0,6.0,16.0
2023-08-10,アイムジャグラーEX-TP,432,3535,78,15,10,141.4,235.7,353.5,6.58537991634239,0,0,25,25,-842.0,948.0,948.0,948.0,2023-08-10,23.0,21.0,23.5,2.0
2023-08-10,アイムジャグラーEX-TP,433,2783,-367,10,5,185.5,278.3,556.6,6.049071993455265,0,0,15,25,-411.0,1361.0,340.2,340.2,2023-08-10,19.0,12.0,17.0,15.0
2023-08-10,アイムジャグラーEX-TP,434,3409,-2,12,11,148.2,284.1,309.9,5.988196349814024,0,0,23,25,778.0,4205.0,200.2,600.7,2023-08-10,9.0,5.0,7.5,17.0
2023-08-10,アイムジャグラーEX-TP,435,3799,-820,11,11,172.7,345.4,345.4,6.110679444179418,0,0,22,25,-654.0,6753.0,293.6,293.6,2023-08-10,3.0,17.0,4.0,19.0
2023-08-10,アイムジャグラーEX-TP,436,7893,288,26,36,127.3,303.6,219.2,6.140901263970666,5,0,62,25,1817.0,4291.0,178.8,330.1,2023-08-10,8.0,1.0,5.0,25.0
2023-08-10,アイムジャグラーEX-TP,437,2779,1162,16,5,132.3,173.7,555.8,6.021747935958678,0,0,21,25,-923.0,1229.0,1229.0,307.2,2023-08-10,20.0,22.0,21.0,4.0
2023-08-10,アイムジャグラーEX-TP,438,7203,3301,44,12,128.6,163.7,600.2,6.186490772328964,1,0,56,25,1046.0,6224.0,249.0,249.0,2023-08-10,4.0,4.0,3.0,23.0
2023-08-10,アイムジャグラーEX-TP,439,5280,3620,35,15,105.6,150.9,352.0,6.26053278319692,2,0,50,25,279.0,1772.0,196.9,354.4,2023-08-10,16.0,6.0,13.0,21.0
2023-08-10,アイムジャグラーEX-TP,440,605,-629,1,0,605.0,605.0,0.0,7.453221793713299,0,0,1,25,-626.0,960.0,960.0,480.0,2023-08-10,22.0,16.0,22.0,3.0
2023-08-10,アイムジャグラーEX-TP,441,8448,2223,37,32,122.4,228.3,264.0,6.01388288633661,4,0,69,25,-2075.0,5442.0,453.5,340.1,2023-08-10,5.0,25.0,7.5,10.0
2023-08-10,マイジャグラーV,442,6330,-944,21,16,171.1,301.4,395.6,5.939475826479996,1,0,37,10,-1863.0,7670.0,403.7,247.4,2023-08-10,3.0,9.0,3.0,6.0
2023-08-10,マイジャグラーV,443,6798,-1,23,27,136.0,295.6,251.8,5.958556386500357,1,0,50,10,-696.0,2942.0,326.9,588.4,2023-08-10,10.0,6.0,10.0,2.0
2023-08-10,マイジャグラーV,444,7082,1821,30,28,122.1,236.1,252.9,5.724150353408998,5,0,58,10,-2116.0,4393.0,549.1,439.3,2023-08-10,9.0,10.0,9.0,1.0
2023-08-10,マイジャグラーV,445,3991,-947,12,11,173.5,332.6,362.8,6.100586422309162,0,0,23,10,2941.0,8110.0,188.6,426.8,2023-08-10,1.0,1.0,1.5,9.0
2023-08-10,マイジャグラーV,446,5790,2127,31,15,125.9,186.8,386.0,5.838703030441917,1,0,46,10,-466.0,4949.0,274.9,449.9,2023-08-10,8.0,5.0,8.0,4.0
2023-08-10,マイジャグラーV,491,8220,2549,37,33,117.4,222.2,249.1,5.791558532180219,5,0,70,10,-196.0,6894.0,313.4,255.3,2023-08-10,4.0,4.0,4.0,7.0
2023-08-10,マイジャグラーV,492,6388,-379,21,25,138.9,304.2,255.5,6.097946858617331,1,0,46,10,-1558.0,6161.0,473.9,237.0,2023-08-10,5.0,8.0,6.0,5.0
2023-08-10,マイジャグラーV,493,3203,-1619,8,6,228.8,400.4,533.8,6.404738922917925,0,0,14,10,1129.0,8062.0,278.0,244.3,2023-08-10,2.0,2.0,1.5,10.0
2023-08-10,マイジャグラーV,494,7655,2223,37,25,123.5,206.9,306.2,5.91079345390049,3,0,62,10,452.0,5674.0,257.9,298.6,2023-08-10,7.0,3.0,5.0,8.0
2023-08-10,マイジャグラーV,495,5753,461,26,11,155.5,221.3,523.0,5.937899441675535,1,0,37,10,-804.0,5943.0,297.1,540.3,2023-08-10,6.0,7.0,7.0,3.0
2023-08-10,ファンキージャグラー2,447,4147,-335,14,11,165.9,296.2,377.0,5.765458753587271,2,0,25,13,-653.0,3670.0,333.6,333.6,2023-08-10,4.0,11.0,4.0,7.0
2023-08-10,ファンキージャグラー2,448,2386,-783,8,5,183.5,298.2,477.2,6.673593386709493,0,0,13,13,475.0,2145.0,238.3,306.4,2023-08-10,8.0,3.0,7.0,11.0
2023-08-10,ファンキージャグラー2,449,6805,1555,32,19,133.4,212.7,358.2,5.855618664558615,3,0,51,13,-491.0,1794.0,299.0,598.0,2023-08-10,9.0,8.0,9.0,4.0
2023-08-10,ファンキージャグラー2,450,1008,-196,4,1,201.6,252.0,1008.0,6.199835839664127,0,0,5,13,-270.0,3282.0,298.4,364.7,2023-08-10,5.0,6.0,5.0,8.0
2023-08-10,ファンキージャグラー2,451,3792,-158,12,11,164.9,316.0,344.7,5.503548170306078,0,0,23,13,-269.0,917.0,305.7,917.0,2023-08-10,12.0,5.0,11.0,3.0
2023-08-10,ファンキージャグラー2,452,2085,31,8,5,160.4,260.6,417.0,5.725879688900736,0,0,13,13,-462.0,1016.0,338.7,1016.0,2023-08-10,11.0,7.0,11.0,2.0
2023-08-10,ファンキージャグラー2,453,4625,1768,24,14,121.7,192.7,330.4,5.792348229713573,3,0,38,13,2926.0,7904.0,197.6,263.5,2023-08-10,1.0,1.0,1.0,12.0
2023-08-10,ファンキージャグラー2,454,4391,3008,27,16,102.1,162.6,274.4,5.732589548008127,5,0,43,13,104.0,207.0,207.0,207.0,2023-08-10,13.0,4.0,13.0,13.0
2023-08-10,ファンキージャグラー2,455,2397,584,12,6,133.2,199.8,399.5,5.987272549757259,0,0,18,13,1079.0,5108.0,196.5,638.5,2023-08-10,3.0,2.0,3.0,9.0
2023-08-10,ファンキージャグラー2,456,3548,-1968,8,5,272.9,443.5,709.6,6.15227540553344,0,0,13,13,-1137.0,1231.0,1231.0,410.3,2023-08-10,10.0,13.0,11.0,1.0
2023-08-10,ファンキージャグラー2,488,6134,1435,30,17,130.5,204.5,360.8,6.021624592397297,1,0,47,13,-1006.0,3046.0,338.4,380.8,2023-08-10,6.0,12.0,6.0,5.0
2023-08-10,ファンキージャグラー2,489,6543,1394,30,20,130.9,218.1,327.1,5.9100458370663,3,0,50,13,-512.0,5394.0,317.3,269.7,2023-08-10,2.0,9.0,2.0,10.0
