日付,機種名,台番号,G数,差枚,BB回数,RB回数,合成確率,BB確率,RB確率,ブドウ確率,setting,day_end,合成回数,機種台数,前日のG数,前日の差枚,前日のBB回数,前日のRB回数,前日の合成回数,前日の合成確率,前日のBB確率,前日のRB確率,前日のG数ランキング,前日の差枚ランキング,前日の合成回数ランキング,前日の合成確率ランキング,2日前のG数,2日前の差枚,2日前のBB回数,2日前のRB回数,2日前の合成回数,2日前の合成確率,2日前のBB確率,2日前のRB確率,3日前のG数,3日前の差枚,3日前のBB回数,3日前のRB回数,3日前の合成回数,3日前の合成確率,3日前のBB確率,3日前のRB確率,4日前のG数,4日前の差枚,4日前のBB回数,4日前のRB回数,4日前の合成回数,4日前の合成確率,4日前のBB確率,4日前のRB確率,5日前のG数,5日前の差枚,5日前のBB回数,5日前のRB回数,5日前の合成回数,5日前の合成確率,5日前のBB確率,5日前のRB確率,6日前のG数,6日前の差枚,6日前のBB回数,6日前のRB回数,6日前の合成回数,6日前の合成確率,6日前のBB確率,6日前のRB確率,G数過去2日間合計,差枚過去2日間合計,合成回数過去2日間合計,合成確率過去2日間平均,G数過去3日間合計,差枚過去3日間合計,合成回数過去3日間合計,合成確率過去3日間平均,G数過去4日間合計,差枚過去4日間合計,合成回数過去4日間合計,合成確率過去4日間平均,G数過去5日間合計,差枚過去5日間合計,合成回数過去5日間合計,合成確率過去5日間平均,G数過去6日間合計,差枚過去6日間合計,合成回数過去6日間合計,合成確率過去6日間平均,過去2日間合計G数ランキング,過去2日間合計差枚ランキング,過去2日間合計合成回数ランキング,過去2日間平均合成確率ランキング,過去3日間合計G数ランキング,過去3日間合計差枚ランキング,過去3日間合計合成回数ランキング,過去3日間平均合成確率ランキング,過去6日間合計G数ランキング,過去6日間合計差枚ランキング,過去6日間合計合成回数ランキング,過去6日間平均合成確率ランキング
2023-09-23,ファンキージャグラー2,1016,1164,-970,2,1,388.0,582.0,1164.0,6.653059521448402,0,3,3,9,514.0,-95.0,2.0,1.0,3.0,171.3,257.0,514.0,7.0,1.0,6.0,7.0,1826.0,655.0,9.0,3.0,12.0,152.2,202.9,608.7,623.0,-637.0,0.0,2.0,2.0,311.5,0.0,311.5,994.0,238.0,6.0,1.0,7.0,142.0,165.7,994.0,1249.0,-178.0,4.0,3.0,7.0,178.4,312.2,416.3,2620.0,-720.0,9.0,4.0,13.0,201.5,291.1,655.0,2340.0,560.0,15.0,161.75,4166.0,1215.0,27.0,158.56666666666666,4789.0,578.0,29.0,196.8,5783.0,816.0,36.0,185.84,7032.0,638.0,43.0,184.6,8.0,2.0,7.0,7.0,8.0,2.5,6.5,7.0,8.0,2.0,8.0,5.0
2023-09-23,ファンキージャグラー2,1017,3030,-303,10,9,159.5,303.0,336.7,5.898942643733797,0,3,19,9,825.0,-345.0,2.0,2.0,4.0,206.2,412.5,412.5,4.0,5.0,5.0,4.0,5692.0,780.0,26.0,14.0,40.0,142.3,218.9,406.6,3003.0,-1137.0,7.0,10.0,17.0,176.6,429.0,300.3,286.0,-303.0,0.0,0.0,0.0,0.0,0.0,0.0,1671.0,197.0,7.0,3.0,10.0,167.1,238.7,557.0,858.0,322.0,4.0,2.0,6.0,143.0,214.5,429.0,6517.0,435.0,44.0,174.25,12209.0,1215.0,84.0,163.6,15212.0,78.0,101.0,166.85000000000002,15498.0,-225.0,101.0,133.48000000000002,17169.0,-28.0,111.0,139.08333333333334,2.0,3.0,3.0,5.0,3.0,2.5,3.0,5.0,2.0,3.0,3.0,9.0
2023-09-23,ファンキージャグラー2,1018,606,-303,2,0,303.0,303.0,0.0,6.456319562248749,0,3,2,9,1352.0,-262.0,5.0,3.0,8.0,169.0,270.4,450.7,2.0,3.5,2.0,8.0,5688.0,1905.0,23.0,20.0,43.0,132.3,247.3,284.4,835.0,-553.0,1.0,2.0,3.0,278.3,835.0,417.5,184.0,-83.0,1.0,0.0,1.0,184.0,184.0,0.0,2757.0,-95.0,10.0,8.0,18.0,153.2,275.7,344.6,3092.0,1155.0,17.0,6.0,23.0,134.4,181.9,515.3,7040.0,1643.0,51.0,150.65,12728.0,3548.0,94.0,144.53333333333333,13563.0,2995.0,97.0,177.97500000000002,13747.0,2912.0,98.0,179.18,16504.0,2817.0,116.0,174.85000000000002,1.0,1.0,1.0,9.0,1.0,1.0,1.0,9.0,4.0,1.0,2.0,7.0
2023-09-23,ファンキージャグラー2,1020,3929,-1220,10,12,178.6,392.9,327.4,6.068232127176955,0,3,22,9,750.0,-220.0,2.0,3.0,5.0,150.0,375.0,250.0,5.0,2.0,3.5,9.0,3362.0,-637.0,11.0,9.0,20.0,168.1,305.6,373.6,2084.0,-1512.0,3.0,4.0,7.0,297.7,694.7,521.0,7023.0,1155.0,30.0,21.0,51.0,137.7,234.1,334.4,4634.0,738.0,17.0,17.0,34.0,136.3,272.6,272.6,807.0,-303.0,2.0,3.0,5.0,161.4,403.5,269.0,4112.0,-857.0,25.0,159.05,7474.0,-1494.0,45.0,162.06666666666666,9558.0,-3006.0,52.0,195.975,16581.0,-1851.0,103.0,184.32,21215.0,-1113.0,137.0,176.31666666666663,4.0,5.0,4.0,8.0,4.0,6.0,4.0,6.0,1.0,4.0,1.0,6.0
2023-09-23,ファンキージャグラー2,1021,663,-303,2,0,331.5,331.5,0.0,5.92607092447712,0,3,2,9,1221.0,-595.0,2.0,3.0,5.0,244.2,610.5,407.0,3.0,9.0,3.5,3.0,1015.0,-470.0,2.0,3.0,5.0,203.0,507.5,338.3,1751.0,-137.0,5.0,7.0,12.0,145.9,350.2,250.1,281.0,-137.0,1.0,0.0,1.0,281.0,281.0,0.0,1109.0,-178.0,4.0,2.0,6.0,184.8,277.2,554.5,4096.0,1405.0,20.0,11.0,31.0,132.1,204.8,372.4,2236.0,-1065.0,10.0,223.6,3251.0,-1535.0,15.0,216.73333333333335,5002.0,-1672.0,27.0,199.02499999999998,5283.0,-1809.0,28.0,215.42,6392.0,-1987.0,34.0,210.3166666666667,9.0,7.0,9.0,2.0,9.0,7.0,9.0,2.0,9.0,8.0,9.0,2.0
2023-09-23,ファンキージャグラー2,1022,1033,-928,2,1,344.3,516.5,1033.0,7.442382549450103,0,3,3,9,529.0,-428.0,1.0,0.0,1.0,529.0,529.0,0.0,6.0,6.5,9.0,1.0,2449.0,-470.0,11.0,2.0,13.0,188.4,222.6,1224.5,2483.0,322.0,12.0,4.0,16.0,155.2,206.9,620.8,272.0,-470.0,0.0,0.0,0.0,0.0,0.0,0.0,4439.0,-178.0,17.0,10.0,27.0,164.4,261.1,443.9,420.0,-262.0,1.0,0.0,1.0,420.0,420.0,0.0,2978.0,-898.0,14.0,358.7,5427.0,-1368.0,27.0,301.93333333333334,7910.0,-1046.0,43.0,265.25,8182.0,-1516.0,43.0,212.2,12621.0,-1694.0,70.0,204.23333333333335,7.0,6.0,8.0,1.0,6.0,5.0,6.5,1.0,5.0,7.0,6.0,4.0
2023-09-23,ハッピージャグラーVIII,1103,1912,-678,5,4,212.4,382.4,478.0,6.160206611783265,0,3,9,5,1164.0,-845.0,1.0,3.0,4.0,291.0,1164.0,388.0,3.0,5.0,4.0,2.0,5519.0,2655.0,30.0,18.0,48.0,115.0,184.0,306.6,909.0,-345.0,2.0,3.0,5.0,181.8,454.5,303.0,780.0,-137.0,2.0,3.0,5.0,156.0,390.0,260.0,732.0,-762.0,1.0,0.0,1.0,732.0,732.0,0.0,2726.0,1905.0,18.0,10.0,28.0,97.4,151.4,272.6,6683.0,1810.0,52.0,203.0,12202.0,4465.0,100.0,173.66666666666666,13111.0,4120.0,105.0,175.7,13891.0,3983.0,110.0,171.76,14623.0,3221.0,111.0,265.1333333333333,2.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0
2023-09-23,ハッピージャグラーVIII,1105,1818,-637,4,6,181.8,454.5,303.0,6.2175490664399655,0,3,10,5,453.0,-553.0,0.0,1.0,1.0,453.0,0.0,453.0,5.0,3.0,5.0,1.0,1991.0,238.0,8.0,4.0,12.0,165.9,248.9,497.8,1789.0,-428.0,7.0,2.0,9.0,198.8,255.6,894.5,4590.0,197.0,17.0,13.0,30.0,153.0,270.0,353.1,867.0,-512.0,2.0,1.0,3.0,289.0,433.5,867.0,2211.0,-595.0,7.0,4.0,11.0,201.0,315.9,552.8,2444.0,-315.0,13.0,309.45,4435.0,-77.0,25.0,261.59999999999997,6224.0,-505.0,34.0,245.9,10814.0,-308.0,64.0,227.32,11681.0,-820.0,67.0,237.6,5.0,2.0,5.0,1.0,5.0,2.0,5.0,2.0,5.0,2.0,5.0,4.0
2023-09-23,ハッピージャグラーVIII,1106,1325,-303,4,4,165.6,331.2,331.2,6.456338251215511,0,3,8,5,809.0,-137.0,4.0,1.0,5.0,161.8,202.2,809.0,4.0,2.0,3.0,4.0,4215.0,-970.0,13.0,13.0,26.0,162.1,324.2,324.2,1226.0,697.0,8.0,2.0,10.0,122.6,153.2,613.0,768.0,-553.0,1.0,3.0,4.0,192.0,768.0,256.0,3305.0,447.0,14.0,11.0,25.0,132.2,236.1,300.5,4109.0,238.0,15.0,14.0,29.0,141.7,273.9,293.5,5024.0,-1107.0,31.0,161.95,9239.0,-2077.0,57.0,162.0,10465.0,-1380.0,67.0,152.14999999999998,11233.0,-1933.0,71.0,160.11999999999998,14538.0,-1486.0,96.0,155.46666666666667,4.0,4.0,3.0,5.0,2.0,4.0,2.0,5.0,3.0,3.0,3.0,5.0
2023-09-23,ハッピージャグラーVIII,1107,2619,613,14,3,154.1,187.1,873.0,6.044998714226002,0,3,17,5,6429.0,280.0,22.0,24.0,46.0,139.8,292.2,267.9,1.0,1.0,1.0,5.0,763.0,-762.0,1.0,1.0,2.0,381.5,763.0,763.0,534.0,-512.0,1.0,0.0,1.0,534.0,534.0,0.0,2803.0,-970.0,7.0,10.0,17.0,164.9,400.4,280.3,4580.0,488.0,18.0,14.0,32.0,143.1,254.4,327.1,727.0,-512.0,1.0,1.0,2.0,363.5,727.0,727.0,7192.0,-482.0,48.0,260.65,7955.0,-1244.0,50.0,300.93333333333334,8489.0,-1756.0,51.0,359.2,11292.0,-2726.0,68.0,320.34000000000003,15872.0,-2238.0,100.0,290.8,1.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,1.0,4.0,2.0,2.0
2023-09-23,ハッピージャグラーVIII,1110,1115,-970,1,1,557.5,1115.0,1115.0,6.1090262575125776,0,3,2,5,2219.0,-762.0,6.0,4.0,10.0,221.9,369.8,554.8,2.0,4.0,2.0,3.0,3053.0,-1137.0,7.0,10.0,17.0,179.6,436.1,305.3,1764.0,-720.0,4.0,6.0,10.0,176.4,441.0,294.0,2134.0,488.0,8.0,7.0,15.0,142.3,266.8,304.9,1069.0,-1053.0,1.0,0.0,1.0,1069.0,1069.0,0.0,5183.0,-1470.0,14.0,19.0,33.0,157.1,370.2,272.8,5272.0,-1899.0,27.0,200.75,8325.0,-3036.0,44.0,193.70000000000002,10089.0,-3756.0,54.0,189.375,12223.0,-3268.0,69.0,179.96,13292.0,-4321.0,70.0,328.1333333333334,3.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,4.0,1.0
2023-09-22,アイムジャグラーEX-TP,1068,6522,488,25,24,133.1,260.9,271.8,6.203708617342211,4,2,49,18,5203.0,197.0,20.0,14.0,34.0,153.0,260.1,371.6,6.0,7.0,6.5,12.0,473.0,-220.0,1.0,1.0,2.0,236.5,473.0,473.0,244.0,-387.0,0.0,0.0,0.0,0.0,0.0,0.0,2887.0,-720.0,9.0,6.0,15.0,192.5,320.8,481.2,222.0,-387.0,0.0,0.0,0.0,0.0,0.0,0.0,2999.0,-512.0,11.0,2.0,13.0,230.7,272.6,1499.5,5676.0,-23.0,36.0,194.75,6149.0,-243.0,38.0,208.66666666666666,6393.0,-630.0,38.0,156.5,9280.0,-1350.0,53.0,163.7,9502.0,-1737.0,53.0,136.41666666666666,8.0,7.0,7.0,15.0,11.0,5.0,9.0,11.0,16.0,10.0,16.5,18.0
2023-09-22,アイムジャグラーEX-TP,1070,2042,-595,6,5,185.6,340.3,408.4,6.32178707323332,0,2,11,18,1735.0,-303.0,7.0,2.0,9.0,192.8,247.9,867.5,10.0,9.0,10.0,9.0,330.0,-303.0,1.0,0.0,1.0,330.0,330.0,0.0,689.0,238.0,3.0,1.0,4.0,172.2,229.7,689.0,336.0,-512.0,0.0,0.0,0.0,0.0,0.0,0.0,3065.0,-387.0,13.0,4.0,17.0,180.3,235.8,766.2,286.0,-345.0,0.0,0.0,0.0,0.0,0.0,0.0,2065.0,-606.0,10.0,261.4,2395.0,-909.0,11.0,284.26666666666665,3084.0,-671.0,15.0,256.25,3420.0,-1183.0,15.0,205.0,6485.0,-1570.0,32.0,200.88333333333333,17.0,10.0,16.5,4.0,18.0,11.0,18.0,2.0,18.0,9.0,18.0,13.0
2023-09-22,アイムジャグラーEX-TP,1071,733,-220,2,1,244.3,366.5,733.0,5.662917938602071,0,2,3,18,858.0,-803.0,1.0,1.0,2.0,429.0,858.0,858.0,15.0,15.0,16.5,2.0,3636.0,-387.0,12.0,11.0,23.0,158.1,303.0,330.5,757.0,-553.0,1.0,2.0,3.0,252.3,757.0,378.5,2477.0,-678.0,8.0,5.0,13.0,190.5,309.6,495.4,2280.0,-595.0,6.0,8.0,14.0,162.9,380.0,285.0,2496.0,-137.0,8.0,7.0,15.0,166.4,312.0,356.6,4494.0,-1190.0,25.0,293.55,8130.0,-1577.0,48.0,248.4,8887.0,-2130.0,51.0,249.375,11364.0,-2808.0,64.0,237.6,13644.0,-3403.0,78.0,225.15,9.0,14.0,10.0,3.0,3.0,13.0,7.0,5.0,8.0,17.0,8.0,6.0
2023-09-22,アイムジャグラーEX-TP,1072,6817,3988,31,43,92.1,219.9,158.5,5.839561470777291,6,2,74,18,7787.0,1363.0,24.0,36.0,60.0,129.8,324.5,216.3,1.0,3.0,1.0,17.0,1653.0,-970.0,2.0,5.0,7.0,236.1,826.5,330.6,774.0,-387.0,2.0,1.0,3.0,258.0,387.0,774.0,457.0,-95.0,2.0,0.0,2.0,228.5,228.5,0.0,4929.0,-1053.0,15.0,14.0,29.0,170.0,328.6,352.1,540.0,-678.0,0.0,0.0,0.0,0.0,0.0,0.0,9440.0,393.0,67.0,182.95,11093.0,-577.0,74.0,200.66666666666666,11867.0,-964.0,77.0,215.0,12324.0,-1059.0,79.0,217.7,17253.0,-2112.0,108.0,209.75,1.0,4.0,1.0,17.0,1.0,9.0,1.0,15.0,2.0,12.0,3.0,10.0
2023-09-22,アイムジャグラーEX-TP,1073,1563,238,6,4,156.3,260.5,390.8,5.433535279148483,0,2,10,18,935.0,-553.0,1.0,3.0,4.0,233.8,935.0,311.7,14.0,10.0,14.0,6.0,1110.0,-137.0,5.0,1.0,6.0,185.0,222.0,1110.0,1571.0,-345.0,6.0,2.0,8.0,196.4,261.8,785.5,5362.0,1655.0,27.0,13.0,40.0,134.1,198.6,412.5,544.0,-678.0,0.0,0.0,0.0,0.0,0.0,0.0,3149.0,280.0,10.0,13.0,23.0,136.9,314.9,242.2,2045.0,-690.0,10.0,209.4,3155.0,-827.0,16.0,201.26666666666665,4726.0,-1172.0,24.0,200.05,10088.0,483.0,64.0,186.85999999999999,10632.0,-195.0,64.0,155.71666666666667,18.0,11.0,16.5,9.0,17.0,10.0,16.0,14.0,14.0,6.0,11.0,17.0
2023-09-22,アイムジャグラーEX-TP,1075,1394,-345,5,0,278.8,278.8,0.0,5.798584222002416,0,2,5,18,3256.0,-1137.0,7.0,10.0,17.0,191.5,465.1,325.6,9.0,18.0,9.0,10.0,684.0,-345.0,2.0,1.0,3.0,228.0,342.0,684.0,377.0,-303.0,1.0,0.0,1.0,377.0,377.0,0.0,616.0,-262.0,2.0,1.0,3.0,205.3,308.0,616.0,4418.0,-678.0,14.0,12.0,26.0,169.9,315.6,368.2,2321.0,-553.0,7.0,7.0,14.0,165.8,331.6,331.6,3940.0,-1482.0,20.0,209.75,4624.0,-1827.0,23.0,215.83333333333334,5001.0,-2130.0,24.0,256.125,5617.0,-2392.0,27.0,245.95999999999998,10035.0,-3070.0,53.0,233.28333333333333,11.0,17.0,11.0,8.0,14.0,16.5,14.0,10.0,15.0,16.0,16.5,3.0
2023-09-22,アイムジャグラーEX-TP,1076,610,-512,1,0,610.0,610.0,0.0,6.264238948881243,0,2,1,18,1167.0,-637.0,3.0,2.0,5.0,233.4,389.0,583.5,13.0,11.5,12.0,7.0,2380.0,-345.0,8.0,6.0,14.0,170.0,297.5,396.7,5409.0,1780.0,25.0,18.0,43.0,125.8,216.4,300.5,1499.0,-95.0,6.0,1.0,7.0,214.1,249.8,1499.0,1102.0,-470.0,3.0,1.0,4.0,275.5,367.3,1102.0,711.0,-553.0,2.0,0.0,2.0,355.5,355.5,0.0,3547.0,-982.0,19.0,201.7,5927.0,-1327.0,33.0,191.13333333333333,11336.0,453.0,76.0,174.8,12835.0,358.0,83.0,182.66,13937.0,-112.0,87.0,198.13333333333333,13.0,13.0,12.0,13.0,12.0,12.0,11.5,17.0,7.0,5.0,6.0,14.0
2023-09-22,アイムジャグラーEX-TP,1077,2987,447,12,8,149.3,248.9,373.4,5.659753720563312,0,2,20,18,6013.0,1488.0,30.0,11.0,41.0,146.7,200.4,546.6,4.0,2.0,4.5,15.0,1143.0,-887.0,1.0,4.0,5.0,228.6,1143.0,285.8,4029.0,1322.0,20.0,11.0,31.0,130.0,201.4,366.3,1951.0,-1470.0,3.0,3.0,6.0,325.2,650.3,650.3,3530.0,-428.0,12.0,11.0,23.0,153.5,294.2,320.9,2369.0,-928.0,6.0,6.0,12.0,197.4,394.8,394.8,7156.0,601.0,46.0,187.64999999999998,8299.0,-286.0,51.0,201.29999999999998,12328.0,1036.0,82.0,183.47500000000002,14279.0,-434.0,88.0,211.82000000000002,17809.0,-862.0,111.0,202.10000000000002,4.0,3.0,4.0,16.0,2.0,6.0,5.0,13.0,1.0,8.0,1.0,12.0
2023-09-22,アイムジャグラーEX-TP,1080,1182,-553,2,4,197.0,591.0,295.5,6.092884634476922,0,2,6,18,4021.0,-803.0,12.0,10.0,22.0,182.8,335.1,402.1,8.0,15.0,8.0,11.0,1676.0,-845.0,4.0,3.0,7.0,239.4,419.0,558.7,3216.0,-678.0,11.0,7.0,18.0,178.7,292.4,459.4,4618.0,-1845.0,9.0,18.0,27.0,171.0,513.1,256.6,1325.0,-1178.0,1.0,4.0,5.0,265.0,1325.0,331.2,1067.0,-303.0,3.0,3.0,6.0,177.8,355.7,355.7,5697.0,-1648.0,29.0,211.10000000000002,7373.0,-2493.0,36.0,220.53333333333333,10589.0,-3171.0,54.0,210.075,15207.0,-5016.0,81.0,202.26,16532.0,-6194.0,86.0,212.71666666666667,7.0,18.0,8.5,7.0,7.0,18.0,10.0,8.0,3.0,18.0,7.0,8.0
2023-09-22,アイムジャグラーEX-TP,1081,1602,-720,4,3,228.9,400.5,534.0,6.283527591216759,0,2,7,18,1477.0,-928.0,3.0,2.0,5.0,295.4,492.3,738.5,12.0,17.0,12.0,5.0,2776.0,2030.0,19.0,5.0,24.0,115.7,146.1,555.2,2720.0,-262.0,10.0,8.0,18.0,151.1,272.0,340.0,3361.0,-95.0,13.0,10.0,23.0,146.1,258.5,336.1,1673.0,197.0,7.0,4.0,11.0,152.1,239.0,418.2,2142.0,655.0,10.0,5.0,15.0,142.8,214.2,428.4,4253.0,1102.0,29.0,205.54999999999998,7029.0,3132.0,53.0,175.6,9749.0,2870.0,71.0,169.475,13110.0,2775.0,94.0,164.8,14783.0,2972.0,105.0,162.68333333333334,10.0,2.0,8.5,11.0,8.0,1.0,3.0,18.0,5.0,1.0,4.0,16.0
2023-09-22,アイムジャグラーEX-TP,1082,1653,197,7,2,183.7,236.1,826.5,5.448560757566833,0,2,9,18,657.0,-220.0,3.0,0.0,3.0,219.0,219.0,0.0,18.0,8.0,15.0,8.0,1587.0,-720.0,4.0,4.0,8.0,198.4,396.8,396.8,600.0,-470.0,1.0,1.0,2.0,300.0,600.0,600.0,2739.0,488.0,12.0,5.0,17.0,161.1,228.2,547.8,3569.0,-137.0,14.0,11.0,25.0,142.8,254.9,324.5,2577.0,1113.0,14.0,5.0,19.0,135.6,184.1,515.4,2244.0,-940.0,11.0,208.7,3831.0,-1660.0,19.0,205.26666666666665,4431.0,-2130.0,21.0,228.95,7170.0,-1642.0,38.0,215.38000000000002,10739.0,-1779.0,63.0,203.28333333333333,16.0,12.0,15.0,10.0,15.0,14.0,15.0,12.0,13.0,11.0,12.5,11.0
2023-09-22,アイムジャグラーEX-TP,1083,1412,-178,5,2,201.7,282.4,706.0,5.807001985937102,0,2,7,18,7260.0,2572.0,34.0,25.0,59.0,123.1,213.5,290.4,2.0,1.0,2.0,18.0,349.0,-178.0,1.0,0.0,1.0,349.0,349.0,0.0,5612.0,1197.0,25.0,17.0,42.0,133.6,224.5,330.1,1340.0,-470.0,4.0,2.0,6.0,223.3,335.0,670.0,558.0,-637.0,0.0,1.0,1.0,558.0,0.0,558.0,697.0,-387.0,2.0,1.0,3.0,232.3,348.5,697.0,7609.0,2394.0,60.0,236.05,7958.0,2216.0,61.0,273.7,13570.0,3413.0,103.0,238.675,14910.0,2943.0,109.0,235.6,15468.0,2306.0,110.0,289.3333333333333,2.0,1.0,2.0,6.0,5.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0
2023-09-22,アイムジャグラーEX-TP,1085,3408,-845,11,10,162.3,309.8,340.8,6.723112535967321,0,2,21,18,718.0,-803.0,0.0,1.0,1.0,718.0,0.0,718.0,17.0,15.0,18.0,1.0,2530.0,322.0,12.0,4.0,16.0,158.1,210.8,632.5,175.0,-303.0,0.0,0.0,0.0,0.0,0.0,0.0,3366.0,-637.0,11.0,8.0,19.0,177.2,306.0,420.8,3255.0,363.0,13.0,9.0,22.0,148.0,250.4,361.7,1163.0,-303.0,3.0,3.0,6.0,193.8,387.7,387.7,3248.0,-481.0,17.0,438.05,5778.0,-159.0,33.0,344.73333333333335,5953.0,-462.0,33.0,258.55,9319.0,-1099.0,52.0,242.28000000000003,12574.0,-736.0,74.0,226.5666666666667,14.0,9.0,13.5,1.0,13.0,3.0,11.5,1.0,9.0,7.0,9.0,5.0
2023-09-22,アイムジャグラーEX-TP,1086,1149,-137,4,3,164.1,287.2,383.0,6.222205518960913,0,2,7,18,7095.0,780.0,30.0,18.0,48.0,147.8,236.5,394.2,3.0,4.0,3.0,14.0,511.0,-470.0,0.0,2.0,2.0,255.5,0.0,255.5,1225.0,-95.0,4.0,3.0,7.0,175.0,306.2,408.3,852.0,-803.0,1.0,1.0,2.0,426.0,852.0,852.0,3775.0,947.0,18.0,9.0,27.0,139.8,209.7,419.4,895.0,-428.0,3.0,1.0,4.0,223.8,298.3,895.0,7606.0,310.0,50.0,201.65,8117.0,-160.0,52.0,219.6,9342.0,-255.0,59.0,208.45,10194.0,-1058.0,61.0,251.95999999999998,13969.0,-111.0,88.0,233.26666666666665,3.0,5.0,3.0,14.0,4.0,4.0,4.0,9.0,6.0,4.0,5.0,4.0
2023-09-22,アイムジャグラーEX-TP,1087,2339,-83,9,5,167.1,259.9,467.8,6.049319514918542,0,2,14,18,1509.0,-678.0,3.0,2.0,5.0,301.8,503.0,754.5,11.0,13.0,12.0,4.0,853.0,-553.0,2.0,2.0,4.0,213.2,426.5,426.5,2198.0,905.0,13.0,2.0,15.0,146.5,169.1,1099.0,1992.0,405.0,10.0,2.0,12.0,166.0,199.2,996.0,2054.0,822.0,10.0,7.0,17.0,120.8,205.4,293.4,1151.0,-803.0,2.0,1.0,3.0,383.7,575.5,1151.0,2362.0,-1231.0,9.0,257.5,3215.0,-1784.0,13.0,242.73333333333335,5413.0,-879.0,28.0,218.675,7405.0,-474.0,40.0,208.14000000000001,9459.0,348.0,57.0,193.58333333333334,15.0,15.0,18.0,5.0,16.0,15.0,17.0,6.0,17.0,3.0,14.5,15.0
2023-09-22,アイムジャグラーEX-TP,1100,3411,197,12,13,136.4,284.2,262.4,5.973927092064101,0,2,25,18,5101.0,447.0,21.0,13.0,34.0,150.0,242.9,392.4,7.0,5.0,6.5,13.0,778.0,-387.0,2.0,1.0,3.0,259.3,389.0,778.0,1025.0,-428.0,3.0,2.0,5.0,205.0,341.7,512.5,1560.0,-1053.0,2.0,3.0,5.0,312.0,780.0,520.0,2934.0,-720.0,7.0,11.0,18.0,163.0,419.1,266.7,559.0,-303.0,2.0,0.0,2.0,279.5,279.5,0.0,5879.0,60.0,37.0,204.65,6657.0,-327.0,40.0,222.86666666666667,7682.0,-755.0,45.0,218.4,9242.0,-1808.0,50.0,237.11999999999998,12176.0,-2528.0,68.0,224.76666666666665,6.0,6.0,6.0,12.0,9.0,7.0,8.0,7.0,10.0,15.0,10.0,7.0
2023-09-22,アイムジャグラーEX-TP,1101,379,-262,1,0,379.0,379.0,0.0,6.813739158918511,0,2,1,18,845.0,-637.0,2.0,0.0,2.0,422.5,422.5,0.0,16.0,11.5,16.5,3.0,2708.0,-595.0,7.0,8.0,15.0,180.5,386.9,338.5,360.0,-262.0,1.0,0.0,1.0,360.0,360.0,0.0,595.0,-428.0,1.0,0.0,1.0,595.0,595.0,0.0,3930.0,363.0,18.0,5.0,23.0,170.9,218.3,786.0,1666.0,-762.0,4.0,4.0,8.0,208.2,416.5,416.5,3553.0,-1232.0,17.0,301.5,6261.0,-1827.0,32.0,261.1666666666667,6621.0,-2089.0,33.0,285.875,7216.0,-2517.0,34.0,347.7,11146.0,-2154.0,57.0,318.23333333333335,12.0,16.0,13.5,2.0,10.0,16.5,13.0,4.0,11.0,13.0,14.5,1.0
2023-09-22,アイムジャグラーEX-TP,1102,842,-595,2,0,421.0,421.0,0.0,6.5312743322935525,0,2,2,18,5786.0,405.0,22.0,19.0,41.0,141.1,263.0,304.5,5.0,6.0,4.5,16.0,882.0,-470.0,3.0,1.0,4.0,220.5,294.0,882.0,426.0,-387.0,0.0,2.0,2.0,213.0,0.0,213.0,1559.0,-887.0,4.0,2.0,6.0,259.8,389.8,779.5,1308.0,-637.0,2.0,4.0,6.0,218.0,654.0,327.0,1123.0,-970.0,1.0,3.0,4.0,280.8,1123.0,374.3,6668.0,-65.0,45.0,180.8,7550.0,-535.0,49.0,194.03333333333333,7976.0,-922.0,51.0,198.775,9535.0,-1809.0,57.0,210.97999999999996,10843.0,-2446.0,63.0,212.14999999999998,5.0,8.0,5.0,18.0,6.0,8.0,6.0,16.0,12.0,14.0,12.5,9.0
2023-09-22,マイジャグラーV,1056,6181,2488,26,33,104.8,237.7,187.3,5.641235366977654,6,2,59,10,8471.0,3113.0,41.0,32.0,73.0,116.0,206.6,264.7,2.0,1.0,1.0,10.0,8638.0,2322.0,37.0,35.0,72.0,120.0,233.5,246.8,7729.0,-95.0,26.0,26.0,52.0,148.6,297.3,297.3,8497.0,1405.0,33.0,31.0,64.0,132.8,257.5,274.1,8558.0,2530.0,35.0,36.0,71.0,120.5,244.5,237.7,7893.0,2030.0,31.0,35.0,66.0,119.6,254.6,225.5,17109.0,5435.0,145.0,118.0,25747.0,7757.0,217.0,118.66666666666667,33476.0,7662.0,269.0,126.15,41973.0,9067.0,333.0,127.48000000000002,50531.0,11597.0,404.0,126.31666666666668,1.0,1.0,1.0,10.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,10.0
